begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL,L.Thrp.Time.Cell.DL.HighPrecision
2022-03-09,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,26775358480.0,1844050.0
2022-03-02,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,898786946776.0,48231765.0
2022-03-06,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,798942649760.0,42705215.0
2022-03-03,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,928071432272.0,48796123.0
2022-03-07,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,863912235160.0,48457222.0
2022-03-10,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,899070265432.0,48044939.0
2022-03-11,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,769942378704.0,42959081.0
2022-03-12,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,834783278360.0,41625771.0
2022-03-13,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,764880903008.0,41718182.0
2022-03-14,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,889157099728.0,47307487.0
2022-02-02,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,817257716200.0,42038958.0
2022-02-04,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1117312355552.0,57135291.0
2022-02-03,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,838178709952.0,44283979.0
2022-02-05,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,911856470824.0,48921350.0
2022-02-06,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1109126682656.0,55250926.0
2022-02-10,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,987780187824.0,46330497.0
2022-02-08,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1090664568088.0,54608537.0
2022-02-11,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1064556817736.0,50448133.0
2022-02-12,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1378117897552.0,59359414.0
2022-02-13,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1301617590568.0,59013162.0
2022-02-18,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1222079090296.0,57739361.0
2022-02-17,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,1110833252200.0,49803235.0
2022-02-19,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1408640470760.0,59295875.0
2022-02-20,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1605526255744.0,65068920.0
2022-03-01,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1211253266864.0,60777536.0
2022-03-02,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1282302080544.0,60062260.0
2022-03-06,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,1170953362712.0,59013540.0
2022-03-03,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1166096818760.0,58561873.0
2022-03-07,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1101793938704.0,55245059.0
2022-03-09,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,51361574792.0,2815118.0
2022-03-10,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,941482798416.0,50873543.0
2022-03-11,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1320929550408.0,64662192.0
2022-03-12,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,787252040352.0,40094127.0
2022-03-13,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,863992492568.0,43144783.0
2022-03-15,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1020616976888.0,52320573.0
2022-03-14,4G_KOSSOHTOWN_II/,808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,876320904120.0,47129579.0
2022-02-02,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,834376240592.0,43285311.0
2022-02-04,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,945954295544.0,48189340.0
2022-02-03,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,958493547856.0,48642911.0
2022-02-05,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,853780473552.0,44783653.0
2022-02-06,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,879730859728.0,46645910.0
2022-02-10,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,951674081304.0,46193491.0
2022-02-08,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,812787434336.0,42257480.0
2022-02-11,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,785811016688.0,39320945.0
2022-02-12,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,959128973968.0,46994637.0
2022-02-13,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,978752982144.0,48757267.0
2022-02-18,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,855698021632.0,45237898.0
2022-02-17,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,694028144232.0,34752989.0
2022-02-19,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,859121129416.0,44160294.0
2022-02-20,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,958118338680.0,51055160.0
2022-03-01,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,821934957152.0,44178678.0
2022-03-02,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,773309283240.0,41700752.0
2022-03-06,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,800639245480.0,42539504.0
2022-03-03,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,814220245616.0,44181886.0
2022-03-07,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,685766892392.0,37905359.0
2022-03-09,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,52692158712.0,2586336.0
2022-03-10,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,799810171296.0,44295178.0
2022-03-11,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,740176923864.0,40227147.0
2022-03-12,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,641867298000.0,33832626.0
2022-03-13,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,690020917008.0,36529555.0
2022-03-15,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,561061387848.0,31935871.0
2022-03-14,4G_KISSYBARRACKS/,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,591390506896.0,31436203.0
2022-02-02,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,737477201224.0,49166500.0
2022-02-04,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,840140527056.0,58305915.0
2022-02-03,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,752025088464.0,51716024.0
2022-02-05,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,781603216376.0,55129217.0
2022-02-06,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,899643309328.0,60418128.0
2022-02-10,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,820023600584.0,55254654.0
2022-02-08,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,716883742344.0,51457746.0
2022-02-11,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,856804336728.0,55925300.0
2022-02-12,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,853629811680.0,54352998.0
2022-02-13,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,828538494704.0,56790558.0
2022-02-18,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1044451889680.0,68544031.0
2022-02-17,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,735154245624.0,51254966.0
2022-02-19,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,825620768016.0,58738139.0
2022-02-20,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,753216191480.0,55439906.0
2022-03-01,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,741772458520.0,56845578.0
2022-03-02,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,726880707784.0,56232579.0
2022-03-06,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,705378793096.0,55641321.0
2022-03-03,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,695112378760.0,54294770.0
2022-03-07,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,680021807264.0,51056165.0
2022-03-09,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,32659198808.0,3001074.0
2022-03-10,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,583193445488.0,47377505.0
2022-03-11,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,817315779576.0,62074903.0
2022-03-12,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,665044554112.0,50097764.0
2022-03-13,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,669534995104.0,49617682.0
2022-03-15,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,670023891752.0,50830227.0
2022-03-14,4G_COLLEGIATESCHOOL_II/,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,729930541608.0,54924070.0
2022-02-02,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,139842947928.0,9115647.0
2022-02-04,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,192005812712.0,12697390.0
2022-02-03,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,158643380920.0,11155728.0
2022-02-05,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,192638450048.0,12256948.0
2022-02-06,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,194656882256.0,13727341.0
2022-02-10,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,180605013968.0,11765635.0
2022-02-08,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,136074407288.0,9850332.0
2022-02-11,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,153227348072.0,11132494.0
2022-02-12,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,192318570672.0,16033537.0
2022-02-13,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,169397157520.0,12921498.0
2022-02-18,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,229791862760.0,17769841.0
2022-02-17,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,136661994280.0,10905578.0
2022-02-19,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,323209433184.0,22864419.0
2022-02-20,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,252926252976.0,16126845.0
2022-03-01,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,213452485536.0,16835408.0
2022-03-02,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,134470275168.0,8898402.0
2022-03-06,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,309256150784.0,18549961.0
2022-03-03,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,143409045000.0,11873161.0
2022-03-07,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,181292932304.0,12102238.0
2022-03-09,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,5655585776.0,427637.0
2022-03-10,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,215393223304.0,16428784.0
2022-03-11,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,225822278872.0,17784867.0
2022-03-12,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,216213688168.0,19171722.0
2022-03-13,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,241167768288.0,22992554.0
2022-03-15,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,207212614536.0,17438293.0
2022-03-14,4G_BINTUMANI/,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,234696052456.0,20820043.0
2022-02-02,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,20277391552.0,1188745.0
2022-02-04,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,30823275472.0,1856785.0
2022-02-03,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,23666305976.0,1233001.0
2022-02-05,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,32285767936.0,1540252.0
2022-02-06,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,16731285064.0,903939.0
2022-02-10,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,23951239544.0,1322597.0
2022-02-08,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,29659138368.0,1647889.0
2022-02-11,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,34046046200.0,1561199.0
2022-02-12,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,26644277104.0,1413097.0
2022-02-13,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,17900026600.0,1120442.0
2022-02-18,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,36739924416.0,1675161.0
2022-02-17,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,15205844368.0,794428.0
2022-02-19,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,21079423352.0,1186467.0
2022-02-20,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,43508398016.0,2347931.0
2022-03-01,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,23627193504.0,1680268.0
2022-03-02,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,32242119064.0,2001785.0
2022-03-06,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,60408180688.0,3826736.0
2022-03-03,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,26911082168.0,1642685.0
2022-03-07,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,77484862280.0,4625167.0
2022-03-09,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,1359832336.0,60298.0
2022-03-10,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,28112648704.0,2463562.0
2022-03-11,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,24512159960.0,1317183.0
2022-03-12,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,20273480432.0,1474485.0
2022-03-13,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,35218404280.0,2150436.0
2022-03-15,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,47299108616.0,3257246.0
2022-03-14,4G_SPURROAD_II/,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,42847530896.0,2518313.0
2022-02-02,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,449865488936.0,29909925.0
2022-02-04,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,453371451088.0,27717014.0
2022-02-03,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,376948083728.0,23209483.0
2022-02-05,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,229282206936.0,13344955.0
2022-02-06,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,217534269472.0,12695058.0
2022-02-10,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,407323010840.0,26707423.0
2022-02-08,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,431556846624.0,26617618.0
2022-02-11,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,440638959128.0,27361602.0
2022-02-12,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,231209705336.0,12612500.0
2022-02-13,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,201864994432.0,9368867.0
2022-02-18,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,156841038168.0,9453662.0
2022-02-17,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,320990608048.0,19924675.0
2022-02-19,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,258044247208.0,15685514.0
2022-02-20,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,116682356240.0,7375267.0
2022-03-01,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,383402454520.0,25461837.0
2022-03-02,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,377273943216.0,23437162.0
2022-03-06,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,116050689280.0,7605977.0
2022-03-03,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,589652277440.0,36963291.0
2022-03-07,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,326693659256.0,23278004.0
2022-03-09,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,4487221880.0,312947.0
2022-03-10,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,554744951088.0,33879771.0
2022-03-11,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,497516291480.0,30838521.0
2022-03-12,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,255574671208.0,17287452.0
2022-03-13,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,199323846184.0,11399178.0
2022-03-15,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,533097790288.0,32144458.0
2022-03-14,4G_KISSYHOUSE/,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,325495094848.0,19979548.0
2022-02-02,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,403299891528.0,18091368.0
2022-02-04,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,405881532320.0,18184559.0
2022-02-03,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,408047134224.0,19586041.0
2022-02-05,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,467400795520.0,20959334.0
2022-02-06,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,561443109136.0,24628172.0
2022-02-10,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,546303624272.0,22162861.0
2022-02-08,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,512795574248.0,21213488.0
2022-02-11,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,509094537040.0,22545913.0
2022-02-12,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,444974526224.0,21199654.0
2022-02-13,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,511578628760.0,22775582.0
2022-02-18,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,544696728352.0,24846601.0
2022-02-17,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,481385219736.0,21477438.0
2022-02-19,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,399433526528.0,18417349.0
2022-02-20,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,531560679440.0,25126327.0
2022-03-09,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,20247442216.0,1016283.0
