table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,character_set_catalog,character_set_schema,character_set_name,collation_catalog,collation_schema,collation_name,domain_catalog,domain_schema,domain_name,udt_catalog,udt_schema,udt_name,scope_catalog,scope_schema,scope_name,maximum_cardinality,dtd_identifier,is_self_referencing,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_updatable
postgres,pg_catalog,pg_inherits,inhseqno,3,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_inherits,inhdetachpending,4,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indexrelid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indrelid,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indnatts,3,,NO,smallint,,,16.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int2,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indnkeyatts,4,,NO,smallint,,,16.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int2,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indisunique,5,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indisprimary,6,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indisexclusion,7,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indimmediate,8,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indisclustered,9,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indisvalid,10,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indcheckxmin,11,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indisready,12,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,12,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indislive,13,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,13,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indisreplident,14,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,14,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indkey,15,,NO,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,int2vector,,,,,15,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indcollation,16,,NO,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oidvector,,,,,16,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indclass,17,,NO,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oidvector,,,,,17,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indoption,18,,NO,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,int2vector,,,,,18,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indexprs,19,,YES,pg_node_tree,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,pg_node_tree,,,,,19,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_index,indpred,20,,YES,pg_node_tree,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,pg_node_tree,,,,,20,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oprname,2,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oprnamespace,3,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oprowner,4,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oprkind,5,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oprcanmerge,6,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oprcanhash,7,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oprleft,8,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oprright,9,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oprresult,10,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oprcom,11,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oprnegate,12,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,12,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oprcode,13,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,13,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oprrest,14,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,14,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_operator,oprjoin,15,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,15,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_opfamily,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_opfamily,opfmethod,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_opfamily,opfname,3,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_opfamily,opfnamespace,4,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_opfamily,opfowner,5,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_opclass,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_opclass,opcmethod,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_opclass,opcname,3,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_opclass,opcnamespace,4,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_opclass,opcowner,5,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_opclass,opcfamily,6,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_opclass,opcintype,7,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_opclass,opcdefault,8,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_opclass,opckeytype,9,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_am,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_am,amname,2,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_am,amhandler,3,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_am,amtype,4,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amop,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amop,amopfamily,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amop,amoplefttype,3,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amop,amoprighttype,4,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amop,amopstrategy,5,,NO,smallint,,,16.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int2,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amop,amoppurpose,6,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amop,amopopr,7,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amop,amopmethod,8,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amop,amopsortfamily,9,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amproc,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amproc,amprocfamily,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amproc,amproclefttype,3,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amproc,amprocrighttype,4,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amproc,amprocnum,5,,NO,smallint,,,16.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int2,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_amproc,amproc,6,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_language,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_language,lanname,2,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_language,lanowner,3,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_language,lanispl,4,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_language,lanpltrusted,5,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_language,lanplcallfoid,6,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_language,laninline,7,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_language,lanvalidator,8,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_language,lanacl,9,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_aclitem,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_stat_archiver,archived_count,1,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,1,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_archiver,last_archived_wal,2,,YES,text,,1073741824.0,,,,,,,,,,,,,,,,postgres,pg_catalog,text,,,,,2,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_archiver,last_archived_time,3,,YES,timestamp with time zone,,,,,,6.0,,,,,,,,,,,,postgres,pg_catalog,timestamptz,,,,,3,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_archiver,failed_count,4,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,4,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_archiver,last_failed_wal,5,,YES,text,,1073741824.0,,,,,,,,,,,,,,,,postgres,pg_catalog,text,,,,,5,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_archiver,last_failed_time,6,,YES,timestamp with time zone,,,,,,6.0,,,,,,,,,,,,postgres,pg_catalog,timestamptz,,,,,6,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_archiver,stats_reset,7,,YES,timestamp with time zone,,,,,,6.0,,,,,,,,,,,,postgres,pg_catalog,timestamptz,,,,,7,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_bgwriter,checkpoints_timed,1,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,1,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_bgwriter,checkpoints_req,2,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,2,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_bgwriter,checkpoint_write_time,3,,YES,double precision,,,53.0,2.0,,,,,,,,,,,,,,postgres,pg_catalog,float8,,,,,3,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_bgwriter,checkpoint_sync_time,4,,YES,double precision,,,53.0,2.0,,,,,,,,,,,,,,postgres,pg_catalog,float8,,,,,4,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_bgwriter,buffers_checkpoint,5,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,5,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_bgwriter,buffers_clean,6,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,6,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_bgwriter,maxwritten_clean,7,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,7,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_bgwriter,buffers_backend,8,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,8,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_bgwriter,buffers_backend_fsync,9,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,9,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_bgwriter,buffers_alloc,10,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,10,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_bgwriter,stats_reset,11,,YES,timestamp with time zone,,,,,,6.0,,,,,,,,,,,,postgres,pg_catalog,timestamptz,,,,,11,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_wal,wal_records,1,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,1,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_wal,wal_fpi,2,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,2,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_wal,wal_bytes,3,,YES,numeric,,,,10.0,,,,,,,,,,,,,,postgres,pg_catalog,numeric,,,,,3,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_wal,wal_buffers_full,4,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,4,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_wal,wal_write,5,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,5,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_wal,wal_sync,6,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,6,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_wal,wal_write_time,7,,YES,double precision,,,53.0,2.0,,,,,,,,,,,,,,postgres,pg_catalog,float8,,,,,7,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_wal,wal_sync_time,8,,YES,double precision,,,53.0,2.0,,,,,,,,,,,,,,postgres,pg_catalog,float8,,,,,8,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_wal,stats_reset,9,,YES,timestamp with time zone,,,,,,6.0,,,,,,,,,,,,postgres,pg_catalog,timestamptz,,,,,9,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_analyze,pid,1,,YES,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,1,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_analyze,datid,2,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_analyze,datname,3,,YES,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,3,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_analyze,relid,4,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_analyze,phase,5,,YES,text,,1073741824.0,,,,,,,,,,,,,,,,postgres,pg_catalog,text,,,,,5,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_analyze,sample_blks_total,6,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,6,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_analyze,sample_blks_scanned,7,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,7,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_analyze,ext_stats_total,8,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,8,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_analyze,ext_stats_computed,9,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,9,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_analyze,child_tables_total,10,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,10,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_analyze,child_tables_done,11,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,11,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_analyze,current_child_table_relid,12,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,12,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_vacuum,pid,1,,YES,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,1,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_vacuum,datid,2,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_vacuum,datname,3,,YES,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,3,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_vacuum,relid,4,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_vacuum,phase,5,,YES,text,,1073741824.0,,,,,,,,,,,,,,,,postgres,pg_catalog,text,,,,,5,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_vacuum,heap_blks_total,6,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,6,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_vacuum,heap_blks_scanned,7,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,7,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_vacuum,heap_blks_vacuumed,8,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,8,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_vacuum,index_vacuum_count,9,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,9,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_vacuum,max_dead_tuples,10,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,10,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_vacuum,num_dead_tuples,11,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,11,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_cluster,pid,1,,YES,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,1,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_cluster,datid,2,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_cluster,datname,3,,YES,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,3,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_cluster,relid,4,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_cluster,command,5,,YES,text,,1073741824.0,,,,,,,,,,,,,,,,postgres,pg_catalog,text,,,,,5,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_cluster,phase,6,,YES,text,,1073741824.0,,,,,,,,,,,,,,,,postgres,pg_catalog,text,,,,,6,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_cluster,cluster_index_relid,7,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,7,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_cluster,heap_tuples_scanned,8,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,8,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_cluster,heap_tuples_written,9,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,9,NO,NO,,,,,,NO,NEVER,,NO
