begintime,ne_name,ne_type,vendor,integrity,VS.CHANNELIZED.FAULTTIME,id
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,579
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,580
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,581
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,582
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,583
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,584
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,585
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,586
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,587
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,588
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,589
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,590
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,591
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,592
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,593
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,594
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,595
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,596
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,597
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,598
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,599
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,600
2022-03-15,"FTBSC01/CHANNELIZED_OPTICAL_PORT:Port No.,Slot No.,Subrack No.",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,601
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,602
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,603
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,604
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,605
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,606
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,607
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,608
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,609
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,610
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,611
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,612
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,613
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,614
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,615
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,616
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,617
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,618
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,619
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,620
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,621
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,622
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,623
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,624
2022-03-15,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,625
