begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL,L.E-RAB.AttEst.QCI.5,L.E-RAB.SuccEst.QCI.7,L.E-RAB.AttEst.QCI.8
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,377851217656.0,0.0,79962.0,12.0
2022-02-03,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,510210402312.0,0.0,92086.0,8.0
2022-02-05,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,337584235624.0,0.0,75514.0,2.0
2022-02-04,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,405212919688.0,0.0,89948.0,1.0
2022-02-06,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,188873622984.0,0.0,30135.0,0.0
2022-02-08,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,356514278232.0,0.0,101790.0,5.0
2022-02-10,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,453191676440.0,0.0,100935.0,1.0
2022-02-11,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,449697681320.0,0.0,95654.0,8.0
2022-02-12,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,480086493928.0,0.0,92325.0,0.0
2022-02-17,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,392878630040.0,0.0,103612.0,5.0
2022-02-13,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,276027729088.0,0.0,31548.0,0.0
2022-02-18,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,494438374952.0,0.0,71647.0,2.0
2022-02-19,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,482226754008.0,0.0,98084.0,1.0
2022-02-20,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,288315520704.0,0.0,29465.0,0.0
2022-03-01,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,583295378544.0,0.0,109621.0,8.0
2022-03-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,508825959312.0,0.0,117755.0,6.0
2022-03-03,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,481754237368.0,0.0,87917.0,1.0
2022-03-06,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,252701257120.0,0.0,26177.0,5.0
2022-03-07,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,510283786016.0,0.0,122938.0,2.0
2022-03-09,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,14840514416.0,0.0,1270.0,0.0
2022-03-10,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,462997311064.0,1.0,107378.0,5.0
2022-03-11,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,754598362648.0,0.0,108770.0,3.0
2022-03-12,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,433540782760.0,1.0,82327.0,1.0
2022-03-13,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,246274162312.0,0.0,23175.0,1.0
2022-03-14,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,453241169376.0,0.0,102418.0,2.0
2022-03-15,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,474903278528.0,0.0,106906.0,11.0
2022-02-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,792516148552.0,0.0,177544.0,94.0
2022-02-03,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,594617814104.0,0.0,163057.0,109.0
2022-02-05,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,507521127328.0,0.0,163198.0,50.0
2022-02-04,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,601604002984.0,0.0,173945.0,49.0
2022-02-06,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,278778054632.0,0.0,109078.0,34.0
2022-02-08,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,558583681200.0,0.0,179718.0,32.0
2022-02-10,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,661102926616.0,0.0,177020.0,68.0
2022-02-11,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,630740174896.0,0.0,166509.0,43.0
2022-02-12,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,487870704792.0,0.0,158468.0,57.0
2022-02-17,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,501714324392.0,0.0,158057.0,53.0
2022-02-13,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,335299985520.0,0.0,113942.0,150.0
2022-02-18,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,475883394232.0,0.0,125172.0,34.0
2022-02-19,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,544709667424.0,0.0,149416.0,31.0
2022-02-20,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,442051598872.0,0.0,97596.0,22.0
2022-03-01,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,574760303680.0,0.0,177015.0,196.0
2022-03-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,508549659560.0,0.0,171829.0,194.0
2022-03-03,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,451894889984.0,0.0,164447.0,86.0
2022-03-06,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,311507665720.0,0.0,95788.0,41.0
2022-03-07,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,528834598816.0,0.0,174630.0,95.0
2022-03-09,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,16358610360.0,0.0,3893.0,0.0
2022-03-10,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,505052278432.0,0.0,168157.0,32.0
2022-03-11,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,589165897824.0,0.0,173528.0,42.0
2022-03-12,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,501490445792.0,0.0,128092.0,89.0
2022-03-13,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,388454820608.0,0.0,90105.0,57.0
2022-03-14,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,517469749264.0,0.0,164760.0,82.0
2022-03-15,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,585373798608.0,0.0,164967.0,105.0
2022-02-02,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,462016273096.0,0.0,75232.0,41.0
2022-02-03,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,541111738488.0,0.0,76019.0,0.0
2022-02-05,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,751308855104.0,0.0,91411.0,0.0
2022-02-04,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,748197028568.0,0.0,73786.0,0.0
2022-02-06,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,570051688136.0,0.0,91317.0,38.0
2022-02-08,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,509886428032.0,0.0,79903.0,1551.0
2022-02-10,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,511345035760.0,0.0,78534.0,276.0
2022-02-11,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,679831792536.0,0.0,76060.0,11.0
2022-02-12,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,620220666200.0,0.0,77042.0,2.0
2022-02-17,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,505039911056.0,0.0,72455.0,13.0
2022-02-13,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,787224698936.0,0.0,87454.0,938.0
2022-02-18,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,639849553032.0,0.0,87678.0,396.0
2022-02-19,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,641427438992.0,0.0,84494.0,767.0
2022-02-20,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,571603243208.0,0.0,84156.0,600.0
2022-03-01,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,556410498560.0,0.0,111347.0,31.0
2022-03-02,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,608804580960.0,0.0,111879.0,79.0
2022-03-03,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,641484916360.0,0.0,125292.0,6.0
2022-03-06,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,658683719864.0,0.0,125545.0,2.0
2022-03-07,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,815202800840.0,0.0,132323.0,153.0
2022-03-09,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,35361376464.0,0.0,5633.0,0.0
2022-03-10,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,483846495864.0,0.0,109052.0,1.0
2022-03-11,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1020071919800.0,0.0,121512.0,1.0
2022-03-12,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,629378160944.0,0.0,110121.0,4.0
2022-03-13,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,505864759720.0,0.0,111034.0,0.0
2022-03-14,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,446102928872.0,0.0,98063.0,5.0
2022-03-15,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=7,Cell Name=4G_MARJAYTOWN_II-7,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",808690.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,669572558640.0,0.0,110914.0,45.0
2022-02-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=3,Cell Name=4G_CONGOTOWN-3,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",808691.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,655289751640.0,0.0,97250.0,42.0
2022-02-03,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=3,Cell Name=4G_CONGOTOWN-3,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",808691.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,672049925016.0,0.0,105880.0,42.0
