begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.UL,L.Thrp.Time.Cell.UL.HighPrecision
2022-02-17,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,85617285992.0,25275460.0
2022-02-13,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,128212095408.0,40011618.0
2022-02-18,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,115803652808.0,34271458.0
2022-02-19,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,103996742160.0,31104839.0
2022-02-20,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,124327570408.0,36704480.0
2022-03-01,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,114375238176.0,30745812.0
2022-03-02,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,101359001608.0,29699238.0
2022-03-06,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,108201309168.0,30585648.0
2022-03-03,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,108188821480.0,31022597.0
2022-03-07,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,105182700384.0,28896369.0
2022-03-09,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,12382579672.0,2147489.0
2022-03-10,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,95607088912.0,30611333.0
2022-03-11,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,95659150456.0,29028136.0
2022-03-12,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,88990053856.0,23175250.0
2022-03-13,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,104187536104.0,25836183.0
2022-03-15,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,79650425864.0,22467164.0
2022-03-14,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS, Local Cell ID=2, Cell Name=4G_KISSYBARRACKS-2, eNodeB ID=5052, Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,78704076512.0,21397072.0
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,120662536232.0,22199383.0
2022-02-04,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,168012950888.0,27492381.0
2022-02-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,103601855904.0,23311095.0
2022-02-05,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,120346973368.0,23993725.0
2022-02-06,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,124615230736.0,26016787.0
2022-02-10,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,144588171184.0,25177813.0
2022-02-08,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,138442534208.0,24447398.0
2022-02-11,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,129737570760.0,24209905.0
2022-02-12,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,135811264416.0,24199482.0
2022-02-13,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,124441915584.0,25704870.0
2022-02-18,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,158872269480.0,27947685.0
2022-03-14,"4G_MMCE/Cell:eNodeB Function Name=4G_MMCE, Local Cell ID=7, Cell Name=4G_MMCE-7, eNodeB ID=5009, Cell FDD TDD indication=CELL_FDD",808759.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,109253295992.0,37828226.0
2022-02-17,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,122650166272.0,22756402.0
2022-02-19,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,134949081888.0,27926309.0
2022-02-20,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,131807866064.0,26355666.0
2022-03-01,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,121666508496.0,23692955.0
2022-03-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,136994750176.0,23838838.0
2022-03-06,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,99671043280.0,21080163.0
2022-03-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,124903097632.0,22539570.0
2022-03-07,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,127357316776.0,21057352.0
2022-03-09,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,9217938080.0,1330184.0
2022-03-10,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,86781269200.0,19077401.0
2022-03-11,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,116380234768.0,23920695.0
2022-03-12,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,131054474472.0,21252860.0
2022-03-13,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,132303294920.0,21793134.0
2022-03-15,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,117987444432.0,22684759.0
2022-03-14,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=3, Cell Name=4G_COLLEGIATESCHOOL_II-3, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,133278127280.0,24379690.0
2022-02-02,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,21744897256.0,10221769.0
2022-02-04,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,26735317568.0,9279880.0
2022-02-03,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,21434109712.0,9955679.0
2022-02-05,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,43383730928.0,11138472.0
2022-02-06,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,28141385832.0,9763766.0
2022-02-10,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,31539907160.0,9714095.0
2022-02-08,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,36555562272.0,9925929.0
2022-02-11,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,40925571768.0,10161376.0
2022-02-12,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,28643529256.0,11750923.0
2022-02-13,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,38608309056.0,11534845.0
2022-02-18,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,37736453824.0,13592776.0
2022-02-17,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,22268407512.0,10301483.0
2022-02-19,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,46490652112.0,19011277.0
2022-02-20,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,36600328664.0,12625183.0
2022-03-01,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,20275614200.0,8735284.0
2022-03-02,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,24316830000.0,10191886.0
2022-03-06,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,42980326088.0,14044954.0
2022-03-03,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,25361364352.0,10436998.0
2022-03-07,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,58230579232.0,12884834.0
2022-03-09,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,719340336.0,315848.0
2022-03-10,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,30216851464.0,12411276.0
2022-03-11,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,56020548432.0,13928057.0
2022-03-12,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,26827933360.0,10931183.0
2022-03-13,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,31812793696.0,12308532.0
2022-03-15,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,31130593384.0,12447236.0
2022-03-14,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,35959416840.0,15008163.0
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,3220218016.0,1210417.0
2022-02-04,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,2798834584.0,1622294.0
2022-02-03,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,3194520344.0,1523050.0
2022-02-05,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,4687930664.0,1971279.0
2022-02-06,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,1980094768.0,1005990.0
2022-02-10,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,2902553624.0,1781323.0
2022-02-08,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,3923836576.0,2173554.0
2022-02-11,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,4313233760.0,2329673.0
2022-02-12,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,3025828432.0,1707799.0
2022-02-13,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,2343006712.0,1185612.0
2022-02-18,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,2497947848.0,1283703.0
2022-02-17,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,1431605912.0,914066.0
2022-02-19,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,1374643752.0,993887.0
2022-02-20,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,3792758944.0,1843499.0
