begintime,ne_name,ne_type,vendor,integrity,4G Traffic ,sum_L.Thrp.bits.DL,sum_PDCP_SDU_VOL_DL,id
2022-02-02,"4G_OAU_II/Cell:eNodeB Function Name=4G_OAU_II, Local Cell ID=1, Cell Name=4G_OAU_II-1, eNodeB ID=5013, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,26209.455,209675643008.0,0,292
2022-02-02,"4G_OAU_II/Cell:eNodeB Function Name=4G_OAU_II, Local Cell ID=2, Cell Name=4G_OAU_II-2, eNodeB ID=5013, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,80019.82,640158563200.0,0,293
2022-02-02,"4G_OAU_II/Cell:eNodeB Function Name=4G_OAU_II, Local Cell ID=3, Cell Name=4G_OAU_II-3, eNodeB ID=5013, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,16380.575,131044599080.0,0,294
2022-02-02,"4G_OAU_II/Cell:eNodeB Function Name=4G_OAU_II, Local Cell ID=7, Cell Name=4G_OAU_II-7, eNodeB ID=5013, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,30547.654,244381229760.0,0,295
2022-02-02,"4G_OAU_II/Cell:eNodeB Function Name=4G_OAU_II, Local Cell ID=8, Cell Name=4G_OAU_II-8, eNodeB ID=5013, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,19471.362,155770894224.0,0,296
2022-02-02,"4G_OCTEA/Cell:eNodeB Function Name=4G_OCTEA, Local Cell ID=1, Cell Name=4G_OCTEA-1, eNodeB ID=5046, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,116687.333,933498664632.0,0,297
2022-02-02,"4G_OCTEA/Cell:eNodeB Function Name=4G_OCTEA, Local Cell ID=2, Cell Name=4G_OCTEA-2, eNodeB ID=5046, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,78984.545,631876357008.0,0,298
2022-02-02,"4G_OCTEA/Cell:eNodeB Function Name=4G_OCTEA, Local Cell ID=3, Cell Name=4G_OCTEA-3, eNodeB ID=5046, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,89121.366,712970928744.0,0,299
2022-02-02,"4G_OFF_LEICESTERROAD/Cell:eNodeB Function Name=4G_OFF_LEICESTERROAD, Local Cell ID=1, Cell Name=4G_OFF_LEICESTERROAD-1, eNodeB ID=5127, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,56764.922,454119376544.0,0,300
2022-02-02,"4G_OFF_LEICESTERROAD/Cell:eNodeB Function Name=4G_OFF_LEICESTERROAD, Local Cell ID=2, Cell Name=4G_OFF_LEICESTERROAD-2, eNodeB ID=5127, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,74142.985,593143877568.0,0,301
2022-02-02,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT, Local Cell ID=1, Cell Name=4G_PALMRESORT-1, eNodeB ID=5025, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,83116.465,664931720096.0,0,302
2022-02-02,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT, Local Cell ID=3, Cell Name=4G_PALMRESORT-3, eNodeB ID=5025, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,36086.133,288689060008.0,0,303
2022-02-02,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT, Local Cell ID=6, Cell Name=4G_PALMRESORT-6, eNodeB ID=5025, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,89404.003,715232022040.0,0,304
2022-02-02,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT, Local Cell ID=8, Cell Name=4G_PALMRESORT-8, eNodeB ID=5025, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,11582.091,92656728680.0,0,305
2022-02-02,"4G_PENDUMA_DOVEFACTORY/Cell:eNodeB Function Name=4G_PENDUMA_DOVEFACTORY, Local Cell ID=1, Cell Name=4G_PENDUMA_DOVEFACTORY-1, eNodeB ID=5114, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,20487.491,163899924248.0,0,306
2022-02-02,"4G_PENDUMA_DOVEFACTORY/Cell:eNodeB Function Name=4G_PENDUMA_DOVEFACTORY, Local Cell ID=2, Cell Name=4G_PENDUMA_DOVEFACTORY-2, eNodeB ID=5114, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,9829.41,78635279912.0,0,307
2022-02-02,"4G_PENDUMA_DOVEFACTORY/Cell:eNodeB Function Name=4G_PENDUMA_DOVEFACTORY, Local Cell ID=3, Cell Name=4G_PENDUMA_DOVEFACTORY-3, eNodeB ID=5114, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,520.014,4160114264.0,0,308
2022-02-02,"4G_PORTLOKO_II/Cell:eNodeB Function Name=4G_PORTLOKO_II, Local Cell ID=1, Cell Name=4G_PORTLOKO_II-1, eNodeB ID=5049, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,28952.937,231623493744.0,0,309
2022-02-02,"4G_PORTLOKO_II/Cell:eNodeB Function Name=4G_PORTLOKO_II, Local Cell ID=2, Cell Name=4G_PORTLOKO_II-2, eNodeB ID=5049, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,8498.31,67986479104.0,0,310
2022-02-02,"4G_PORTLOKO_II/Cell:eNodeB Function Name=4G_PORTLOKO_II, Local Cell ID=3, Cell Name=4G_PORTLOKO_II-3, eNodeB ID=5049, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,47444.271,379554169344.0,0,311
2022-02-02,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING, Local Cell ID=1, Cell Name=4G_PORTLOKO_SLMINING-1, eNodeB ID=5105, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,17717.02,141736160624.0,0,312
2022-02-02,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING, Local Cell ID=2, Cell Name=4G_PORTLOKO_SLMINING-2, eNodeB ID=5105, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,17302.293,138418345696.0,0,313
2022-02-02,"4G_REGENT/Cell:eNodeB Function Name=4G_REGENT, Local Cell ID=1, Cell Name=4G_REGENT-1, eNodeB ID=5125, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,9589.389,76715108160.0,0,314
2022-02-02,"4G_REGENT/Cell:eNodeB Function Name=4G_REGENT, Local Cell ID=2, Cell Name=4G_REGENT-2, eNodeB ID=5125, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,49854.17,398833362816.0,0,315
2022-02-02,"4G_REGENT/Cell:eNodeB Function Name=4G_REGENT, Local Cell ID=3, Cell Name=4G_REGENT-3, eNodeB ID=5125, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,34372.493,274979941432.0,0,316
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK, Local Cell ID=1, Cell Name=4G_ROCKELBANK-1, eNodeB ID=5038, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,135263.462,1082107699360.0,0,317
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK, Local Cell ID=2, Cell Name=4G_ROCKELBANK-2, eNodeB ID=5038, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,47231.402,377851217656.0,0,318
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK, Local Cell ID=3, Cell Name=4G_ROCKELBANK-3, eNodeB ID=5038, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,95682.88,765463042744.0,0,319
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK, Local Cell ID=6, Cell Name=4G_ROCKELBANK-6, eNodeB ID=5038, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,78070.854,624566830688.0,0,320
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK, Local Cell ID=7, Cell Name=4G_ROCKELBANK-7, eNodeB ID=5038, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,70760.566,566084526192.0,0,321
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK, Local Cell ID=8, Cell Name=4G_ROCKELBANK-8, eNodeB ID=5038, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,84421.764,675374114360.0,0,322
2022-02-02,"4G_RUTILE_II/Cell:eNodeB Function Name=4G_RUTILE_II, Local Cell ID=1, Cell Name=4G_RUTILE_II-1, eNodeB ID=5048, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,24614.74,196917920560.0,0,323
2022-02-02,"4G_RUTILE_II/Cell:eNodeB Function Name=4G_RUTILE_II, Local Cell ID=2, Cell Name=4G_RUTILE_II-2, eNodeB ID=5048, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,57981.117,463848932160.0,0,324
2022-02-02,"4G_RUTILE_II/Cell:eNodeB Function Name=4G_RUTILE_II, Local Cell ID=3, Cell Name=4G_RUTILE_II-3, eNodeB ID=5048, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,3889.058,31112463720.0,0,325
2022-02-02,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL, Local Cell ID=1, Cell Name=4G_SEFADUCENTRAL-1, eNodeB ID=5061, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,93276.396,746211167672.0,0,326
2022-02-02,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL, Local Cell ID=2, Cell Name=4G_SEFADUCENTRAL-2, eNodeB ID=5061, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,105613.611,844908891216.0,0,327
2022-02-02,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL, Local Cell ID=3, Cell Name=4G_SEFADUCENTRAL-3, eNodeB ID=5061, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,9772.595,78180758512.0,0,328
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II, Local Cell ID=0, Cell Name=4G_SLCB_II-1, eNodeB ID=5002, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,50551.641,404413127328.0,0,329
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II, Local Cell ID=1, Cell Name=4G_SLCB_II-2, eNodeB ID=5002, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,41951.77,335614163072.0,0,330
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II, Local Cell ID=2, Cell Name=4G_SLCB_II-3, eNodeB ID=5002, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,85974.287,687794296448.0,0,331
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II, Local Cell ID=6, Cell Name=4G_SLCB_II-6, eNodeB ID=5002, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,143650.736,1149205885544.0,0,332
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II, Local Cell ID=7, Cell Name=4G_SLCB_II-7, eNodeB ID=5002, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,47300.997,378407974424.0,0,333
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II, Local Cell ID=8, Cell Name=4G_SLCB_II-8, eNodeB ID=5002, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,170872.576,1366980611504.0,0,334
2022-02-02,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II, Local Cell ID=1, Cell Name=4G_SPURLOOP_II-1, eNodeB ID=5039, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,92301.093,738408742576.0,0,335
2022-02-02,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II, Local Cell ID=2, Cell Name=4G_SPURLOOP_II-2, eNodeB ID=5039, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,15864.961,126919685848.0,0,336
2022-02-02,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II, Local Cell ID=3, Cell Name=4G_SPURLOOP_II-3, eNodeB ID=5039, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,133282.133,1066257062712.0,0,337
2022-02-02,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II, Local Cell ID=7, Cell Name=4G_SPURLOOP_II-7, eNodeB ID=5039, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,24682.36,197458881552.0,0,338
2022-02-02,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II, Local Cell ID=8, Cell Name=4G_SPURLOOP_II-8, eNodeB ID=5039, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,132783.998,1062271980920.0,0,339
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=0, Cell Name=4G_SPURROAD_II-1, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,72115.969,576927752048.0,0,340
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=1, Cell Name=4G_SPURROAD_II-2, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,28847.059,230776470096.0,0,341
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=11, Cell Name=4G_SPURROAD_II-11, eNodeB ID=5001, Cell FDD TDD indication=CELL_TDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,15408.429,123267429616.0,0,342
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=12, Cell Name=4G_SPURROAD_II-21, eNodeB ID=5001, Cell FDD TDD indication=CELL_TDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,63361.177,506889414832.0,0,343
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=13, Cell Name=4G_SPURROAD_II-31, eNodeB ID=5001, Cell FDD TDD indication=CELL_TDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,49085.945,392687561144.0,0,344
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=2, Cell Name=4G_SPURROAD_II-3, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,58709.004,469672034232.0,0,345
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=6, Cell Name=4G_SPURROAD_II-6, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,17311.419,138491351504.0,0,346
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,2534.674,20277391552.0,0,347
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=8, Cell Name=4G_SPURROAD_II-8, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,44707.52,357660159080.0,0,348
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=1, Cell Name=4G_SPURROADMILITARY-1, eNodeB ID=5067, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,8581.631,68653047104.0,0,349
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=11, Cell Name=4G_SPURROADMILITARY-11, eNodeB ID=5067, Cell FDD TDD indication=CELL_TDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,32541.438,260331506648.0,0,350
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=12, Cell Name=4G_SPURROADMILITARY-21, eNodeB ID=5067, Cell FDD TDD indication=CELL_TDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,4719.101,37752809648.0,0,351
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=13, Cell Name=4G_SPURROADMILITARY-31, eNodeB ID=5067, Cell FDD TDD indication=CELL_TDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,12414.349,99314795104.0,0,352
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=2, Cell Name=4G_SPURROADMILITARY-2, eNodeB ID=5067, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,70760.697,566085572112.0,0,353
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=3, Cell Name=4G_SPURROADMILITARY-3, eNodeB ID=5067, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,63099.952,504799613576.0,0,354
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=6, Cell Name=4G_SPURROADMILITARY-6, eNodeB ID=5067, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,8722.697,69781573288.0,0,355
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=7, Cell Name=4G_SPURROADMILITARY-7, eNodeB ID=5067, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,32991.355,263930838496.0,0,356
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=8, Cell Name=4G_SPURROADMILITARY-8, eNodeB ID=5067, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,83153.618,665228941048.0,0,357
2022-02-02,"4G_SS_CAMP/Cell:eNodeB Function Name=4G_SS_CAMP, Local Cell ID=1, Cell Name=4G_SS_CAMP-1, eNodeB ID=5124, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,93535.195,748281560432.0,0,358
2022-02-02,"4G_SS_CAMP/Cell:eNodeB Function Name=4G_SS_CAMP, Local Cell ID=2, Cell Name=4G_SS_CAMP-2, eNodeB ID=5124, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,94521.576,756172605832.0,0,359
2022-02-02,"4G_SS_CAMP/Cell:eNodeB Function Name=4G_SS_CAMP, Local Cell ID=3, Cell Name=4G_SS_CAMP-3, eNodeB ID=5124, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,59173.282,473386252616.0,0,360
2022-02-02,"4G_SUMBUYA/Cell:eNodeB Function Name=4G_SUMBUYA, Local Cell ID=1, Cell Name=4G_SUMBUYA-1, eNodeB ID=5126, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,150.021,1200169928.0,0,361
2022-02-02,"4G_SUMBUYA/Cell:eNodeB Function Name=4G_SUMBUYA, Local Cell ID=2, Cell Name=4G_SUMBUYA-2, eNodeB ID=5126, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,136.066,1088530408.0,0,362
2022-02-02,"4G_SUMBUYA/Cell:eNodeB Function Name=4G_SUMBUYA, Local Cell ID=3, Cell Name=4G_SUMBUYA-3, eNodeB ID=5126, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,5785.549,46284392760.0,0,363
2022-02-02,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,15893.858,127150860024.0,0,364
2022-02-02,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=2, Cell Name=4G_SUSSEX_II-2, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,3341.028,26728223048.0,0,365
2022-02-02,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=3, Cell Name=4G_SUSSEX_II-3, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,23255.701,186045610328.0,0,366
2022-02-02,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF, Local Cell ID=1, Cell Name=4G_SWISS_RELIEF-1, eNodeB ID=5068, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,89715.704,717725632800.0,0,367
2022-02-02,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF, Local Cell ID=2, Cell Name=4G_SWISS_RELIEF-2, eNodeB ID=5068, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,36216.738,289733900240.0,0,368
2022-02-02,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF, Local Cell ID=6, Cell Name=4G_SWISS_RELIEF-6, eNodeB ID=5068, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,39993.913,319951307960.0,0,369
2022-02-02,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF, Local Cell ID=7, Cell Name=4G_SWISS_RELIEF-7, eNodeB ID=5068, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,191169.891,1529359129832.0,0,370
2022-02-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL, Local Cell ID=1, Cell Name=4G_SWISSHOTEL-1, eNodeB ID=5055, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,21754.125,174033003448.0,0,371
2022-02-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL, Local Cell ID=2, Cell Name=4G_SWISSHOTEL-2, eNodeB ID=5055, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,29673.283,237386260848.0,0,372
2022-02-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL, Local Cell ID=3, Cell Name=4G_SWISSHOTEL-3, eNodeB ID=5055, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,52005.5,416044000592.0,0,373
2022-02-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL, Local Cell ID=6, Cell Name=4G_SWISSHOTEL-6, eNodeB ID=5055, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,60787.512,486300096856.0,0,374
2022-02-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL, Local Cell ID=7, Cell Name=4G_SWISSHOTEL-7, eNodeB ID=5055, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,10313.428,82507422712.0,0,375
2022-02-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL, Local Cell ID=8, Cell Name=4G_SWISSHOTEL-8, eNodeB ID=5055, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,99064.519,792516148552.0,0,376
2022-02-02,"4G_TIHUN/Cell:eNodeB Function Name=4G_TIHUN, Local Cell ID=1, Cell Name=4G_TIHUN-1, eNodeB ID=5101, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,441.132,3529059048.0,0,377
2022-02-02,"4G_TORKPOITOWN/Cell:eNodeB Function Name=4G_TORKPOITOWN, Local Cell ID=1, Cell Name=4G_TORKPOITOWN-1, eNodeB ID=5072, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,55105.804,440846430712.0,0,378
2022-02-02,"4G_TORKPOITOWN/Cell:eNodeB Function Name=4G_TORKPOITOWN, Local Cell ID=2, Cell Name=4G_TORKPOITOWN-2, eNodeB ID=5072, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,40755.177,326041417272.0,0,379
2022-02-02,"4G_TORKPOITOWN/Cell:eNodeB Function Name=4G_TORKPOITOWN, Local Cell ID=3, Cell Name=4G_TORKPOITOWN-3, eNodeB ID=5072, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,17116.157,136929253496.0,0,380
