begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,L.Thrp.bits.DL,L.Thrp.Time.Cell.DL.HighPrecision,VS.RAB.AttEstab.AMR,VS.RAB.SuccEstabCS.AMR,VS.RAB.AbnormRel.AMR,VS.HSDPA.MeanChThroughput.TotalBytes,VS.RAB.NormRel.AMR
2022-03-11,4G_KENNEDYSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808796.0,dynamic,100.0,262957706856.0,20394712.0,,,,,
2022-03-13,4G_KENNEDYSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808796.0,dynamic,87.5,281551588216.0,22812226.0,,,,,
2022-03-15,4G_KENNEDYSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808796.0,dynamic,100.0,192613904256.0,15794510.0,,,,,
2022-02-02,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,95.83333333333333,447095319176.0,19125028.0,,,,,
2022-02-04,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,100.0,472692732144.0,21606022.0,,,,,
2022-02-05,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,100.0,416775589296.0,20276232.0,,,,,
2022-02-08,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,100.0,453542347728.0,21875541.0,,,,,
2022-02-11,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,100.0,619674062728.0,28085329.0,,,,,
2022-02-13,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,100.0,621907041248.0,28344319.0,,,,,
2022-02-19,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,100.0,423695919304.0,20414054.0,,,,,
2022-02-18,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,100.0,583173287064.0,27934795.0,,,,,
2022-03-01,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,100.0,524164034360.0,24482942.0,,,,,
2022-03-02,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,100.0,485826764248.0,23382430.0,,,,,
2022-03-06,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,91.66666666666667,709528888848.0,32261956.0,,,,,
2022-03-09,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,4.166666666666667,26847714496.0,1280236.0,,,,,
2022-03-10,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,95.83333333333333,631815060032.0,27581673.0,,,,,
2022-03-12,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,79.16666666666667,481255936840.0,22342191.0,,,,,
2022-03-14,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,100.0,387053646512.0,17209820.0,,,,,
2022-03-15,4G_DWARZK/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808797.0,dynamic,95.83333333333333,383351970552.0,19157405.0,,,,,
2022-02-02,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,95.83333333333333,99314795104.0,4447927.0,,,,,
2022-02-04,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,100.0,134633336952.0,4530776.0,,,,,
2022-02-05,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,100.0,118792323896.0,4329756.0,,,,,
2022-02-08,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,100.0,91702899448.0,4170844.0,,,,,
2022-02-11,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,100.0,73499007936.0,3074780.0,,,,,
2022-02-13,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,100.0,58408555032.0,2843918.0,,,,,
2022-02-19,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,100.0,109204369296.0,5862818.0,,,,,
2022-02-18,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,100.0,98145172720.0,4710569.0,,,,,
2022-03-01,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,100.0,130705409616.0,5264827.0,,,,,
2022-03-02,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,100.0,147089815760.0,6952322.0,,,,,
2022-03-09,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,4.166666666666667,6765250672.0,295263.0,,,,,
2022-03-06,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,91.66666666666667,202988436464.0,7313828.0,,,,,
2022-03-10,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,95.83333333333333,89038630720.0,4339362.0,,,,,
2022-03-12,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,79.16666666666667,159570680360.0,6626786.0,,,,,
2022-03-14,4G_SPURROADMILITARY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808798.0,dynamic,100.0,117593441112.0,5158796.0,,,,,
2022-02-02,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,95.83333333333333,886857703152.0,52110971.0,,,,,
2022-02-04,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,100.0,870221829920.0,52332409.0,,,,,
2022-02-05,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,100.0,1009319254528.0,58500283.0,,,,,
2022-02-08,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,100.0,810323726872.0,46835733.0,,,,,
2022-02-11,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,100.0,911998933680.0,51110509.0,,,,,
2022-02-13,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,100.0,1080488752392.0,56603398.0,,,,,
2022-02-19,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,100.0,983822025256.0,59644608.0,,,,,
2022-02-18,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,100.0,1016422120640.0,61482499.0,,,,,
2022-03-01,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,100.0,772196265776.0,53666117.0,,,,,
2022-03-02,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,100.0,740618839360.0,51477886.0,,,,,
2022-03-06,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,91.66666666666667,968185357336.0,65135479.0,,,,,
2022-03-09,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,4.166666666666667,55112785496.0,3209037.0,,,,,
2022-03-10,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,95.83333333333333,724714655248.0,48797842.0,,,,,
2022-03-12,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,79.16666666666667,728302059808.0,49508590.0,,,,,
2022-03-14,4G_COLLEGIATESCHOOL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808799.0,dynamic,100.0,662538904640.0,47208489.0,,,,,
2022-02-02,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,95.83333333333333,811970392088.0,43859496.0,,,,,
2022-02-04,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,100.0,941740056464.0,47079394.0,,,,,
2022-02-05,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,100.0,792751608528.0,49067554.0,,,,,
2022-02-08,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,100.0,1751427295104.0,62709596.0,,,,,
2022-02-11,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,100.0,693186527136.0,40360894.0,,,,,
2022-02-13,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,100.0,1164256498624.0,59851681.0,,,,,
2022-02-19,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,100.0,743407500032.0,41586010.0,,,,,
2022-02-18,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,100.0,984939065704.0,53847214.0,,,,,
2022-03-01,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,100.0,589792655656.0,33411688.0,,,,,
2022-03-02,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,100.0,780378432552.0,43838590.0,,,,,
2022-03-06,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,91.66666666666667,707797688856.0,36645063.0,,,,,
2022-03-09,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,4.166666666666667,31438327224.0,2043808.0,,,,,
2022-03-10,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,95.83333333333333,499473029776.0,31593210.0,,,,,
2022-03-12,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,79.16666666666667,614723421616.0,35217325.0,,,,,
2022-03-14,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808800.0,dynamic,100.0,725972181504.0,43381990.0,,,,,
2022-02-02,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808801.0,dynamic,95.83333333333333,1446769726584.0,62386146.0,,,,,
2022-02-04,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808801.0,dynamic,100.0,1416186272272.0,65537460.0,,,,,
2022-02-05,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808801.0,dynamic,100.0,1377479785680.0,61199546.0,,,,,
2022-02-11,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808801.0,dynamic,100.0,1119657236360.0,51229022.0,,,,,
2022-02-13,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808801.0,dynamic,100.0,1314837984896.0,63940539.0,,,,,
2022-02-19,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808801.0,dynamic,100.0,1471620828512.0,62339372.0,,,,,
2022-02-18,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808801.0,dynamic,100.0,1395292923984.0,61012705.0,,,,,
2022-03-01,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808801.0,dynamic,100.0,1432559492264.0,69686837.0,,,,,
2022-03-02,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808801.0,dynamic,100.0,1632541123904.0,73472625.0,,,,,
2022-03-06,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808801.0,dynamic,91.66666666666667,1528085648016.0,68904825.0,,,,,
2022-03-09,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808801.0,dynamic,4.166666666666667,71908080768.0,3351541.0,,,,,
2022-03-10,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808801.0,dynamic,95.83333333333333,1243382612384.0,63575443.0,,,,,
2022-03-12,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808801.0,dynamic,79.16666666666667,1080788663272.0,49632501.0,,,,,
2022-02-03,4G_KENEMA_MFS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808802.0,dynamic,100.0,249941245992.0,17232177.0,,,,,
2022-02-06,4G_KENEMA_MFS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808802.0,dynamic,100.0,219804891976.0,11424283.0,,,,,
2022-02-08,4G_KENEMA_MFS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808802.0,dynamic,91.66666666666667,226445957320.0,12126576.0,,,,,
2022-02-10,4G_KENEMA_MFS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808802.0,dynamic,100.0,243558189016.0,13282991.0,,,,,
2022-02-12,4G_KENEMA_MFS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808802.0,dynamic,100.0,192920042288.0,9670606.0,,,,,
2022-02-19,4G_KENEMA_MFS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808802.0,dynamic,95.83333333333333,0.0,0.0,,,,,
2022-03-03,4G_KENEMA_MFS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808802.0,dynamic,100.0,277143293040.0,14935422.0,,,,,
2022-03-07,4G_KENEMA_MFS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808802.0,dynamic,100.0,246794725120.0,12147484.0,,,,,
2022-03-11,4G_KENEMA_MFS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808802.0,dynamic,100.0,278643811112.0,15213608.0,,,,,
2022-03-13,4G_KENEMA_MFS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808802.0,dynamic,87.5,260458592344.0,13454534.0,,,,,
2022-03-15,4G_KENEMA_MFS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808802.0,dynamic,100.0,216114160120.0,12343005.0,,,,,
2022-02-06,4G_KENEMA_ENTRANCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808803.0,dynamic,100.0,2914181896.0,261028.0,,,,,
2022-02-10,4G_KENEMA_ENTRANCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808803.0,dynamic,100.0,6083828064.0,568306.0,,,,,
2022-02-12,4G_KENEMA_ENTRANCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808803.0,dynamic,100.0,21071204504.0,1184554.0,,,,,
2022-02-17,4G_KENEMA_ENTRANCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808803.0,dynamic,87.5,25336472760.0,1545284.0,,,,,
2022-02-20,4G_KENEMA_ENTRANCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808803.0,dynamic,100.0,21483516320.0,1557557.0,,,,,
2022-03-03,4G_KENEMA_ENTRANCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808803.0,dynamic,100.0,22819888032.0,1359371.0,,,,,
2022-03-07,4G_KENEMA_ENTRANCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808803.0,dynamic,100.0,30309481248.0,1737665.0,,,,,
2022-03-11,4G_KENEMA_ENTRANCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808803.0,dynamic,100.0,20469536560.0,1191006.0,,,,,
2022-03-13,4G_KENEMA_ENTRANCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808803.0,dynamic,87.5,29983183496.0,1631035.0,,,,,
2022-03-15,4G_KENEMA_ENTRANCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808803.0,dynamic,100.0,26053251776.0,1461625.0,,,,,
2022-02-02,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,95.83333333333333,739431556512.0,26229801.0,,,,,
2022-02-04,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,100.0,789458798040.0,25913653.0,,,,,
2022-02-05,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,100.0,469317966032.0,18079739.0,,,,,
2022-02-08,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,100.0,684423082304.0,23488885.0,,,,,
2022-02-11,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,100.0,713313604024.0,24417872.0,,,,,
2022-02-13,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,100.0,961169289456.0,29316375.0,,,,,
2022-02-19,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,100.0,666104964616.0,25109643.0,,,,,
2022-02-18,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,100.0,803054087832.0,27914311.0,,,,,
2022-03-01,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,100.0,1035393084088.0,33207274.0,,,,,
2022-03-02,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,100.0,1325341241152.0,35577883.0,,,,,
2022-03-09,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,4.166666666666667,40742051944.0,1673609.0,,,,,
2022-03-06,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,91.66666666666667,1547248614760.0,41791363.0,,,,,
2022-03-10,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,95.83333333333333,960091411968.0,31197556.0,,,,,
2022-03-12,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,79.16666666666667,1116927179128.0,32139572.0,,,,,
2022-03-14,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808804.0,dynamic,100.0,1076984770312.0,33053524.0,,,,,
2022-02-03,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808811.0,dynamic,100.0,623204231880.0,45464942.0,,,,,
2022-02-06,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808811.0,dynamic,100.0,695139539784.0,51014435.0,,,,,
2022-02-10,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808811.0,dynamic,100.0,584755561688.0,41641590.0,,,,,
2022-02-12,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808811.0,dynamic,100.0,645300280336.0,45962353.0,,,,,
2022-02-17,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808811.0,dynamic,87.5,567421657504.0,41276161.0,,,,,
2022-02-20,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808811.0,dynamic,100.0,723937642360.0,53138058.0,,,,,
2022-03-03,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808811.0,dynamic,100.0,673360710400.0,48823869.0,,,,,
2022-03-07,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808811.0,dynamic,100.0,636783350024.0,44014532.0,,,,,
2022-03-11,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808811.0,dynamic,100.0,695638628680.0,47837398.0,,,,,
2022-03-13,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808811.0,dynamic,87.5,592270452536.0,42464566.0,,,,,
2022-03-15,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808811.0,dynamic,100.0,543148154200.0,43267234.0,,,,,
2022-02-02,4G_KINGTOM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808812.0,dynamic,95.83333333333333,320600525704.0,26719883.0,,,,,
2022-02-04,4G_KINGTOM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808812.0,dynamic,100.0,496997545816.0,32965944.0,,,,,
2022-02-05,4G_KINGTOM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808812.0,dynamic,100.0,500964839992.0,31114550.0,,,,,
2022-02-11,4G_KINGTOM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808812.0,dynamic,100.0,397190740840.0,29733704.0,,,,,
2022-02-13,4G_KINGTOM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808812.0,dynamic,100.0,304751560848.0,25274242.0,,,,,
2022-02-19,4G_KINGTOM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808812.0,dynamic,100.0,382453518936.0,29390775.0,,,,,
2022-02-18,4G_KINGTOM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808812.0,dynamic,100.0,413019965368.0,30262418.0,,,,,
2022-03-01,4G_KINGTOM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808812.0,dynamic,100.0,370356871632.0,28507162.0,,,,,
2022-03-02,4G_KINGTOM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808812.0,dynamic,100.0,393183626320.0,28609570.0,,,,,
2022-03-06,4G_KINGTOM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808812.0,dynamic,91.66666666666667,284882143432.0,26259224.0,,,,,
2022-03-09,4G_KINGTOM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808812.0,dynamic,4.166666666666667,14297875496.0,1070915.0,,,,,
2022-03-10,4G_KINGTOM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808812.0,dynamic,95.83333333333333,290798455112.0,25998819.0,,,,,
2022-03-12,4G_KINGTOM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808812.0,dynamic,79.16666666666667,239353642560.0,21202263.0,,,,,
2022-03-14,4G_KINGTOM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808812.0,dynamic,100.0,255487273496.0,20611502.0,,,,,
2022-02-02,4G_LOKKOHTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808814.0,dynamic,95.83333333333333,378299692096.0,18243834.0,,,,,
2022-02-04,4G_LOKKOHTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808814.0,dynamic,100.0,379918958056.0,20292912.0,,,,,
