begintime,ne_name,sk_object,ne_type,vendor,integrity,L.E-RAB.NormRel,ERAB_REL_ENB,NOKIA LTE_DL Traffic(GB),HU LTE_DL Traffic(GB),NOKIA/HU DL Traffic_LTE,HU LTE_RRC SR%,HU LTE_ERAB Setup SR%,NOKIA LTE_ERAB Setup SR%,NOKIA/HU ERAB Setup SR%_LTE,HU LTE_ERAB Drop%,NOKIA LTE_ERAB Drop%,ERAB Setup Numerator,id
2022-02-02,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=8,Cell Name=4G_COLEFARM_II-8,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",808769.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,155626.0,,0.0,77.8383,77.8383,99.9643,99.8779,,99.8779,0.0167,,164433.0,70
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=1,Cell Name=4G_COLLEGIATESCHOOL_II-1,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808799.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,133880.0,,0.0,103.2438,103.2438,99.9752,99.8739,,99.8739,0.0627,,106146.0,71
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=2,Cell Name=4G_COLLEGIATESCHOOL_II-2,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",809171.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,48272.0,,0.0,32.0975,32.0975,99.9272,99.8513,,99.8513,0.0435,,37611.0,72
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,140500.0,,0.0,85.8536,85.8536,99.9774,99.7581,,99.7581,0.0342,,112597.0,73
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=6,Cell Name=4G_COLLEGIATESCHOOL_II-6,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808889.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,211409.0,,0.0,157.4677,157.4677,99.9857,99.9473,,99.9473,0.0071,,233060.0,74
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=7,Cell Name=4G_COLLEGIATESCHOOL_II-7,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808915.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,221601.0,,0.0,157.1148,157.1148,99.9954,99.9543,,99.9543,0.0023,,242693.0,75
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=8,Cell Name=4G_COLLEGIATESCHOOL_II-8,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",817451.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,127500.0,,0.0,70.1969,70.1969,99.9932,99.9638,,99.9638,0.0133,,143539.0,76
2022-02-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=1,Cell Name=4G_CONGOTOWN-1,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",809181.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,94026.0,,0.0,46.5687,46.5687,99.9443,99.7345,,99.7345,0.0457,,78524.0,77
2022-02-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=2,Cell Name=4G_CONGOTOWN-2,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",809155.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,65195.0,,0.0,52.473,52.473,99.9503,99.7679,,99.7679,0.0766,,52866.0,78
2022-02-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=3,Cell Name=4G_CONGOTOWN-3,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",808691.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,115076.0,,0.0,76.2858,76.2858,99.9459,99.5566,,99.5566,0.0426,,99020.0,79
2022-02-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=6,Cell Name=4G_CONGOTOWN-6,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",808766.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,111154.0,,0.0,37.1355,37.1355,99.9732,99.9461,,99.9461,0.0207,,125988.0,80
2022-02-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=7,Cell Name=4G_CONGOTOWN-7,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",808928.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,132869.0,,0.0,91.1015,91.1015,99.9846,99.9106,,99.9106,0.0188,,146413.0,81
2022-02-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=8,Cell Name=4G_CONGOTOWN-8,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",808774.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,156151.0,,0.0,77.6586,77.6586,99.9796,99.797,,99.797,0.0134,,169600.0,82
2022-02-02,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=1,Cell Name=4G_DAMAROAD-1,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",808687.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,207121.0,,0.0,140.5812,140.5812,99.9316,99.5981,,99.5981,0.2278,,211404.0,83
2022-02-02,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=2,Cell Name=4G_DAMAROAD-2,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",808751.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,44616.0,,0.0,32.1149,32.1149,99.9694,99.4738,,99.4738,0.1566,,44994.0,84
2022-02-02,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=3,Cell Name=4G_DAMAROAD-3,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",808959.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,75204.0,,0.0,60.0468,60.0468,99.9236,99.5662,,99.5662,0.1739,,75735.0,85
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=1,Cell Name=4G_DILLET-1,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",808670.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,71266.0,,0.0,48.4613,48.4613,99.9412,99.7034,,99.7034,0.1079,,62194.0,86
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=2,Cell Name=4G_DILLET-2,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",808965.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,65593.0,,0.0,32.8069,32.8069,99.9226,99.8628,,99.8628,0.1142,,56046.0,87
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=3,Cell Name=4G_DILLET-3,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",809053.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,93261.0,,0.0,41.0885,41.0885,99.9042,99.6366,,99.6366,0.0268,,84451.0,88
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=6,Cell Name=4G_DILLET-6,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",808701.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,57740.0,,0.0,30.4792,30.4792,99.9929,99.9192,,99.9192,0.0035,,60611.0,89
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=7,Cell Name=4G_DILLET-7,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",817479.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,110548.0,,0.0,87.9937,87.9937,99.9626,99.8261,,99.8261,0.0262,,120003.0,90
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=8,Cell Name=4G_DILLET-8,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",808911.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,91525.0,,0.0,42.642,42.642,99.9661,99.8995,,99.8995,0.0066,,98446.0,91
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=1,Cell Name=4G_DUKESTREET_II-1,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808972.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,216418.0,,0.0,95.967,95.967,99.9044,99.5526,,99.5526,0.037,,184902.0,92
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=2,Cell Name=4G_DUKESTREET_II-2,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808901.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,68129.0,,0.0,67.4856,67.4856,99.8375,99.5654,,99.5654,0.0249,,59801.0,93
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,93309.0,,0.0,63.255,63.255,99.9001,99.5363,,99.5363,0.1124,,73196.0,94
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=6,Cell Name=4G_DUKESTREET_II-6,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808703.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,228232.0,,0.0,93.4511,93.4511,99.9632,99.8421,,99.8421,0.0074,,246045.0,95
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=7,Cell Name=4G_DUKESTREET_II-7,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808869.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,198481.0,,0.0,51.1664,51.1664,99.9623,99.787,,99.787,0.0091,,214079.0,96
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=8,Cell Name=4G_DUKESTREET_II-8,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808974.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,227687.0,,0.0,104.957,104.957,99.9822,99.8593,,99.8593,0.0114,,253442.0,97
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=1,Cell Name=4G_DUNDASTREET-1,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",808914.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,162623.0,,0.0,77.7651,77.7651,99.879,99.1359,,99.1359,0.0344,,146159.0,98
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=2,Cell Name=4G_DUNDASTREET-2,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",817531.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,54317.0,,0.0,36.5873,36.5873,99.8609,99.3245,,99.3245,0.0331,,45581.0,99
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=3,Cell Name=4G_DUNDASTREET-3,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",809082.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,125557.0,,0.0,80.224,80.224,99.9319,99.7123,,99.7123,0.0414,,109872.0,100
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=6,Cell Name=4G_DUNDASTREET-6,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",808679.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,69375.0,,0.0,21.2794,21.2794,99.9757,99.6971,,99.6971,0.0115,,74710.0,101
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=7,Cell Name=4G_DUNDASTREET-7,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",808702.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,102181.0,,0.0,40.2205,40.2205,99.9587,99.6506,,99.6506,0.0264,,115784.0,102
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=8,Cell Name=4G_DUNDASTREET-8,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",809156.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,94237.0,,0.0,49.0846,49.0846,99.9816,99.8008,,99.8008,0.0095,,110196.0,103
2022-02-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=1,Cell Name=4G_DWARZK-1,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",809019.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,82528.0,,0.0,44.5579,44.5579,99.9346,99.264,,99.264,0.0448,,72697.0,104
2022-02-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=2,Cell Name=4G_DWARZK-2,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",808894.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,123178.0,,0.0,60.9134,60.9134,99.9291,99.7155,,99.7155,0.0268,,111794.0,105
2022-02-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=3,Cell Name=4G_DWARZK-3,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",817587.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,85414.0,,0.0,62.8634,62.8634,99.9637,99.9042,,99.9042,0.0152,,72981.0,106
2022-02-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=7,Cell Name=4G_DWARZK-7,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",808797.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,137086.0,,0.0,52.0487,52.0487,99.9697,99.6668,,99.6668,0.0117,,150154.0,107
2022-02-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=1,Cell Name=4G_ECOWASST-1,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",832634.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,39865.0,,0.0,38.7344,38.7344,99.9254,99.7057,,99.7057,0.0351,,36593.0,108
2022-02-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=2,Cell Name=4G_ECOWASST-2,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",809122.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,35533.0,,0.0,41.7254,41.7254,99.956,99.7633,,99.7633,0.0619,,30763.0,109
2022-02-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=6,Cell Name=4G_ECOWASST-6,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",809130.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,29480.0,,0.0,20.3785,20.3785,99.9706,99.9379,,99.9379,0.0102,,32168.0,110
2022-02-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=7,Cell Name=4G_ECOWASST-7,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",808793.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,39067.0,,0.0,34.2875,34.2875,99.9931,99.9334,,99.9334,0.0179,,43521.0,111
2022-02-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=1,Cell Name=4G_FBC-1,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809071.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,366787.0,,0.0,144.7248,144.7248,99.9012,99.5118,,99.5118,0.0204,,328184.0,112
2022-02-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,20867.0,,0.0,7.1633,7.1633,99.9706,99.7546,,99.7546,0.0192,,19511.0,113
2022-02-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=3,Cell Name=4G_FBC-3,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809098.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,48821.0,,0.0,20.8742,20.8742,99.8621,99.7652,,99.7652,0.0246,,42490.0,114
2022-02-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=6,Cell Name=4G_FBC-6,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809012.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,376729.0,,0.0,130.433,130.433,99.9299,99.7817,,99.7817,0.0157,,470251.0,115
2022-02-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=1,Cell Name=4G_GODERICH-1,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",808860.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,114797.0,,0.0,62.8188,62.8188,99.9163,99.601,,99.601,0.0801,,96360.0,116
2022-02-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=2,Cell Name=4G_GODERICH-2,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",808772.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,18066.0,,0.0,12.4108,12.4108,99.9566,99.8565,,99.8565,0.0498,,14612.0,117
2022-02-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=3,Cell Name=4G_GODERICH-3,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",809192.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,120530.0,,0.0,76.3127,76.3127,99.9266,99.907,,99.907,0.0249,,109601.0,118
2022-02-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=6,Cell Name=4G_GODERICH-6,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",809023.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,140004.0,,0.0,75.8589,75.8589,99.9689,99.9148,,99.9148,0.0286,,153598.0,119
2022-02-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=7,Cell Name=4G_GODERICH-7,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",808804.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,149289.0,,0.0,86.0812,86.0812,99.9956,99.9643,,99.9643,0.0214,,154198.0,120
2022-02-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=8,Cell Name=4G_GODERICH-8,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",808756.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,188239.0,,0.0,72.7611,72.7611,99.9546,99.7773,,99.7773,0.0579,,202972.0,121
2022-02-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=1,Cell Name=4G_GODRECHSTREET-1,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",808883.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,125116.0,,0.0,48.8881,48.8881,99.897,99.7545,,99.7545,0.0376,,110103.0,122
2022-02-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=2,Cell Name=4G_GODRECHSTREET-2,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",808857.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,174852.0,,0.0,92.2504,92.2504,99.9003,99.51,,99.51,0.0406,,150491.0,123
2022-02-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=3,Cell Name=4G_GODRECHSTREET-3,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",808761.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,129346.0,,0.0,56.173,56.173,99.9656,99.791,,99.791,0.0162,,119348.0,124
2022-02-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=6,Cell Name=4G_GODRECHSTREET-6,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",809146.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,229802.0,,0.0,60.5227,60.5227,99.9837,99.8668,,99.8668,0.0052,,244370.0,125
2022-02-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=7,Cell Name=4G_GODRECHSTREET-7,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",808698.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,255457.0,,0.0,81.8085,81.8085,99.9753,99.8496,,99.8496,0.0098,,278899.0,126
2022-02-02,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II,Local Cell ID=1,Cell Name=4G_HILLCUTROAD_II-1,eNodeB ID=5113,Cell FDD TDD indication=CELL_FDD",808954.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,53698.0,,0.0,69.7681,69.7681,99.9431,99.6259,,99.6259,0.0093,,53533.0,127
2022-02-02,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II,Local Cell ID=2,Cell Name=4G_HILLCUTROAD_II-2,eNodeB ID=5113,Cell FDD TDD indication=CELL_FDD",809164.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,41150.0,,0.0,73.8383,73.8383,99.958,99.5566,,99.5566,0.0267,,41539.0,128
2022-02-02,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II,Local Cell ID=3,Cell Name=4G_HILLCUTROAD_II-3,eNodeB ID=5113,Cell FDD TDD indication=CELL_FDD",808768.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,77196.0,,0.0,84.3577,84.3577,99.945,99.2738,,99.2738,0.0168,,76422.0,129
2022-02-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=1,Cell Name=4G_HILLSTATION-1,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",808757.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,73556.0,,0.0,96.4289,96.4289,99.9291,99.7816,,99.7816,0.0258,,64430.0,130
2022-02-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=2,Cell Name=4G_HILLSTATION-2,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",808995.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,46446.0,,0.0,62.6921,62.6921,99.9656,99.9335,,99.9335,0.0172,,42053.0,131
2022-02-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=3,Cell Name=4G_HILLSTATION-3,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",808921.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,65745.0,,0.0,40.8287,40.8287,99.9375,99.8459,,99.8459,0.0122,,60266.0,132
2022-02-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=6,Cell Name=4G_HILLSTATION-6,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",808823.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,29611.0,,0.0,15.6743,15.6743,99.9947,99.9246,,99.9246,0.0101,,33113.0,133
2022-02-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=7,Cell Name=4G_HILLSTATION-7,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",808853.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,99430.0,,0.0,62.8639,62.8639,99.9729,99.8793,,99.8793,0.0111,,106717.0,134
2022-02-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=8,Cell Name=4G_HILLSTATION-8,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",808918.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,99759.0,,0.0,47.6538,47.6538,99.9842,99.884,,99.884,0.006,,110232.0,135
2022-02-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=1,Cell Name=4G_IMATT_II-1,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",808692.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,55801.0,,0.0,27.545,27.545,99.8666,99.8715,,99.8715,0.0358,,52063.0,136
2022-02-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=2,Cell Name=4G_IMATT_II-2,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",808696.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,26537.0,,0.0,35.9228,35.9228,99.9675,99.8021,,99.8021,0.0113,,24710.0,137
2022-02-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=3,Cell Name=4G_IMATT_II-3,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",809054.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,58444.0,,0.0,22.265,22.265,99.9237,99.907,,99.907,0.0171,,52629.0,138
2022-02-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=6,Cell Name=4G_IMATT_II-6,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",817426.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,37834.0,,0.0,17.0448,17.0448,99.9787,99.8101,,99.8101,0.0079,,45196.0,139
2022-02-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=7,Cell Name=4G_IMATT_II-7,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",808917.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,101695.0,,0.0,71.5039,71.5039,99.9798,99.7968,,99.7968,0.0069,,106071.0,140
2022-02-02,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL,Local Cell ID=0,Cell Name=4G_JUBAHILL-1,eNodeB ID=5004,Cell FDD TDD indication=CELL_FDD",809118.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,141180.0,,0.0,77.7749,77.7749,99.9052,99.6709,,99.6709,0.0545,,114180.0,141
