begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,ipTooBigPackets,ipReassemblyError,discIpReassemblyTimedoutPkts,tcpInOctets,tcpInPackets,tcpOutPackets,tcpOutOctets,ipDataTrafficVolumePackets,ipDataTrafficVolumeDiscards,ipDataTrafficVolume,ipDataTrafficVolumePckDisc,ipv4InOctets,ipv4InErrors,ipv4OutOctets,ipv4InPackets,ipv4OutPackets,ipv4InReassembledPackets,ifInErrors,ifOutMCastPackets,ifInMCastOctets,ifOutPackets,ifOutFragPackets,ifInDiscardedMCastOctets,ifInDiscardedMCastPackets,ifInOctets,ifOutMCastOctets,ifInMCastPackets,ifOutDroppedPackets,ifOutDroppedOctets,ifOutFragments,ifOutOctets,sctpInPackets,sctpInOctets,sctpOutPackets,sctpOutOctets
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15531.0,dynamic,100.0,,,,,,,,,,,,339586363592.0,0.0,68414290135.0,312789747.0,230474008.0,8570.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15531.0,dynamic,100.0,,,,,,,,,,,,326635512792.0,0.0,43073542151.0,287293155.0,194620720.0,7025.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15531.0,dynamic,100.0,,,,,,,,,,,,314515806994.0,0.0,45546370585.0,283028762.0,199901223.0,480422.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15531.0,dynamic,100.0,,,,,,,,,,,,326725184747.0,0.0,50298275485.0,291616233.0,208221732.0,169885.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15531.0,dynamic,100.0,,,,,,,,,,,,332658429314.0,0.0,47669425927.0,296096873.0,212563347.0,18580.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15514.0,dynamic,100.0,,,,,,,,,,,,382129128603.0,0.0,60681413203.0,347260449.0,255812488.0,61596.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15514.0,dynamic,100.0,,,,,,,,,,,,397737568082.0,1.0,59532345919.0,362290900.0,264863664.0,67317.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15514.0,dynamic,100.0,,,,,,,,,,,,397172440421.0,0.0,58474784034.0,361458008.0,264551674.0,15247.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15514.0,dynamic,100.0,,,,,,,,,,,,388814135069.0,0.0,58125655680.0,354198456.0,261500507.0,353078.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15514.0,dynamic,100.0,,,,,,,,,,,,398705483059.0,0.0,59619613827.0,363387055.0,264131665.0,10958.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15606.0,dynamic,95.83333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15606.0,dynamic,95.83333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15604.0,dynamic,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15604.0,dynamic,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15604.0,dynamic,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15577.0,dynamic,100.0,,,,,,,,66709309.0,8674094348.0,79871750629.0,6497376.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15577.0,dynamic,100.0,,,,,,,,87220385.0,19139952434.0,106536476509.0,14243518.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15577.0,dynamic,100.0,,,,,,,,77032114.0,14345628978.0,95342840567.0,10645201.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15577.0,dynamic,100.0,,,,,,,,84071251.0,15517760140.0,115595943683.0,11540525.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15582.0,dynamic,94.58333333333333,,,,,,,,181507617.0,7617662304.0,230728476952.0,5588138.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15555.0,dynamic,95.48611111111111,,,,,,,,,,,,1169258380.0,2753.0,780674708.0,13076516.0,8397844.0,0.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15598.0,dynamic,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15598.0,dynamic,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15598.0,dynamic,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15598.0,dynamic,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15598.0,dynamic,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15615.0,dynamic,100.0,,,,525983.0,5795.0,8848.0,7546630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15615.0,dynamic,100.0,,,,312678.0,4367.0,5828.0,6651378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15615.0,dynamic,100.0,,,,552499.0,12030.0,20411.0,26893081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15605.0,dynamic,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15605.0,dynamic,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15605.0,dynamic,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15483.0,dynamic,91.04166666666667,,,,,,,,,,,,,,,,,,0.0,0.0,4715174.0,46112.0,0.0,4715174.0,60602.0,100074567.0,0.0,60602.0,0.0,0.0,0.0,62423074.0,,,,
2022-11,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15623.0,dynamic,100.0,,,,467430.0,6857.0,11297.0,12881118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15623.0,dynamic,100.0,,,,370312.0,6415.0,9850.0,12464964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15623.0,dynamic,100.0,,,,379476.0,6339.0,10062.0,12536535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15623.0,dynamic,100.0,,,,1188880.0,23752.0,45231.0,56022409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15517.0,dynamic,95.83333333333333,,,,,,,,,,,,417527444.0,64.0,277215876.0,4521861.0,3080080.0,0.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15517.0,dynamic,95.83333333333333,,,,,,,,,,,,400822224.0,33.0,253634896.0,4465777.0,2804300.0,0.0,,,,,,,,,,,,,,,,,,
2022-10,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15498.0,dynamic,90.0,,,,,,,,,,,,,,,,,,0.0,0.0,4646568.0,8346803.0,0.0,4646568.0,59722.0,1131878904.0,0.0,59722.0,0.0,0.0,0.0,777737072.0,,,,
2022-11,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15498.0,dynamic,98.75,,,,,,,,,,,,,,,,,,0.0,0.0,5114520.0,8328192.0,0.0,5114520.0,65737.0,1122910112.0,0.0,65737.0,0.0,0.0,0.0,777728356.0,,,,
2022-11,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15620.0,dynamic,98.68055555555556,,,,414615.0,7222.0,11458.0,14455799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15537.0,dynamic,86.80555555555556,,,,,,,,,,,,90881547.0,82.0,53471111.0,1255275.0,40433.0,0.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,,,,,,,,,,,,,,,,,,0.0,0.0,5193216.0,25516285.0,0.0,5193216.0,66746.0,61850647075.0,0.0,66746.0,0.0,0.0,0.0,6074516467.0,,,,
2022-11,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,,,,,,,,,,,,,,,,,,0.0,0.0,5211496.0,28050348.0,4.0,5211496.0,66986.0,65896899702.0,0.0,66986.0,0.0,0.0,8.0,6545040198.0,,,,
2022-11,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,,,,,,,,,,,,,,,,,,0.0,0.0,5179480.0,23504928.0,78.0,5179480.0,66572.0,54861433273.0,0.0,66572.0,0.0,0.0,156.0,6417313965.0,,,,
2022-11,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,,,,,,,,,,,,,,,,,,0.0,0.0,5210458.0,24974641.0,0.0,5210458.0,66969.0,59534043441.0,0.0,66969.0,0.0,0.0,0.0,7038755661.0,,,,
2022-11,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15571.0,dynamic,100.0,,,,,,,,67208367.0,15271018329.0,84778623428.0,11313269.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15571.0,dynamic,100.0,,,,,,,,64408057.0,15087641276.0,83536501587.0,11134581.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15571.0,dynamic,100.0,,,,,,,,60044747.0,13038550281.0,75182036404.0,9591873.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15571.0,dynamic,100.0,,,,,,,,66358480.0,15632213531.0,83558421596.0,11562731.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15571.0,dynamic,100.0,,,,,,,,59919559.0,14211360724.0,76258683578.0,10488304.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,259.0,dynamic,0.1388888888888889,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-11,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15612.0,dynamic,100.0,,,,412766.0,6783.0,10497.0,12988797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15612.0,dynamic,100.0,,,,530528.0,7742.0,11914.0,13459731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15612.0,dynamic,100.0,,,,662402.0,8917.0,13369.0,13964486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15612.0,dynamic,100.0,,,,578277.0,7803.0,12894.0,13699689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15561.0,dynamic,100.0,,,,,,,,,,,,104222910.0,0.0,6778073.0,1434881.0,7573.0,0.0,,,,,,,,,,,,,,,,,,
2022-10,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15561.0,dynamic,100.0,,,,,,,,,,,,103789876.0,0.0,6634309.0,1429089.0,6504.0,0.0,,,,,,,,,,,,,,,,,,
2022-10,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15561.0,dynamic,100.0,,,,,,,,,,,,103494616.0,0.0,6795826.0,1424866.0,7401.0,0.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15527.0,dynamic,91.66666666666667,,,,,,,,,,,,288138132969.0,0.0,46195901920.0,258184215.0,190055463.0,10242.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15469.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,0.0,0.0,4848220.0,14789.0,34.0,4848220.0,62322.0,100219274.0,0.0,62322.0,0.0,0.0,34.0,8224433.0,,,,
2022-11,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15469.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,0.0,0.0,4915012.0,9116.0,12.0,4915012.0,63173.0,103279436.0,0.0,63173.0,0.0,0.0,12.0,7137828.0,,,,
2022-11,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,86686.0,dynamic,0.2777777777777778,,,,,,,,,,,,216883.0,6.0,1276773.0,3020.0,986.0,0.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15529.0,dynamic,100.0,,,,,,,,,,,,70823987588.0,0.0,8040297265.0,59936153.0,38714859.0,1550.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15529.0,dynamic,100.0,,,,,,,,,,,,77738688030.0,0.0,9776257782.0,66373998.0,43340453.0,274.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15529.0,dynamic,100.0,,,,,,,,,,,,74468958488.0,0.0,12318326635.0,64426286.0,44962425.0,5944.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15529.0,dynamic,100.0,,,,,,,,,,,,79967418943.0,0.0,8738987083.0,67580016.0,42972597.0,358701.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15529.0,dynamic,100.0,,,,,,,,,,,,69906162491.0,0.0,8879994568.0,60057501.0,39946511.0,459.0,,,,,,,,,,,,,,,,,,
2022-10,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,259.0,dynamic,0.6944444444444444,,,,,,,,,,,,,,,,,,0.0,0.0,21436.0,33152.0,0.0,21436.0,276.0,4420464.0,0.0,276.0,0.0,0.0,0.0,3277760.0,,,,
2022-11,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15550.0,dynamic,97.15277777777777,,,,,,,,,,,,279390296.0,77.0,126447888.0,3095613.0,1795521.0,0.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15584.0,dynamic,97.15277777777777,,,,,,,,259553487.0,4043854567.0,323995625171.0,2970907.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15554.0,dynamic,100.0,,,,,,,,,,,,1279812256.0,40.0,828484192.0,13840260.0,8987535.0,0.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15554.0,dynamic,100.0,,,,,,,,,,,,1296663292.0,0.0,849347280.0,14046630.0,9160618.0,0.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15554.0,dynamic,100.0,,,,,,,,,,,,1272510332.0,0.0,833408428.0,13768582.0,8976453.0,0.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15554.0,dynamic,100.0,,,,,,,,,,,,1273231760.0,0.0,845486912.0,13775208.0,9026721.0,0.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15554.0,dynamic,100.0,,,,,,,,,,,,1199991028.0,0.0,808173004.0,13008341.0,8571049.0,0.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,244.0,dynamic,0.4166666666666667,,,,,,,,,,,,,,,,,,0.0,0.0,22716.0,4120.0,0.0,22716.0,292.0,640532.0,0.0,292.0,0.0,0.0,0.0,322356.0,,,,
2022-11,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15547.0,dynamic,100.0,,,,,,,,,,,,687568480.0,0.0,209595108.0,7540325.0,3876334.0,0.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15547.0,dynamic,100.0,,,,,,,,,,,,616600060.0,0.0,195773652.0,6770124.0,3565907.0,0.0,,,,,,,,,,,,,,,,,,
2022-11,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15547.0,dynamic,100.0,,,,,,,,,,,,673786544.0,0.0,217138160.0,7395469.0,3937200.0,0.0,,,,,,,,,,,,,,,,,,
