vendor,table_name,table_id,counter_name,counter_name_alias,counter_id,counter_description,counter_unit,aggregation,enabled,enable_for_parser_module,mapped_object_id,tables_in_database,mapped_object_name
Huawei,Measurement of Cell Performance,67108972,VS.HHO.FailIntraFreqOut.NoReply,VS.HHO.FailIntraFreqOut.NoReply,67192553,Number of Failed Outgoing Intra-Frequency Hard Handovers Due to No Response from the UE for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HHO.FailInterFreqOut.PrepFail,VS.HHO.FailInterFreqOut.PrepFail,67192555,Number of Failed Preparations for Outgoing Inter-Frequency Hard Handovers for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HHO.FailIntraFreqOut.RLSetupFail,VS.HHO.FailIntraFreqOut.RLSetupFail,67192556,Number of Failed Preparations for Outgoing Intra-Frequency Hard Handovers Due to Radio Link Establishment Failure for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HHO.FailInterFreqOut.RLSetupFail,VS.HHO.FailInterFreqOut.RLSetupFail,67192557,Number of Failed Preparations for Outgoing Inter-Frequency Hard Handovers Due to Radio Link Establishment Failure for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HHO.FailIntraFreqOut.CfgUnsupp,VS.HHO.FailIntraFreqOut.CfgUnsupp,67192558,Number of Failed Outgoing Intra-Frequency Hard Handovers for Cell (Configuration Unsupported),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HHO.FailIntraFreqOut.PyhChFail,VS.HHO.FailIntraFreqOut.PyhChFail,67192559,Number of Failed Outgoing Intra-Frequency Hard Handovers for Cell (Physical Channel Failure),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.SHO.SigOnly.Att,VS.SHO.SigOnly.Att,67192562,Number of Soft Handover Attempts with only Signaling Connection for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HHO.AttMultiBandOut.PS,VS.HHO.AttMultiBandOut.PS,67192567,Number of PS Outgoing Inter-Band Hard Handover Attempts for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HHO.SuccMultiBandOut.PS,VS.HHO.SuccMultiBandOut.PS,67192568,Number of Successful PS Outgoing Inter-Band Hard Handovers for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.AttCellUpdt,VS.AttCellUpdt,67192569,Number of Cell Updates for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.AttCellUpdt.ErrSRB,VS.AttCellUpdt.ErrSRB,67192570,Number of Cell Updates Due to SRB RLC Unrecoverable Error for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.AttCellUpdt.ErrTRB,VS.AttCellUpdt.ErrTRB,67192571,Number of Cell Updates Due to TRB RLC Unrecoverable Error for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of PPP Link Performance,67109024,VS.PPP.Fwd.Cong,VS.PPP.Fwd.Cong,67193247,T7373:Number of forward congestions on a PPP link,None,SUM,1,1,27,,"?/PPP:PPP link No.=?, Slot No.=?, Subrack No.=?, REMARK=?"
Huawei,Measurement of Cell Performance,67108972,VS.DCCC.Att.F2P,VS.DCCC.Att.F2P,67192583,Number of State Transfer Attempts from CELL_FACH to CELL_PCH for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.DCCC.Succ.F2P,VS.DCCC.Succ.F2P,67192584,Number of Successful State Transfers from CELL_FACH to CELL_PCH for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.DCCC.SuccUpsizing.DL.Thr,VS.DCCC.SuccUpsizing.DL.Thr,67192586,Number of Successful DL DCH DCCC Upsizings Based on Throughput or RLC BO for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of PPP Link Performance,67109024,VS.PPP.TXPACKETS,VS.PPP.TXPACKETS,67194417,T7345:Number of Frames Transmitted on a PPP Link,frame,SUM,1,1,27,,"?/PPP:PPP link No.=?, Slot No.=?, Subrack No.=?, REMARK=?"
Huawei,Measurement of Cell Performance,67108972,VS.DCCC.AttDownsizing.DL.Thr,VS.DCCC.AttDownsizing.DL.Thr,67192587,Number of Downlink DCH DCCC Downsizing Attempts Based on Throughput or RLC BO for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.DCCC.SuccDownsizing.DL.Thr,VS.DCCC.SuccDownsizing.DL.Thr,67192588,Number of Successful DL DCH DCCC Downsizings Based on Throughput or RLC BO for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.DCCC.AttDownsizing.DL.Cov,VS.DCCC.AttDownsizing.DL.Cov,67192589,Number of Downlink DCH DCCC Downsizing Attempts Based on Coverage (QoS) for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.DCCC.AttDownsizing.DL.Cong,VS.DCCC.AttDownsizing.DL.Cong,67192591,Number of Downlink DCH DCCC Downsizing Attempts Based on Resource Congestion Algorithm for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.DCCC.SuccDownsizing.DL.Cong,VS.DCCC.SuccDownsizing.DL.Cong,67192592,Number of Successful DL DCH DCCC Downsizings Based on Resource Congestion Algorithm for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.DCCC.AttUpsizing.UL.Thr,VS.DCCC.AttUpsizing.UL.Thr,67192593,Number of UL DCH DCCC Upsizing Attempts Based on Throughput or RLC BO for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.DCCC.SuccUpsizing.UL.Thr,VS.DCCC.SuccUpsizing.UL.Thr,67192594,Number of Successful UL DCH DCCC Upsizings Based on Throughput or RLC BO for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.DCCC.AttDownsizing.UL.Thr,VS.DCCC.AttDownsizing.UL.Thr,67192595,Number of UL DCH DCCC Downsizing Attempts Based on the Throughput or RLC BO for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAB.AbnormRel.CS.Str,VS.RAB.AbnormRel.CS.Str,67192597,Number of CS Streaming RABs Abnormally Released for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAB.AbnormRel.PS.Conv,VS.RAB.AbnormRel.PS.Conv,67192598,Number of RABs Abnormally Released for PS Conversational Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,1526726657,L.Reserve.69,L.Reserve.69,1526732866,,packet,SUM,0,0,117,,"?/Cell:eNodeB Function Name=?, Local Cell ID=?, Cell Name=?, eNodeB ID=?, Cell FDD TDD indication=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAB.NormRel.PS.Conv,VS.RAB.NormRel.PS.Conv,67192601,Number of RABs Normally Released for PS Conversational Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAB.NormRel.PS.Str,VS.RAB.NormRel.PS.Str,67192602,Number of RABs Normally Released for PS Streaming Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RRC.Estab.DRDIn,VS.RRC.Estab.DRDIn,67192607,Number of RRC Connection Setup Attempts with DRD in for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RRC.Rej.ULIUBBand.Cong,VS.RRC.Rej.ULIUBBand.Cong,67192608,Number of RRC Connection Rejects for Cell (UL Iub Bandwidth Congestion),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAB.FailEstabCS.DLIUBBand.Cong,VS.RAB.FailEstabCS.DLIUBBand.Cong,67192610,Number of Failed CS RAB Establishments for Cell (DL Iub Bandwidth Congestion),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAB.FailEstabCS.ULIUBBand.Cong,VS.RAB.FailEstabCS.ULIUBBand.Cong,67192611,Number of Failed CS RAB Establishments for Cell (UL Iub Bandwidth Congestion),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAB.FailEstabPS.DLIUBBand.Cong,VS.RAB.FailEstabPS.DLIUBBand.Cong,67192612,Number of Failed PS RAB Establishments for Cell (DL Iub Bandwidth Congestion),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAB.FailEstabPS.ULIUBBand.Cong,VS.RAB.FailEstabPS.ULIUBBand.Cong,67192613,Number of Failed PS RAB Establishments for Cell (UL Iub Bandwidth Congestion),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.LDR.Num.ULPower,VS.LCC.LDR.Num.ULPower,67192637,Number of Times a Cell Is in LDR State Due to UL Power Congestion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.LDR.Num.DLPower,VS.LCC.LDR.Num.DLPower,67192638,Number of Times a Cell Is in LDR State Due to DL Power Congestion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.LDR.Num.DLCode,VS.LCC.LDR.Num.DLCode,67192639,Number of Times a Cell Is in LDR State Due to DL Code Resource Congestion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.LDR.Num.ULCE,VS.LCC.LDR.Num.ULCE,67192640,Number of Times a Cell Is in LDR State Due to UL CE Resource Congestion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.LDR.Num.DLCE,VS.LCC.LDR.Num.DLCE,67192641,Number of Times a Cell Is in LDR State Due to DL CE Resource Congestion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.LDR.Num.ULIub,VS.LCC.LDR.Num.ULIub,67192642,Number of Times a Cell Is in LDR State Due to UL Iub Transmission Resource Congestion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.LDR.HSUPA.InterFreq,VS.LCC.LDR.HSUPA.InterFreq,67192644,Number of HSUPA UEs Performing Inter-Frequency Load Handovers in Basic Congestion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.LDR.HSUPA.InterRATPS,VS.LCC.LDR.HSUPA.InterRATPS,67192645,Number of HSUPA UEs Performing PS Inter-RAT Handover in Basic Congestion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.OLC.UL.TF,VS.LCC.OLC.UL.TF,67192646,Number of UEs Performing BE Service TF Control in UL Overload Congestion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.OLC.UL.UserRel,VS.LCC.OLC.UL.UserRel,67192647,Number of UEs Released Due to UL Overload Congestion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.OLC.HSUPA.UserRel,VS.LCC.OLC.HSUPA.UserRel,67192648,Number of HSUPA UEs Released during Overload Congestion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.OLC.DL.UserRel,VS.LCC.OLC.DL.UserRel,67192650,Number of UEs Released Due to DL Overload Congestion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.Utran.MrRpt.4A,VS.Utran.MrRpt.4A,67192652,Number of Downlink Event 4A Measurement Reports for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.AttRelocPrepOutCS.Sig,VS.IRATHO.AttRelocPrepOutCS.Sig,67192654,Number of Preparations for CS Outgoing Inter-RAT Handover When only Signaling Exists for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.AttOutCS.Sig,VS.IRATHO.AttOutCS.Sig,67192656,Number of CS Outgoing Inter-RAT Handover Attempts When only Signaling Exists for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,IRATHO.FailRelocPrepOutCS.UKnowRNC,IRATHO.FailRelocPrepOutCS.UKnowRNC,67192659,Number of Failed Preparations for CS Outgoing Inter-RAT Handover for Cell (Unknown Target RNC),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.FailOutCS.NoReply,VS.IRATHO.FailOutCS.NoReply,67192660,Number of Times that the Timer Waiting for Iu Release Command Expires in CS Outgoing Inter-RAT Handover for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.FailOutPSUTRAN.NoReply,VS.IRATHO.FailOutPSUTRAN.NoReply,67192661,Number of Times that the Timer Waiting for Iu Release Command Expires in PS Outgoing Inter-RAT Handover Initiated by RNC for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.AttRelocPrepOutPS,VS.IRATHO.AttRelocPrepOutPS,67192662,Number of Preparations for Enhanced PS Outgoing Inter-RAT Handover for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.SuccRelocPrepOutPS,VS.IRATHO.SuccRelocPrepOutPS,67192663,Number of Successful Preparations for Enhanced PS Outgoing Inter-RAT Handover for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.AttRelocOutPS,VS.IRATHO.AttRelocOutPS,67192664,Number of Enhanced PS Outgoing Inter-RAT Handover Attempts for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.FailRelocPrepOutPS.TAlExp,VS.IRATHO.FailRelocPrepOutPS.TAlExp,67192666,Number of Failed Preparations for Enhanced PS Outgoing Inter-RAT Handover for Cell (TRELOCalloc expiry),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.FailRelocPrepOutPS.TgtFail,VS.IRATHO.FailRelocPrepOutPS.TgtFail,67192667,Number of Failed Preparations for Enhanced PS Outgoing Inter-RAT Handover for Cell (Relocation Failure in Target CN/RNC or Target System),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.FailRelocPrepOutPS.ReloUnSupp,VS.IRATHO.FailRelocPrepOutPS.ReloUnSupp,67192668,Number of Failed Preparations for Enhanced PS Outgoing Inter-RAT Handover for Cell (Relocation not supported in Target RNC or Target system),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.FailRelocPrepOutPS.NoResAvail,VS.IRATHO.FailRelocPrepOutPS.NoResAvail,67192670,Number of Failed Preparations for Enhanced PS Outgoing Inter-RAT Handover for Cell (No Resource Available),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Nokia,TBF Observation for GPRS Trace,025,PFC CHANGE TIME 3,,025291,This counter is not in use.,None,,1,1,213,,"BSC-BCF-BTS-TRX,SEG,TRCREF"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.FailRelocPrepOutPS.UnKnowRNC,VS.IRATHO.FailRelocPrepOutPS.UnKnowRNC,67192671,Number of Failed Preparations for Enhanced PS Outgoing Inter-RAT Handover for Cell (Unknown Target RNC),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.FailRelocOutPS.CfgUnSupp,VS.IRATHO.FailRelocOutPS.CfgUnSupp,67192672,Number of Failed Enhanced PS Outgoing Inter-RAT Handovers for Cell (Configuration Unsupported),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.FailRelocOutPS.PhyChFail,VS.IRATHO.FailRelocOutPS.PhyChFail,67192673,Number of Failed Enhanced PS Outgoing Inter-RAT Handovers for Cell (Physical Channel Failure),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.FailRelocOutPS.NoReply,VS.IRATHO.FailRelocOutPS.NoReply,67192674,Number of Times that the Timer Waiting for Iu Release Command Expires in Enhanced PS Outgoing Inter-RAT Handover for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.AttRelocPrepInPS,VS.IRATHO.AttRelocPrepInPS,67192675,Number of Preparations for Enhanced PS Incoming Inter-RAT Handover for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.SuccRelocPrepInPS,VS.IRATHO.SuccRelocPrepInPS,67192676,Number of Successful Preparations for Enhanced PS Incoming Inter-RAT Handover for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.SuccRelocInPS,VS.IRATHO.SuccRelocInPS,67192677,Number of Successful Enhanced PS Incoming Inter-RAT Handovers for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.FailRelocPrepInPS.ReloUnSupp,VS.IRATHO.FailRelocPrepInPS.ReloUnSupp,67192679,Number of Failed Preparations for Enhanced PS Incoming Inter-RAT Handover for cell (Relocation not supported in target RNC or target system),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.FailRelocPrepInPS.ResUnavail,VS.IRATHO.FailRelocPrepInPS.ResUnavail,67192680,Number of Failed Preparations for Enhanced PS Incoming Inter-RAT Handover for cell (No resource available),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.FailRelocPrepInPS.TgtHighLoad,VS.IRATHO.FailRelocPrepInPS.TgtHighLoad,67192681,Number of Failed Preparations for Enhanced PS Incoming Inter-RAT Handover for cell (Traffic Load In The Target Cell Higher Than In The Source Cell),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IRATHO.FailRelocInPS.NoReply,VS.IRATHO.FailRelocInPS.NoReply,67192682,Number of Failed Enhanced PS Incoming Inter-RAT Handovers Due to UE Response Timeout for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.AMR.Erlang.BestCell,VS.AMR.Erlang.BestCell,67192689,Equivalent Erlang for AMR Services for Best Cell,None,AVG,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.VP.Erlang.BestCell,VS.VP.Erlang.BestCell,67192690,Num Of Erlang of VP service in the best cell,None,AVG,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HHO.SuccIntraFreqRelocPrep,VS.HHO.SuccIntraFreqRelocPrep,67192770,Number of Successful Relocation Preparations with Outgoing Intra-Frequency Hard Handovers for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAC.NewCallReq.Fail.HSUPANum.Cong,VS.RAC.NewCallReq.Fail.HSUPANum.Cong,67192917,Number of Failed Admissions Due to HSUPA User Number Exceeding Threshold During RAB Establishment for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAC.SHO.Fail.Code.Cong,VS.RAC.SHO.Fail.Code.Cong,67192918,Number of Failed Requests for Code Resources During SHO for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAC.SHO.Fail.ULIUBBand.Cong,VS.RAC.SHO.Fail.ULIUBBand.Cong,67192919,Number of Failed Requests for UL Iub Transmission Resources During SHO for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAC.SHO.Fail.DLIUBBand.Cong,VS.RAC.SHO.Fail.DLIUBBand.Cong,67192920,Number of Failed Requests for DL Iub Transmission Resources During SHO for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAC.SHO.Fail.HSUPANum.Cong,VS.RAC.SHO.Fail.HSUPANum.Cong,67192921,Number of Failed Admissions Due to HSUPA User Number Exceeding Threshold During SHO for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAC.DCCC.Fail.Code.Cong,VS.RAC.DCCC.Fail.Code.Cong,67192922,Number of Failed Requests for DL Code Resources During DCCC for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
