begintime,sk_object,duration,integrity,67189907,67189908,73394034,73394035,73394036,73394037,73394038,67183495,67183496,67183497,67183498,73394039
2022-03-14,7588060.0,57600.0,66.66666666666667,0.0,0.0,31.0,0.0,31.0,30.0,0.0,30.0,29.0,0.0,0.0,0.0
2022-02-03,9317012.0,50400.0,58.333333333333336,4.0,0.0,33.0,0.0,33.0,32.0,0.0,32.0,27.0,0.0,0.0,0.0
2022-02-05,7585397.0,21600.0,25.0,0.0,0.0,8.0,0.0,8.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0
2022-03-14,7588080.0,14400.0,16.666666666666668,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0
2022-03-07,7582306.0,54000.0,62.5,3.0,0.0,49.0,0.0,49.0,49.0,0.0,49.0,46.0,0.0,0.0,0.0
2022-02-04,9320294.0,61200.0,70.83333333333333,1.0,0.0,47.0,0.0,47.0,47.0,0.0,47.0,46.0,1.0,1.0,0.0
2022-03-10,7591645.0,57600.0,66.66666666666667,1.0,0.0,111.0,0.0,111.0,108.0,0.0,108.0,107.0,0.0,0.0,0.0
2022-02-13,7588893.0,64800.0,75.0,0.0,0.0,85.0,0.0,85.0,84.0,0.0,84.0,84.0,1.0,0.0,0.0
2022-02-17,7592356.0,61200.0,70.83333333333333,1.0,0.0,312.0,0.0,312.0,304.0,1.0,304.0,301.0,2.0,2.0,0.0
2022-02-06,17703741.0,10800.0,12.5,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0
2022-03-10,7587457.0,64800.0,75.0,10.0,0.0,286.0,0.0,286.0,282.0,0.0,282.0,270.0,2.0,1.0,1.0
2022-02-13,7588252.0,43200.0,50.0,1.0,0.0,25.0,0.0,25.0,25.0,0.0,25.0,24.0,0.0,0.0,0.0
2022-03-11,7589877.0,25200.0,29.166666666666668,0.0,0.0,9.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0
2022-02-11,7585777.0,61200.0,70.83333333333333,3.0,0.0,228.0,0.0,228.0,228.0,0.0,228.0,222.0,0.0,0.0,0.0
2022-02-05,9903754.0,36000.0,41.666666666666664,0.0,0.0,14.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0
2022-03-03,7589375.0,57600.0,66.66666666666667,0.0,0.0,44.0,0.0,44.0,44.0,0.0,44.0,43.0,0.0,0.0,0.0
2022-03-03,7582585.0,72000.0,83.33333333333333,1.0,0.0,427.0,0.0,427.0,422.0,0.0,422.0,419.0,8.0,8.0,0.0
2022-02-03,7592701.0,75600.0,87.5,7.0,0.0,740.0,0.0,740.0,737.0,0.0,737.0,725.0,2.0,2.0,0.0
2022-03-01,7586280.0,57600.0,66.66666666666667,1.0,0.0,46.0,0.0,46.0,46.0,0.0,46.0,45.0,0.0,0.0,0.0
2022-03-11,7589731.0,75600.0,87.5,9.0,0.0,937.0,0.0,937.0,930.0,0.0,930.0,918.0,2.0,2.0,0.0
2022-03-03,9319093.0,14400.0,16.666666666666668,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0
2022-03-14,7583278.0,72000.0,83.33333333333333,3.0,0.0,191.0,0.0,191.0,190.0,0.0,190.0,185.0,2.0,2.0,0.0
2022-03-07,9891104.0,28800.0,33.333333333333336,0.0,1.0,12.0,0.0,12.0,11.0,0.0,11.0,11.0,1.0,0.0,0.0
2022-03-06,7850695.0,57600.0,66.66666666666667,4.0,0.0,52.0,0.0,52.0,52.0,0.0,52.0,48.0,2.0,1.0,0.0
2022-03-03,7584266.0,39600.0,45.833333333333336,1.0,0.0,22.0,0.0,22.0,22.0,0.0,22.0,21.0,0.0,0.0,0.0
2022-02-04,7591710.0,72000.0,83.33333333333333,0.0,0.0,305.0,0.0,305.0,302.0,0.0,302.0,302.0,1.0,1.0,0.0
2022-02-03,7582649.0,46800.0,54.166666666666664,0.0,0.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0
2022-03-12,9903617.0,25200.0,29.166666666666668,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,7.0,0.0,0.0,0.0
2022-02-20,7583485.0,43200.0,50.0,1.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,11.0,0.0,0.0,0.0
2022-02-10,7583462.0,21600.0,25.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0
2022-02-05,7586043.0,57600.0,66.66666666666667,4.0,0.0,90.0,0.0,90.0,90.0,0.0,90.0,86.0,1.0,1.0,0.0
2022-03-02,7844485.0,54000.0,62.5,1.0,0.0,60.0,0.0,60.0,60.0,0.0,60.0,59.0,0.0,0.0,0.0
2022-02-20,7590815.0,21600.0,25.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0
2022-02-06,7590704.0,36000.0,41.666666666666664,1.0,0.0,11.0,0.0,11.0,11.0,0.0,11.0,10.0,0.0,0.0,0.0
2022-02-04,9323039.0,18000.0,20.833333333333332,3.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,7.0,0.0,0.0,0.0
2022-02-20,7591859.0,57600.0,66.66666666666667,21.0,0.0,34.0,0.0,34.0,34.0,0.0,34.0,12.0,2.0,1.0,0.0
2022-02-06,7584297.0,46800.0,54.166666666666664,0.0,0.0,31.0,0.0,31.0,31.0,0.0,31.0,29.0,0.0,0.0,0.0
2022-02-12,7587715.0,50400.0,58.333333333333336,0.0,0.0,39.0,0.0,39.0,39.0,0.0,39.0,38.0,0.0,0.0,0.0
2022-02-12,7589034.0,43200.0,50.0,0.0,0.0,25.0,0.0,25.0,25.0,0.0,25.0,25.0,1.0,1.0,0.0
2022-02-10,7588527.0,75600.0,87.5,2.0,0.0,279.0,0.0,279.0,276.0,0.0,276.0,272.0,0.0,0.0,0.0
2022-02-13,9600678.0,43200.0,50.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0
2022-03-12,7585413.0,32400.0,37.5,0.0,0.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0
2022-02-05,7848112.0,18000.0,20.833333333333332,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0
2022-02-05,7848795.0,57600.0,66.66666666666667,0.0,0.0,67.0,0.0,67.0,66.0,0.0,66.0,65.0,1.0,0.0,0.0
2022-03-06,7589990.0,72000.0,83.33333333333333,1.0,0.0,320.0,0.0,320.0,317.0,0.0,317.0,316.0,2.0,2.0,0.0
2022-02-10,7586615.0,68400.0,79.16666666666667,67.0,0.0,114.0,0.0,114.0,113.0,0.0,113.0,42.0,1.0,1.0,0.0
2022-03-07,7583076.0,64800.0,75.0,4.0,0.0,417.0,0.0,417.0,413.0,0.0,413.0,407.0,2.0,2.0,0.0
2022-03-11,7589256.0,61200.0,70.83333333333333,1.0,0.0,39.0,0.0,39.0,39.0,0.0,39.0,37.0,0.0,0.0,0.0
2022-03-13,7587968.0,50400.0,58.333333333333336,0.0,0.0,53.0,0.0,53.0,53.0,0.0,53.0,52.0,1.0,1.0,0.0
2022-03-13,7852580.0,21600.0,25.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0
2022-02-13,7592097.0,64800.0,75.0,3.0,0.0,123.0,0.0,123.0,121.0,0.0,121.0,117.0,1.0,1.0,0.0
2022-02-17,7591790.0,61200.0,70.83333333333333,1.0,0.0,163.0,0.0,163.0,163.0,0.0,163.0,162.0,1.0,0.0,0.0
2022-03-01,7582652.0,61200.0,70.83333333333333,1.0,0.0,148.0,0.0,148.0,147.0,0.0,147.0,145.0,0.0,0.0,0.0
2022-03-03,9605689.0,61200.0,70.83333333333333,0.0,0.0,61.0,0.0,61.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0
2022-03-03,11346475.0,14400.0,16.666666666666668,0.0,0.0,4.0,0.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-12,7848195.0,43200.0,50.0,2.0,0.0,26.0,0.0,26.0,26.0,0.0,26.0,24.0,1.0,1.0,0.0
2022-02-20,7588566.0,64800.0,75.0,2.0,0.0,131.0,0.0,131.0,131.0,0.0,131.0,129.0,0.0,0.0,0.0
2022-03-06,9899021.0,14400.0,16.666666666666668,1.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0
2022-02-19,7590849.0,57600.0,66.66666666666667,1.0,0.0,28.0,0.0,28.0,28.0,0.0,28.0,27.0,0.0,0.0,0.0
2022-03-06,7583595.0,68400.0,79.16666666666667,2.0,0.0,89.0,0.0,89.0,88.0,0.0,88.0,84.0,0.0,0.0,0.0
2022-03-12,7582843.0,46800.0,54.166666666666664,1.0,0.0,29.0,0.0,29.0,28.0,0.0,28.0,27.0,1.0,1.0,0.0
2022-02-18,9601663.0,14400.0,16.666666666666668,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-02-10,7583214.0,64800.0,75.0,0.0,0.0,197.0,0.0,197.0,194.0,0.0,194.0,193.0,0.0,0.0,0.0
2022-02-11,7589397.0,57600.0,66.66666666666667,2.0,0.0,88.0,0.0,88.0,88.0,0.0,88.0,85.0,0.0,0.0,0.0
2022-02-17,9896035.0,28800.0,33.333333333333336,1.0,0.0,14.0,0.0,14.0,14.0,0.0,14.0,13.0,0.0,0.0,0.0
2022-03-06,7583371.0,39600.0,45.833333333333336,1.0,0.0,11.0,0.0,11.0,11.0,0.0,11.0,10.0,0.0,0.0,0.0
2022-03-11,7585488.0,57600.0,66.66666666666667,2.0,0.0,50.0,0.0,50.0,50.0,0.0,50.0,48.0,1.0,1.0,0.0
2022-03-15,7587039.0,46800.0,54.166666666666664,1.0,0.0,32.0,0.0,32.0,32.0,0.0,32.0,31.0,0.0,0.0,0.0
2022-03-13,7586386.0,57600.0,66.66666666666667,0.0,0.0,81.0,0.0,81.0,80.0,0.0,80.0,79.0,0.0,0.0,0.0
2022-02-04,9597148.0,7200.0,8.333333333333334,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-06,7588207.0,50400.0,58.333333333333336,1.0,0.0,30.0,0.0,30.0,30.0,0.0,30.0,29.0,1.0,1.0,0.0
2022-02-08,11058636.0,46800.0,54.166666666666664,0.0,0.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0
2022-03-01,7585565.0,61200.0,70.83333333333333,0.0,0.0,54.0,0.0,54.0,54.0,0.0,54.0,53.0,1.0,1.0,0.0
2022-02-20,10775040.0,21600.0,25.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0
2022-02-13,7583694.0,57600.0,66.66666666666667,2.0,0.0,100.0,0.0,100.0,98.0,0.0,98.0,96.0,1.0,1.0,0.0
2022-02-10,9067037.0,61200.0,70.83333333333333,0.0,0.0,37.0,0.0,37.0,36.0,0.0,36.0,36.0,0.0,0.0,0.0
2022-03-12,7588368.0,39600.0,45.833333333333336,0.0,0.0,16.0,0.0,16.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0
2022-03-12,7585878.0,64800.0,75.0,3.0,0.0,1257.0,0.0,1257.0,1245.0,0.0,1245.0,1239.0,7.0,7.0,0.0
2022-02-05,9902409.0,14400.0,16.666666666666668,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-03-02,7590747.0,68400.0,79.16666666666667,3.0,0.0,322.0,0.0,322.0,320.0,0.0,320.0,316.0,0.0,0.0,0.0
2022-02-18,17691309.0,64800.0,75.0,11.0,0.0,112.0,0.0,112.0,112.0,0.0,112.0,100.0,0.0,0.0,0.0
2022-03-06,7583340.0,50400.0,58.333333333333336,0.0,0.0,41.0,0.0,41.0,41.0,0.0,41.0,41.0,0.0,0.0,0.0
2022-03-10,7587240.0,64800.0,75.0,3.0,0.0,52.0,0.0,52.0,49.0,0.0,49.0,46.0,2.0,2.0,0.0
2022-02-20,9315579.0,28800.0,33.333333333333336,0.0,0.0,11.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0
2022-02-12,11058266.0,3600.0,4.166666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-06,7591209.0,79200.0,91.66666666666667,4.0,0.0,210.0,0.0,210.0,208.0,0.0,208.0,203.0,1.0,0.0,0.0
2022-02-17,9896342.0,50400.0,58.333333333333336,1.0,0.0,31.0,0.0,31.0,31.0,0.0,31.0,30.0,0.0,0.0,0.0
2022-02-13,7584024.0,57600.0,66.66666666666667,2.0,0.0,26.0,0.0,26.0,25.0,0.0,25.0,23.0,0.0,0.0,0.0
2022-02-06,7847983.0,14400.0,16.666666666666668,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-02-03,15806012.0,21600.0,25.0,1.0,0.0,7.0,0.0,7.0,7.0,0.0,7.0,6.0,0.0,0.0,0.0
2022-02-04,7845134.0,64800.0,75.0,0.0,0.0,87.0,0.0,87.0,86.0,0.0,86.0,86.0,2.0,2.0,0.0
2022-02-10,7590079.0,14400.0,16.666666666666668,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-02-12,7851871.0,39600.0,45.833333333333336,0.0,0.0,23.0,0.0,23.0,23.0,0.0,23.0,22.0,0.0,0.0,0.0
2022-03-15,13423763.0,21600.0,25.0,3.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0
2022-03-12,7587091.0,39600.0,45.833333333333336,1.0,0.0,29.0,0.0,29.0,29.0,0.0,29.0,28.0,0.0,0.0,0.0
2022-03-07,7586524.0,57600.0,66.66666666666667,1.0,0.0,36.0,0.0,36.0,36.0,0.0,36.0,35.0,0.0,0.0,0.0
2022-03-07,7592453.0,57600.0,66.66666666666667,3.0,0.0,128.0,0.0,128.0,127.0,0.0,127.0,124.0,0.0,0.0,0.0
2022-02-04,7586458.0,7200.0,8.333333333333334,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-03,7590756.0,57600.0,66.66666666666667,0.0,0.0,38.0,0.0,38.0,38.0,0.0,38.0,38.0,0.0,0.0,0.0
2022-02-08,7583997.0,68400.0,79.16666666666667,33.0,0.0,643.0,0.0,643.0,641.0,0.0,641.0,605.0,3.0,3.0,0.0
2022-03-14,9902554.0,7200.0,8.333333333333334,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
2022-02-04,7592035.0,68400.0,79.16666666666667,10.0,0.0,774.0,0.0,774.0,764.0,0.0,764.0,752.0,4.0,4.0,0.0
2022-02-13,7592738.0,50400.0,58.333333333333336,1.0,0.0,32.0,0.0,32.0,31.0,0.0,31.0,30.0,0.0,0.0,0.0
2022-02-13,10481837.0,7200.0,8.333333333333334,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-12,9900189.0,10800.0,12.5,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-17,7592213.0,72000.0,83.33333333333333,2.0,0.0,420.0,0.0,420.0,414.0,0.0,414.0,411.0,5.0,5.0,0.0
2022-03-03,7583360.0,64800.0,75.0,0.0,0.0,85.0,0.0,85.0,85.0,0.0,85.0,85.0,0.0,0.0,0.0
2022-03-07,9066976.0,43200.0,50.0,1.0,0.0,29.0,0.0,29.0,29.0,0.0,29.0,28.0,0.0,0.0,0.0
2022-03-03,7584784.0,68400.0,79.16666666666667,0.0,0.0,109.0,0.0,109.0,107.0,0.0,107.0,107.0,0.0,0.0,0.0
2022-02-17,7586166.0,61200.0,70.83333333333333,1.0,0.0,359.0,0.0,359.0,354.0,0.0,354.0,350.0,1.0,1.0,0.0
2022-02-04,7850207.0,43200.0,50.0,0.0,0.0,13.0,0.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0
2022-03-02,7582716.0,39600.0,45.833333333333336,0.0,0.0,17.0,0.0,17.0,17.0,0.0,17.0,16.0,1.0,1.0,0.0
2022-02-17,7587589.0,64800.0,75.0,0.0,0.0,68.0,0.0,68.0,67.0,0.0,67.0,67.0,2.0,2.0,0.0
2022-03-01,10778118.0,32400.0,37.5,0.0,0.0,11.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0
2022-02-20,7589042.0,61200.0,70.83333333333333,0.0,0.0,28.0,0.0,28.0,28.0,0.0,28.0,28.0,0.0,0.0,0.0
2022-03-02,7583623.0,57600.0,66.66666666666667,0.0,0.0,51.0,0.0,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0
2022-02-06,7587883.0,72000.0,83.33333333333333,1.0,0.0,107.0,0.0,107.0,105.0,0.0,105.0,103.0,0.0,0.0,0.0
2022-02-10,9891701.0,18000.0,20.833333333333332,0.0,0.0,7.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0
2022-03-02,16034669.0,3600.0,4.166666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-06,7587396.0,64800.0,75.0,1.0,0.0,242.0,0.0,242.0,239.0,0.0,239.0,236.0,2.0,2.0,0.0
2022-02-17,7591959.0,46800.0,54.166666666666664,0.0,0.0,31.0,0.0,31.0,31.0,0.0,31.0,30.0,0.0,0.0,0.0
2022-02-08,9316191.0,28800.0,33.333333333333336,1.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,11.0,0.0,0.0,0.0
2022-02-08,10200015.0,18000.0,20.833333333333332,0.0,0.0,9.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0
2022-03-10,9896712.0,43200.0,50.0,0.0,0.0,23.0,0.0,23.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0
2022-02-17,9598885.0,50400.0,58.333333333333336,0.0,0.0,56.0,0.0,56.0,56.0,0.0,56.0,56.0,0.0,0.0,0.0
2022-02-10,7583161.0,43200.0,50.0,0.0,0.0,23.0,0.0,23.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0
2022-03-11,7589800.0,61200.0,70.83333333333333,2.0,0.0,104.0,0.0,104.0,104.0,0.0,104.0,102.0,0.0,0.0,0.0
2022-03-01,7584446.0,54000.0,62.5,0.0,0.0,70.0,0.0,70.0,67.0,0.0,67.0,67.0,0.0,0.0,0.0
2022-02-20,7592058.0,82800.0,95.83333333333333,12.0,0.0,1912.0,0.0,1912.0,1882.0,0.0,1882.0,1858.0,18.0,17.0,0.0
2022-03-11,9319431.0,39600.0,45.833333333333336,0.0,0.0,15.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0
2022-02-11,7582370.0,68400.0,79.16666666666667,2.0,0.0,78.0,0.0,78.0,78.0,0.0,78.0,74.0,0.0,0.0,0.0
2022-03-14,9891183.0,18000.0,20.833333333333332,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0
2022-02-08,9608080.0,14400.0,16.666666666666668,1.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0
2022-03-11,7591711.0,72000.0,83.33333333333333,49.0,0.0,726.0,0.0,726.0,721.0,0.0,721.0,668.0,1.0,1.0,0.0
2022-03-01,9896271.0,28800.0,33.333333333333336,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0
2022-03-07,17699884.0,3600.0,4.166666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-08,7584803.0,64800.0,75.0,8.0,0.0,1026.0,0.0,1026.0,1019.0,0.0,1019.0,1009.0,1.0,0.0,0.0
2022-02-17,7584430.0,75600.0,87.5,17.0,0.0,728.0,0.0,728.0,720.0,0.0,720.0,703.0,3.0,2.0,0.0
2022-02-18,7592705.0,75600.0,87.5,4.0,0.0,1134.0,0.0,1134.0,1124.0,0.0,1124.0,1114.0,6.0,6.0,0.0
2022-02-08,33796771.0,3600.0,4.166666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-19,7582479.0,68400.0,79.16666666666667,3.0,0.0,215.0,0.0,215.0,213.0,0.0,213.0,209.0,0.0,0.0,0.0
2022-02-13,7591166.0,36000.0,41.666666666666664,1.0,0.0,21.0,0.0,21.0,21.0,0.0,21.0,20.0,0.0,0.0,0.0
2022-03-06,7592143.0,57600.0,66.66666666666667,0.0,0.0,52.0,0.0,52.0,52.0,0.0,52.0,52.0,0.0,0.0,0.0
2022-03-14,7588048.0,57600.0,66.66666666666667,0.0,0.0,60.0,0.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0
2022-03-07,7583042.0,57600.0,66.66666666666667,0.0,0.0,72.0,0.0,72.0,71.0,0.0,71.0,71.0,0.0,0.0,0.0
2022-03-01,7590695.0,50400.0,58.333333333333336,0.0,0.0,41.0,0.0,41.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0
2022-02-13,10776842.0,3600.0,4.166666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-12,9323883.0,43200.0,50.0,0.0,0.0,49.0,0.0,49.0,49.0,0.0,49.0,49.0,1.0,1.0,0.0
2022-02-06,28914503.0,3600.0,4.166666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-10,7847964.0,54000.0,62.5,0.0,0.0,47.0,0.0,47.0,47.0,0.0,47.0,46.0,0.0,0.0,0.0
2022-03-12,7584470.0,61200.0,70.83333333333333,6.0,0.0,156.0,0.0,156.0,154.0,0.0,154.0,148.0,0.0,0.0,0.0
2022-03-12,13116603.0,7200.0,8.333333333333334,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-02,7586000.0,61200.0,70.83333333333333,0.0,0.0,168.0,0.0,168.0,166.0,0.0,166.0,166.0,1.0,1.0,0.0
2022-02-20,7592196.0,57600.0,66.66666666666667,0.0,0.0,71.0,0.0,71.0,68.0,0.0,68.0,68.0,0.0,0.0,0.0
2022-02-05,9599177.0,39600.0,45.833333333333336,0.0,0.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0
2022-02-06,7583586.0,68400.0,79.16666666666667,2.0,0.0,179.0,0.0,179.0,179.0,0.0,179.0,176.0,0.0,0.0,0.0
2022-03-03,7851318.0,43200.0,50.0,0.0,0.0,22.0,0.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0
2022-02-19,7584187.0,57600.0,66.66666666666667,1.0,0.0,86.0,0.0,86.0,86.0,0.0,86.0,84.0,2.0,2.0,0.0
2022-03-11,9608027.0,39600.0,45.833333333333336,0.0,0.0,14.0,0.0,14.0,14.0,0.0,14.0,13.0,0.0,0.0,0.0
2022-03-14,89878815.0,46800.0,54.166666666666664,4.0,0.0,45.0,0.0,45.0,45.0,0.0,45.0,41.0,0.0,0.0,0.0
2022-03-06,9896671.0,7200.0,8.333333333333334,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-02,7589116.0,46800.0,54.166666666666664,0.0,0.0,78.0,0.0,78.0,77.0,0.0,77.0,77.0,0.0,0.0,0.0
2022-03-06,9891742.0,10800.0,12.5,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-03-03,91707798.0,7200.0,8.333333333333334,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-06,11354577.0,7200.0,8.333333333333334,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-03,7583618.0,61200.0,70.83333333333333,4.0,0.0,356.0,0.0,356.0,353.0,0.0,353.0,347.0,2.0,1.0,0.0
2022-03-07,9598828.0,7200.0,8.333333333333334,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-03-13,7591054.0,54000.0,62.5,16.0,0.0,60.0,0.0,60.0,60.0,0.0,60.0,44.0,0.0,0.0,0.0
2022-03-15,10782693.0,10800.0,12.5,1.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0
2022-03-11,7587391.0,14400.0,16.666666666666668,2.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0
2022-02-12,7590984.0,61200.0,70.83333333333333,1.0,0.0,134.0,0.0,134.0,134.0,0.0,134.0,133.0,0.0,0.0,0.0
2022-03-07,7590720.0,61200.0,70.83333333333333,1.0,0.0,67.0,0.0,67.0,66.0,0.0,66.0,65.0,1.0,1.0,0.0
2022-02-08,7585688.0,57600.0,66.66666666666667,1.0,0.0,45.0,0.0,45.0,45.0,0.0,45.0,44.0,0.0,0.0,0.0
2022-02-03,10187279.0,21600.0,25.0,1.0,0.0,9.0,0.0,9.0,9.0,0.0,9.0,8.0,0.0,0.0,0.0
2022-03-15,7585480.0,50400.0,58.333333333333336,1.0,0.0,83.0,0.0,83.0,83.0,0.0,83.0,82.0,2.0,2.0,0.0
2022-02-12,7589149.0,64800.0,75.0,0.0,0.0,139.0,0.0,139.0,138.0,0.0,138.0,136.0,0.0,0.0,0.0
2022-02-11,7851834.0,28800.0,33.333333333333336,1.0,0.0,15.0,0.0,15.0,15.0,0.0,15.0,14.0,0.0,0.0,0.0
2022-03-10,7588256.0,57600.0,66.66666666666667,2.0,0.0,72.0,0.0,72.0,72.0,0.0,72.0,70.0,1.0,1.0,0.0
2022-02-08,7590599.0,36000.0,41.666666666666664,0.0,0.0,19.0,0.0,19.0,19.0,0.0,19.0,19.0,0.0,0.0,0.0
2022-03-10,7588949.0,46800.0,54.166666666666664,1.0,0.0,28.0,0.0,28.0,26.0,0.0,26.0,25.0,0.0,0.0,0.0
2022-02-13,9601471.0,7200.0,8.333333333333334,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-03,7582670.0,57600.0,66.66666666666667,0.0,0.0,27.0,0.0,27.0,27.0,0.0,27.0,27.0,0.0,0.0,0.0
2022-02-11,7589117.0,57600.0,66.66666666666667,4.0,0.0,39.0,0.0,39.0,39.0,0.0,39.0,34.0,0.0,0.0,0.0
2022-02-20,7845687.0,25200.0,29.166666666666668,0.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0
2022-03-01,7589139.0,36000.0,41.666666666666664,0.0,0.0,23.0,0.0,23.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0
2022-02-10,7582222.0,68400.0,79.16666666666667,2.0,0.0,143.0,0.0,143.0,143.0,0.0,143.0,140.0,0.0,0.0,0.0
2022-03-03,7587063.0,68400.0,79.16666666666667,0.0,0.0,331.0,0.0,331.0,330.0,0.0,330.0,328.0,7.0,7.0,0.0
2022-03-11,9323342.0,36000.0,41.666666666666664,1.0,0.0,14.0,0.0,14.0,14.0,0.0,14.0,13.0,0.0,0.0,0.0
2022-02-04,7590022.0,82800.0,95.83333333333333,10.0,0.0,1319.0,0.0,1319.0,1303.0,0.0,1303.0,1283.0,7.0,7.0,0.0
2022-03-11,7587069.0,50400.0,58.333333333333336,1.0,0.0,19.0,0.0,19.0,19.0,0.0,19.0,18.0,0.0,0.0,0.0
