begintime,ne_name,sk_object,ne_type,vendor,integrity,HU LTE_DL Traffic(GB),id
2024-03-01,"4G_OCTEA/Cell:eNodeB Function Name=4G_OCTEA,Local Cell ID=2,Cell Name=4G_OCTEA-2,eNodeB ID=5046,Cell FDD TDD indication=CELL_FDD",809030.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,74.8777,301
2024-03-01,"4G_OCTEA/Cell:eNodeB Function Name=4G_OCTEA,Local Cell ID=3,Cell Name=4G_OCTEA-3,eNodeB ID=5046,Cell FDD TDD indication=CELL_FDD",809116.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,89.069,302
2024-03-01,"4G_OFF_LEICESTERROAD/Cell:eNodeB Function Name=4G_OFF_LEICESTERROAD,Local Cell ID=1,Cell Name=4G_OFF_LEICESTERROAD-1,eNodeB ID=5127,Cell FDD TDD indication=CELL_FDD",809137.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,45.8957,303
2024-03-01,"4G_OFF_LEICESTERROAD/Cell:eNodeB Function Name=4G_OFF_LEICESTERROAD,Local Cell ID=2,Cell Name=4G_OFF_LEICESTERROAD-2,eNodeB ID=5127,Cell FDD TDD indication=CELL_FDD",809018.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,65.4809,304
2024-03-01,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT,Local Cell ID=1,Cell Name=4G_PALMRESORT-1,eNodeB ID=5025,Cell FDD TDD indication=CELL_FDD",809190.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,78.9644,305
2024-03-01,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT,Local Cell ID=3,Cell Name=4G_PALMRESORT-3,eNodeB ID=5025,Cell FDD TDD indication=CELL_FDD",808792.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,28.4435,306
2024-03-01,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT,Local Cell ID=6,Cell Name=4G_PALMRESORT-6,eNodeB ID=5025,Cell FDD TDD indication=CELL_FDD",808864.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,75.3773,307
2024-03-01,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT,Local Cell ID=8,Cell Name=4G_PALMRESORT-8,eNodeB ID=5025,Cell FDD TDD indication=CELL_FDD",808902.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,10.746,308
2024-03-01,"4G_PENDUMA_DOVEFACTORY/Cell:eNodeB Function Name=4G_PENDUMA_DOVEFACTORY,Local Cell ID=1,Cell Name=4G_PENDUMA_DOVEFACTORY-1,eNodeB ID=5114,Cell FDD TDD indication=CELL_FDD",808760.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,11.3797,309
2024-03-01,"4G_PENDUMA_DOVEFACTORY/Cell:eNodeB Function Name=4G_PENDUMA_DOVEFACTORY,Local Cell ID=2,Cell Name=4G_PENDUMA_DOVEFACTORY-2,eNodeB ID=5114,Cell FDD TDD indication=CELL_FDD",808924.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,7.5146,310
2024-03-01,"4G_PENDUMA_DOVEFACTORY/Cell:eNodeB Function Name=4G_PENDUMA_DOVEFACTORY,Local Cell ID=3,Cell Name=4G_PENDUMA_DOVEFACTORY-3,eNodeB ID=5114,Cell FDD TDD indication=CELL_FDD",808822.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,8.7989,311
2024-03-01,"4G_PORTLOKO_II/Cell:eNodeB Function Name=4G_PORTLOKO_II,Local Cell ID=1,Cell Name=4G_PORTLOKO_II-1,eNodeB ID=5049,Cell FDD TDD indication=CELL_FDD",808888.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,36.5277,312
2024-03-01,"4G_PORTLOKO_II/Cell:eNodeB Function Name=4G_PORTLOKO_II,Local Cell ID=2,Cell Name=4G_PORTLOKO_II-2,eNodeB ID=5049,Cell FDD TDD indication=CELL_FDD",809049.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,11.1112,313
2024-03-01,"4G_PORTLOKO_II/Cell:eNodeB Function Name=4G_PORTLOKO_II,Local Cell ID=3,Cell Name=4G_PORTLOKO_II-3,eNodeB ID=5049,Cell FDD TDD indication=CELL_FDD",809135.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,51.8183,314
2024-03-01,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1,eNodeB ID=5105,Cell FDD TDD indication=CELL_FDD",809032.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,14.9532,315
2024-03-01,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=2,Cell Name=4G_PORTLOKO_SLMINING-2,eNodeB ID=5105,Cell FDD TDD indication=CELL_FDD",809087.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,13.4527,316
2024-03-01,"4G_REGENT/Cell:eNodeB Function Name=4G_REGENT,Local Cell ID=1,Cell Name=4G_REGENT-1,eNodeB ID=5125,Cell FDD TDD indication=CELL_FDD",808827.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,4.2681,317
2024-03-01,"4G_REGENT/Cell:eNodeB Function Name=4G_REGENT,Local Cell ID=2,Cell Name=4G_REGENT-2,eNodeB ID=5125,Cell FDD TDD indication=CELL_FDD",809046.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,52.0473,318
2024-03-01,"4G_REGENT/Cell:eNodeB Function Name=4G_REGENT,Local Cell ID=3,Cell Name=4G_REGENT-3,eNodeB ID=5125,Cell FDD TDD indication=CELL_FDD",809072.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,39.1195,319
2024-03-01,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=1,Cell Name=4G_ROCKELBANK-1,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",809020.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,85.3206,320
2024-03-01,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808688.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,67.9045,321
2024-03-01,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=3,Cell Name=4G_ROCKELBANK-3,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808930.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,80.7612,322
2024-03-01,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=6,Cell Name=4G_ROCKELBANK-6,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",809056.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,65.7186,323
2024-03-01,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=7,Cell Name=4G_ROCKELBANK-7,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808818.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,73.1571,324
2024-03-01,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=8,Cell Name=4G_ROCKELBANK-8,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",809148.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,82.651,325
2024-03-01,"4G_RUTILE_II/Cell:eNodeB Function Name=4G_RUTILE_II,Local Cell ID=1,Cell Name=4G_RUTILE_II-1,eNodeB ID=5048,Cell FDD TDD indication=CELL_FDD",809033.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,18.2842,326
2024-03-01,"4G_RUTILE_II/Cell:eNodeB Function Name=4G_RUTILE_II,Local Cell ID=2,Cell Name=4G_RUTILE_II-2,eNodeB ID=5048,Cell FDD TDD indication=CELL_FDD",808833.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,38.0641,327
2024-03-01,"4G_RUTILE_II/Cell:eNodeB Function Name=4G_RUTILE_II,Local Cell ID=3,Cell Name=4G_RUTILE_II-3,eNodeB ID=5048,Cell FDD TDD indication=CELL_FDD",809002.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,7.9199,328
2024-03-01,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=1,Cell Name=4G_SEFADUCENTRAL-1,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",808754.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,86.1451,329
2024-03-01,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=2,Cell Name=4G_SEFADUCENTRAL-2,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",808729.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,104.832,330
2024-03-01,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=3,Cell Name=4G_SEFADUCENTRAL-3,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",809029.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,8.9609,331
2024-03-01,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=0,Cell Name=4G_SLCB_II-1,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",808989.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,42.3171,332
2024-03-01,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=1,Cell Name=4G_SLCB_II-2,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",809091.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,54.489,333
2024-03-01,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=2,Cell Name=4G_SLCB_II-3,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",808912.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,91.5936,334
2024-03-01,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=6,Cell Name=4G_SLCB_II-6,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",808998.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,139.8871,335
2024-03-01,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=7,Cell Name=4G_SLCB_II-7,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",809063.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,33.4418,336
2024-03-01,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=8,Cell Name=4G_SLCB_II-8,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",809151.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,150.9649,337
2024-03-01,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II,Local Cell ID=1,Cell Name=4G_SPURLOOP_II-1,eNodeB ID=5039,Cell FDD TDD indication=CELL_FDD",808904.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,122.5043,338
2024-03-01,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II,Local Cell ID=2,Cell Name=4G_SPURLOOP_II-2,eNodeB ID=5039,Cell FDD TDD indication=CELL_FDD",832637.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,17.9556,339
2024-03-01,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II,Local Cell ID=3,Cell Name=4G_SPURLOOP_II-3,eNodeB ID=5039,Cell FDD TDD indication=CELL_FDD",832638.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,104.8801,340
2024-03-01,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II,Local Cell ID=7,Cell Name=4G_SPURLOOP_II-7,eNodeB ID=5039,Cell FDD TDD indication=CELL_FDD",809126.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,30.7346,341
2024-03-01,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II,Local Cell ID=8,Cell Name=4G_SPURLOOP_II-8,eNodeB ID=5039,Cell FDD TDD indication=CELL_FDD",809201.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,137.3683,342
2024-03-01,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=0,Cell Name=4G_SPURROAD_II-1,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",808811.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,67.4189,343
2024-03-01,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=11,Cell Name=4G_SPURROAD_II-11,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",809096.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,16.6709,344
2024-03-01,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=12,Cell Name=4G_SPURROAD_II-21,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",832633.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,47.4034,345
2024-03-01,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,43.3039,346
2024-03-01,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=1,Cell Name=4G_SPURROAD_II-2,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",808851.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,38.7059,347
2024-03-01,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=2,Cell Name=4G_SPURROAD_II-3,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",808795.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,47.7998,348
2024-03-01,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=6,Cell Name=4G_SPURROAD_II-6,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",808767.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,24.2301,349
2024-03-01,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=7,Cell Name=4G_SPURROAD_II-7,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",808734.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,2.7506,350
2024-03-01,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=8,Cell Name=4G_SPURROAD_II-8,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",817586.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,32.1588,351
2024-03-01,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=11,Cell Name=4G_SPURROADMILITARY-11,eNodeB ID=5067,Cell FDD TDD indication=CELL_TDD",809039.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,13.9126,352
2024-03-01,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=12,Cell Name=4G_SPURROADMILITARY-21,eNodeB ID=5067,Cell FDD TDD indication=CELL_TDD",809196.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,49.8792,353
2024-03-01,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=13,Cell Name=4G_SPURROADMILITARY-31,eNodeB ID=5067,Cell FDD TDD indication=CELL_TDD",808798.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,15.2161,354
2024-03-01,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=1,Cell Name=4G_SPURROADMILITARY-1,eNodeB ID=5067,Cell FDD TDD indication=CELL_FDD",809131.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,4.1627,355
2024-03-01,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=2,Cell Name=4G_SPURROADMILITARY-2,eNodeB ID=5067,Cell FDD TDD indication=CELL_FDD",809060.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,68.097,356
2024-03-01,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=3,Cell Name=4G_SPURROADMILITARY-3,eNodeB ID=5067,Cell FDD TDD indication=CELL_FDD",809095.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,68.776,357
2024-03-01,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=6,Cell Name=4G_SPURROADMILITARY-6,eNodeB ID=5067,Cell FDD TDD indication=CELL_FDD",809127.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,11.258,358
2024-03-01,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=7,Cell Name=4G_SPURROADMILITARY-7,eNodeB ID=5067,Cell FDD TDD indication=CELL_FDD",808952.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,42.2639,359
2024-03-01,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=8,Cell Name=4G_SPURROADMILITARY-8,eNodeB ID=5067,Cell FDD TDD indication=CELL_FDD",817585.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,85.2136,360
2024-03-01,"4G_SS_CAMP/Cell:eNodeB Function Name=4G_SS_CAMP,Local Cell ID=1,Cell Name=4G_SS_CAMP-1,eNodeB ID=5124,Cell FDD TDD indication=CELL_FDD",809199.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,116.1267,361
2024-03-01,"4G_SS_CAMP/Cell:eNodeB Function Name=4G_SS_CAMP,Local Cell ID=2,Cell Name=4G_SS_CAMP-2,eNodeB ID=5124,Cell FDD TDD indication=CELL_FDD",809084.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,85.6003,362
2024-03-01,"4G_SS_CAMP/Cell:eNodeB Function Name=4G_SS_CAMP,Local Cell ID=3,Cell Name=4G_SS_CAMP-3,eNodeB ID=5124,Cell FDD TDD indication=CELL_FDD",809055.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,85.8328,363
2024-03-01,"4G_SUMBUYA/Cell:eNodeB Function Name=4G_SUMBUYA,Local Cell ID=1,Cell Name=4G_SUMBUYA-1,eNodeB ID=5126,Cell FDD TDD indication=CELL_FDD",809108.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.2097,364
2024-03-01,"4G_SUMBUYA/Cell:eNodeB Function Name=4G_SUMBUYA,Local Cell ID=2,Cell Name=4G_SUMBUYA-2,eNodeB ID=5126,Cell FDD TDD indication=CELL_FDD",809157.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.7435,365
2024-03-01,"4G_SUMBUYA/Cell:eNodeB Function Name=4G_SUMBUYA,Local Cell ID=3,Cell Name=4G_SUMBUYA-3,eNodeB ID=5126,Cell FDD TDD indication=CELL_FDD",809068.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,6.8235,366
2024-03-01,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,23.007,367
2024-03-01,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=2,Cell Name=4G_SUSSEX_II-2,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808973.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1.9376,368
2024-03-01,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=3,Cell Name=4G_SUSSEX_II-3,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",809089.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,28.0646,369
2024-03-01,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=1,Cell Name=4G_SWISSHOTEL-1,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",809080.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,23.2002,370
2024-03-01,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=2,Cell Name=4G_SWISSHOTEL-2,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",809106.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,37.8424,371
2024-03-01,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=3,Cell Name=4G_SWISSHOTEL-3,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808758.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,50.066,372
2024-03-01,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=6,Cell Name=4G_SWISSHOTEL-6,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",809017.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,58.1386,373
2024-03-01,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=7,Cell Name=4G_SWISSHOTEL-7,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",809086.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,19.5492,374
2024-03-01,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,66.9109,375
2024-03-01,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF,Local Cell ID=1,Cell Name=4G_SWISS_RELIEF-1,eNodeB ID=5068,Cell FDD TDD indication=CELL_FDD",808892.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,99.6361,376
2024-03-01,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF,Local Cell ID=2,Cell Name=4G_SWISS_RELIEF-2,eNodeB ID=5068,Cell FDD TDD indication=CELL_FDD",808931.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,41.9621,377
2024-03-01,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF,Local Cell ID=6,Cell Name=4G_SWISS_RELIEF-6,eNodeB ID=5068,Cell FDD TDD indication=CELL_FDD",809132.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,63.8831,378
2024-03-01,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF,Local Cell ID=7,Cell Name=4G_SWISS_RELIEF-7,eNodeB ID=5068,Cell FDD TDD indication=CELL_FDD",809085.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,176.7562,379
2024-03-01,"4G_TIHUN/Cell:eNodeB Function Name=4G_TIHUN,Local Cell ID=1,Cell Name=4G_TIHUN-1,eNodeB ID=5101,Cell FDD TDD indication=CELL_FDD",808790.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0005,380
2024-03-01,"4G_TORKPOITOWN/Cell:eNodeB Function Name=4G_TORKPOITOWN,Local Cell ID=1,Cell Name=4G_TORKPOITOWN-1,eNodeB ID=5072,Cell FDD TDD indication=CELL_FDD",809026.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,53.5237,381
2024-03-01,"4G_TORKPOITOWN/Cell:eNodeB Function Name=4G_TORKPOITOWN,Local Cell ID=2,Cell Name=4G_TORKPOITOWN-2,eNodeB ID=5072,Cell FDD TDD indication=CELL_FDD",809124.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,47.0353,382
2024-03-01,"4G_TORKPOITOWN/Cell:eNodeB Function Name=4G_TORKPOITOWN,Local Cell ID=3,Cell Name=4G_TORKPOITOWN-3,eNodeB ID=5072,Cell FDD TDD indication=CELL_FDD",809037.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,17.3975,383
2024-03-01,"4G_WILBERFORCEMSC/Cell:eNodeB Function Name=4G_WILBERFORCEMSC,Local Cell ID=0,Cell Name=4G_WILBERFORCEMSC-1,eNodeB ID=5003,Cell FDD TDD indication=CELL_FDD",808850.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,77.9979,384
2024-03-01,"4G_WILBERFORCEMSC/Cell:eNodeB Function Name=4G_WILBERFORCEMSC,Local Cell ID=1,Cell Name=4G_WILBERFORCEMSC-2,eNodeB ID=5003,Cell FDD TDD indication=CELL_FDD",809168.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,98.9745,385
2024-03-01,"4G_WILBERFORCEMSC/Cell:eNodeB Function Name=4G_WILBERFORCEMSC,Local Cell ID=2,Cell Name=4G_WILBERFORCEMSC-3,eNodeB ID=5003,Cell FDD TDD indication=CELL_FDD",809065.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,82.7446,386
2024-03-01,"4G_WILBERFORCEMSC/Cell:eNodeB Function Name=4G_WILBERFORCEMSC,Local Cell ID=6,Cell Name=4G_WILBERFORCEMSC-6,eNodeB ID=5003,Cell FDD TDD indication=CELL_FDD",809025.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,88.9969,387
2024-03-01,"4G_WILBERFORCEMSC/Cell:eNodeB Function Name=4G_WILBERFORCEMSC,Local Cell ID=7,Cell Name=4G_WILBERFORCEMSC-7,eNodeB ID=5003,Cell FDD TDD indication=CELL_FDD",817371.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,124.2703,388
2024-03-01,"4G_WILBERFORCEMSC/Cell:eNodeB Function Name=4G_WILBERFORCEMSC,Local Cell ID=8,Cell Name=4G_WILBERFORCEMSC-8,eNodeB ID=5003,Cell FDD TDD indication=CELL_FDD",808858.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,43.1894,389
2024-03-01,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD,Local Cell ID=1,Cell Name=4G_WILKINSONROAD-1,eNodeB ID=5005,Cell FDD TDD indication=CELL_FDD",808886.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,25.2168,390
2024-03-01,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD,Local Cell ID=2,Cell Name=4G_WILKINSONROAD-2,eNodeB ID=5005,Cell FDD TDD indication=CELL_FDD",808755.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,28.1285,391
