Severity,Alarm ID,Name,NE type,Alarm source,MO Name,Location Information,Occurred On (NT),Cleared On (NT),Acknowledged On (ST),Cleared by,Acknowledged by,Clearance Status,RRU Name,CELL Name,Acknowledgement Status,BBU Name,eNodeB ID,gNodeB ID,Log Serial Number,User label,Equipment Alarm Serial Number,Additional Information,Maintenance Status,Subnet
Major,29240,Cell Unavailable,BTS5900,Farafenni 2,eNodeB Function Name=L_Farafenni 2; Local Cell ID=1; Cell Name=L07_Farafenni 2_1; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Farafenni 2; Local Cell ID=1; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L07_Farafenni 2_1; eNodeB ID=4175; Cell ID=1; Specific Problem=External link fault,2024-05-29 10:38:12,2024-05-29 10:44:07,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L07_Farafenni 2_1,Acknowledged,Farafenni 2,4175,-,13998556,-,816,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Farafenni 2,eNodeB Function Name=L_Farafenni 2; Local Cell ID=9; Cell Name=L21_Farafenni 2_9; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Farafenni 2; Local Cell ID=9; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L21_Farafenni 2_9; eNodeB ID=4175; Cell ID=9; Specific Problem=External link fault,2024-05-29 10:38:12,2024-05-29 10:44:10,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L21_Farafenni 2_9,Acknowledged,Farafenni 2,4175,-,13998555,-,815,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
Major,29240,Cell Unavailable,BTS5900,Farafenni 2,eNodeB Function Name=L_Farafenni 2; Local Cell ID=7; Cell Name=L21_Farafenni 2_7; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Farafenni 2; Local Cell ID=7; Cell FDD TDD indication=FDD; NB-IoT Cell Flag=FALSE; Cell Name=L21_Farafenni 2_7; eNodeB ID=4175; Cell ID=7; Specific Problem=External link fault,2024-05-29 10:38:12,2024-05-29 10:44:09,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,L21_Farafenni 2_7,Acknowledged,Farafenni 2,4175,-,13998554,-,814,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25888,SCTP Link Fault,BTS5900,Farafenni 2,Link No.=1,Link No.=1; Description=NULL; Peer IP Address=172.30.26.2; Service Type=GSM Signaling Link,2024-05-29 10:36:58,2024-05-29 10:44:34,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Farafenni 2,4175,-,13998564,-,824,RAT_INFO=GL; AFFECTED_RAT=G; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25888,SCTP Link Fault,BTS5900,Farafenni 2,Link No.=0,Link No.=0; Description=NULL; Peer IP Address=172.30.26.2; Service Type=GSM Signaling Link,2024-05-29 10:36:58,2024-05-29 10:44:34,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Farafenni 2,4175,-,13998563,-,823,RAT_INFO=GL; AFFECTED_RAT=G; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25880,Ethernet Link Fault,BTS5900,Farafenni 2,Farafenni 2,Cabinet No.=0; Subrack No.=0; Slot No.=7; Port No.=1; Specific Problem=Ethernet Link Fault,2024-05-29 10:36:58,2024-05-29 10:40:55,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Farafenni 2,4175,-,13998553,-,813,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
Critical,29213,eNodeB S1 Control Plane Transmission Interruption,BTS5900,Farafenni 2,eNodeB Function Name=L_Farafenni 2,eNodeB Function Name=L_Farafenni 2; CN Operator ID=0,2024-05-29 10:36:58,2024-05-29 10:44:32,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Farafenni 2,4175,-,13998551,-,811,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Farafenni 2,eNodeB Function Name=L_Farafenni 2,eNodeB Function Name=L_Farafenni 2; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 10:36:58,2024-05-29 10:48:12,2024-05-29 11:02:39,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Farafenni 2,4175,-,13998550,-,810,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4046; eNodeBId=4175,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Allunghari,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-29 10:40:50,2024-05-29 10:54:14,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Allunghari,4176,-,13998490,-,1473,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4176,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Mansajang,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-29 10:41:40,2024-05-29 10:54:54,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Mansajang,4208,-,13998489,-,1452,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4208,NORMAL,ROOT/EASY_DEPLOYMENT
Minor,26546,RF Unit External Power Supply Insufficient,BTS5900,Essau,Essau,Cabinet No.=0; Subrack No.=71; Slot No.=0; Specific Problem=Cabinet Power Supply Abnormal,2024-05-29 10:39:19,2024-05-29 10:39:50,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,0-71-0,-,Acknowledged,Essau,4092,-,13998483,-,2841,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; RF Site Name=NULL; RF Unit Name=0-71-0; Cumulative Duration(s)=30; eNodeBId=4092,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Essau,eNodeB Function Name=L_Essau,eNodeB Function Name=L_Essau; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 10:38:05,2024-05-29 10:46:42,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Essau,4092,-,13998481,-,2840,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4042; eNodeBId=4092,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Busumbala 4,eNodeB Function Name=L_Busumbala 4,eNodeB Function Name=L_Busumbala 4; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 10:35:55,2024-05-29 10:37:48,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala 4,4134,-,13998457,-,1796,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4092; eNodeBId=4134,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Comium Residence,eNodeB Function Name=L_Comium Residence,eNodeB Function Name=L_Comium Residence; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 10:37:15,2024-05-29 10:39:04,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Comium Residence,4001,-,13998456,-,1306,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4092; eNodeBId=4001,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,LK Sabiji,eNodeB Function Name=L_LK Sabiji,eNodeB Function Name=L_LK Sabiji; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 10:35:42,2024-05-29 10:37:37,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,LK Sabiji,4114,-,13998453,-,1506,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4092; eNodeBId=4114,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Airport,eNodeB Function Name=L_Airport,eNodeB Function Name=L_Airport; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 10:34:26,2024-05-29 10:36:17,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Airport,4025,-,13998452,-,1504,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4092; eNodeBId=4025,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,SOS,eNodeB Function Name=L_SOS,eNodeB Function Name=L_SOS; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 10:39:05,2024-05-29 10:40:59,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,SOS,4018,-,13998451,-,907,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4092; eNodeBId=4018,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,GTMI,eNodeB Function Name=L_GTMI,eNodeB Function Name=L_GTMI; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 10:33:46,2024-05-29 10:35:39,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,GTMI,4074,-,13998450,-,3787,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4092; eNodeBId=4074,NORMAL,ROOT/Test
Warning,29204,X2 Interface Fault,BTS5900,Gamtel Bakau,eNodeB Function Name=L_Gamtel Bakau,eNodeB Function Name=L_Gamtel Bakau; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 10:37:28,2024-05-29 10:39:47,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Gamtel Bakau,4007,-,13998436,-,18570,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4092; eNodeBId=4007,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25626,Power Module Abnormal,BTS5900,Busumbala 3,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; PSU Slot No.=3; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=Power Module Fault,2024-05-29 10:39:48,2024-05-29 10:39:55,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala 3,4133,-,13998435,-,1561,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; eNodeBId=4133,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Tabokoto,eNodeB Function Name=L_Tabokoto,eNodeB Function Name=L_Tabokoto; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 10:35:02,2024-05-29 10:37:28,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Tabokoto,4020,-,13998434,-,1950,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4092; eNodeBId=4020,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Earth Station,eNodeB Function Name=L_Earth Station,eNodeB Function Name=L_Earth Station; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 10:35:16,2024-05-29 10:37:38,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Earth Station,4023,-,13998432,-,622,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4092; eNodeBId=4023,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Soul Samba Street,eNodeB Function Name=L_Soul Samba Street,eNodeB Function Name=L_Soul Samba Street; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 10:32:37,2024-05-29 10:35:03,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Soul Samba Street,4019,-,13998433,-,755,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4092; eNodeBId=4019,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Bundung,eNodeB Function Name=L_Bundung,eNodeB Function Name=L_Bundung; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 10:37:29,2024-05-29 10:39:57,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Bundung,4005,-,13998430,-,1355,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4092; eNodeBId=4005,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25621,Power Supply DC Output Out of Range,BTS5900,Kololi-Palma Junction,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Sub Slot No.=NULL; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=DC Overvoltage,2024-05-29 10:38:41,2024-05-29 10:39:00,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kololi-Palma Junction,4103,-,13998429,-,6506,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; eNodeBId=4103,NORMAL,ROOT/EASY_DEPLOYMENT
Major,21801,GSM Cell out of Service,GBTS,BSC/G_Essau,LABEL=G09_Essau_3; CellIndex=188; CGI=6070303ED039B,Site Index=85; Cell Index=188; Alarm Cause=Other causes; Site Type=eGBTS; Site Name=G_Essau; Cell Name=G09_Essau_3; Cell CGI=607-03-3ed-39b; Local Cell ID=2,2024-05-29 10:36:44,2024-05-29 10:39:34,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,G09_Essau_3,Acknowledged,-,-,-,13998428,-,4931232,-,NORMAL,ROOT
Major,21801,GSM Cell out of Service,GBTS,BSC/G_Essau,LABEL=G09_Essau_2; CellIndex=187; CGI=6070303ED039A,Site Index=85; Cell Index=187; Alarm Cause=Other causes; Site Type=eGBTS; Site Name=G_Essau; Cell Name=G09_Essau_2; Cell CGI=607-03-3ed-39a; Local Cell ID=1,2024-05-29 10:36:44,2024-05-29 10:39:39,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,G09_Essau_2,Acknowledged,-,-,-,13998427,-,4931231,-,NORMAL,ROOT
Major,21801,GSM Cell out of Service,GBTS,BSC/G_Essau,LABEL=G09_Essau_1; CellIndex=186; CGI=6070303ED0399,Site Index=85; Cell Index=186; Alarm Cause=Other causes; Site Type=eGBTS; Site Name=G_Essau; Cell Name=G09_Essau_1; Cell CGI=607-03-3ed-399; Local Cell ID=0,2024-05-29 10:36:44,2024-05-29 10:39:34,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,G09_Essau_1,Acknowledged,-,-,-,13998426,-,4931230,-,NORMAL,ROOT
Major,21825,CSL Fault,GBTS,BSC/G_Essau,G_Essau,Site Index=85; Site Name=G_Essau,2024-05-29 10:36:44,2024-05-29 10:37:40,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,13998425,-,4931229,-,NORMAL,ROOT
Minor,780,The Data Transmission Channel Between the Trace Server and the NE Is Disrupted,OSS,OSS,OSS,NE Name=Essau; NE IP=172.24.40.96; NE Disconnect Port=6007; TSMediation Partition=TSMediationService1301; Trace Server IP=172.30.24.12; Backup Port=None,2024-05-29 10:36:10,2024-05-29 10:38:40,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,13998421,-,0,-,NORMAL,ROOT
Major,25626,Power Module Abnormal,BTS5900,Busumbala 3,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; PSU Slot No.=3; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=Power Module Fault,2024-05-29 10:38:17,2024-05-29 10:38:29,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala 3,4133,-,13998419,-,1560,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; eNodeBId=4133,NORMAL,ROOT/EASY_DEPLOYMENT
Minor,21541,SCTP Link Fault,BSC6900 GSM,BSC,SCTP link No.=; Slot No.=; Subrack No.=; SCTP Link ID=168,Subrack No.=0; Slot No.=3; Subsystem No.=0; SCTP Link ID=168; SCTP Link No.=65535; Interface Type=Abis; BTS ID=85; BTS Name=G_Essau; Alarm Cause=peer abort uncertainly,2024-05-29 10:35:01,2024-05-29 10:37:38,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,13998415,-,4931228,-,NORMAL,ROOT
Minor,21541,SCTP Link Fault,BSC6900 GSM,BSC,SCTP link No.=; Slot No.=; Subrack No.=; SCTP Link ID=169,Subrack No.=0; Slot No.=3; Subsystem No.=0; SCTP Link ID=169; SCTP Link No.=65535; Interface Type=Abis; BTS ID=85; BTS Name=G_Essau; Alarm Cause=peer abort uncertainly,2024-05-29 10:35:01,2024-05-29 10:37:38,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,13998414,-,4931227,-,NORMAL,ROOT
Major,25626,Power Module Abnormal,BTS5900,Busumbala 3,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; PSU Slot No.=3; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=Power Module Fault,2024-05-29 10:35:29,2024-05-29 10:35:40,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala 3,4133,-,13998394,-,1559,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; eNodeBId=4133,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Sinchu Sorry,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 10:31:28,2024-05-29 10:35:21,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Sinchu Sorry,4143,-,13998384,-,1204,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4143,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25626,Power Module Abnormal,BTS5900,Busumbala 3,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; PSU Slot No.=3; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=Power Module Fault,2024-05-29 10:29:49,2024-05-29 10:29:56,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala 3,4133,-,13998363,-,1558,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; eNodeBId=4133,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Busumbala 4,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 10:25:49,2024-05-29 10:41:56,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala 4,4134,-,13998362,-,1795,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4134,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Lamin Babylon,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 10:24:47,2024-05-29 10:25:37,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Babylon,4119,-,13998356,-,1862,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4119,NORMAL,ROOT/EASY_DEPLOYMENT
Minor,21814,BSS Internal Voice Channel Abnormal,BSC6900 GSM,BSC,BSC,Failure Type=One-way Audio; BSC Index=0; Number of One-Way Audio=35; Number of Crosstalks=0; Number of Noises=0,2024-05-29 10:25:17,2024-05-30 01:25:17,2024-05-30 01:27:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,13998355,-,4931226,-,NORMAL,ROOT
Major,25622,Mains Input Out of Range,BTS5900,Busumbala II,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 10:22:31,2024-05-29 10:48:47,2024-05-29 11:00:21,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala II,4090,-,13998352,-,2791,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4090,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Lamin Babylon,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 10:13:35,2024-05-29 10:19:49,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Babylon,4119,-,13998311,-,1861,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4119,NORMAL,ROOT/EASY_DEPLOYMENT
Minor,26234,BBU CPRI Interface Error,BTS5900,Gamstar,Gamstar,Cabinet No.=0; Subrack No.=0; Slot No.=4; Port No.=0; Sub Port No.=0; Board Type=UBBP; Specific Problem=Receive Power Too Low,2024-05-29 10:09:55,2024-05-29 10:12:05,2024-05-29 10:21:09,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Gamstar,4004,-,13998286,-,2905,RAT_INFO=GL; AFFECTED_RAT=G; DID=NULL; Cumulative Duration(s)=90; RRU Name=0-90-0; eNodeBId=4004,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Lamin Babylon,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 10:06:58,2024-05-29 10:07:44,2024-05-29 10:42:29,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Babylon,4119,-,13998277,-,1860,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4119,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brufut_Nema,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-29 10:06:33,2024-05-29 19:03:50,2024-05-29 19:09:40,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brufut_Nema,4079,-,13998269,-,1033,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4079,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brufut_Mkt,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-29 10:06:53,2024-05-29 19:07:20,2024-05-29 19:34:47,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brufut_Mkt,4082,-,13998268,-,4564,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4082,NORMAL,ROOT/EASY_DEPLOYMENT
Minor,26234,BBU CPRI Interface Error,BTS5900,Gamstar,Gamstar,Cabinet No.=0; Subrack No.=0; Slot No.=4; Port No.=0; Sub Port No.=0; Board Type=UBBP; Specific Problem=Receive Power Too Low,2024-05-29 10:05:35,2024-05-29 10:06:45,2024-05-29 10:21:09,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Gamstar,4004,-,13998259,-,2904,RAT_INFO=GL; AFFECTED_RAT=G; DID=NULL; Cumulative Duration(s)=90; RRU Name=0-90-0; eNodeBId=4004,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25901,Remote Maintenance Link Failure,BTS5900,Numuyel,Numuyel,Cabinet No.=0; Subrack No.=0; Slot No.=7,2024-05-29 09:35:27,2024-05-29 09:59:30,2024-05-29 10:05:44,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Numuyel,4056,-,13998228,-,870,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; eNodeBId=4056,NORMAL,ROOT/EASY_DEPLOYMENT
