begintime,sk_object,duration,integrity,M51375C0,M51375C1,M51375C2,M51375C3,M51375C4,M51375C5,M51375C6,M51375C7,M51375C8,M51375C9,M51375C10,M51375C11,M51375C12,M51375C13,M51375C14,M51375C15
2022-03-17 08:00:00,15908.0,60.0,100.0,0.0,0.0,249034.0,3208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4169512.0,56410.0
2022-03-14 09:00:00,15951.0,60.0,100.0,0.0,0.0,212900.0,2736.0,0.0,0.0,0.0,0.0,12141902.0,17620.0,0.0,0.0,0.0,0.0,13449575050.0,12101466.0
2022-03-18 02:00:00,15895.0,60.0,100.0,0.0,0.0,216168.0,2778.0,0.0,0.0,0.0,0.0,1508312.0,1572.0,0.0,0.0,0.0,0.0,5460238734.0,4455170.0
2022-03-15 01:00:00,15898.0,60.0,100.0,0.0,0.0,234462.0,3013.0,0.0,0.0,0.0,0.0,1040.0,22.0,0.0,0.0,0.0,0.0,643674916.0,580691.0
2022-03-13 12:00:00,15897.0,60.0,100.0,64296824.0,689954.0,217036.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 10:00:00,15918.0,60.0,100.0,35598280.0,388734.0,216168.0,2778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 14:00:00,15935.0,60.0,100.0,57882868.0,608709.0,216762.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 18:00:00,15899.0,60.0,100.0,52.0,1.0,216316.0,2781.0,0.0,0.0,0.0,0.0,21519943.0,24400.0,0.0,0.0,0.0,0.0,20834788884.0,18541752.0
2022-03-14 16:00:00,15924.0,60.0,100.0,26280044.0,289013.0,216922.0,2788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 13:00:00,15951.0,60.0,100.0,56.0,1.0,213734.0,2747.0,0.0,0.0,440.0,4.0,13430134.0,17459.0,0.0,0.0,0.0,0.0,13652922239.0,12529790.0
2022-03-18 13:00:00,15946.0,60.0,100.0,0.0,0.0,219114.0,2817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4329272.0,59628.0
2022-03-12 10:00:00,15912.0,60.0,100.0,25072332.0,277308.0,307880.0,3551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 15:00:00,15911.0,60.0,100.0,0.0,0.0,218586.0,2810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325084.0,59544.0
