sk_object,object,objecttypeid,duration,userlabel,is_connected,is_included_in_validation,dwh_created,dwh_last_modified,object_technology
387990,"FTBSC01/GCELL_NCELL:LABEL=KISSYBARRACKS-6, CellIndex=44, CGI=6190502002F36/BCCH:781/BCC,NCC:7:2",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:24:38.964570,
47138794,"FTBSC01/UCELL_NCELL:Label=3G_SUMALIA-31, CellID=36803/RNC:1271/DEST Cell ID:34985",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-18 04:30:46.691289,2022-05-13 02:48:36.753596,
66953191,"FTBSC01/UCELL_NCELL:Label=3G_SPURROAD_II-52, CellID=35346/RNC:1271/DEST Cell ID:36763",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-25 10:30:33.068040,2022-05-13 02:48:36.753596,
454610,"FTBSC01/GCELL_NCELL:LABEL=YARMSFARM-1, CellIndex=81, CGI=6190502642EFF/BCCH:58/BCC,NCC:0:5",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:24:38.964570,
15195198,"FTBSC01/UCELL_NCELL:Label=3G_CLINETOWN-23, CellID=34015/RNC:1271/DEST Cell ID:37494",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 05:30:03.145990,2022-05-13 02:48:36.753596,
108758339,"FTBSC01/UCELL_NCELL:Label=3G_LUNGITOWN-23, CellID=35505/RNC:1271/DEST Cell ID:37041",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-13 03:30:45.744445,2022-05-13 02:48:36.753596,
46516439,"FTBSC01/UCELL_NCELL:Label=3G_ODEON-23, CellID=34205/RNC:1271/DEST Cell ID:36204",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-18 01:53:17.209436,2022-05-13 02:48:36.753596,
32083727,"FTBSC01/UCELL_GCELL:Label=3G_SAVAGESQUARE-24, CellID=36572/MCC:619/MNC:05:503:10071",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:34:40.605361,2022-05-13 02:31:31.022365,
47142674,"FTBSC01/UCELL_NCELL:Label=3G_LUNGITOWN-21, CellID=35502/RNC:1271/DEST Cell ID:38064",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-18 04:30:46.691289,2022-05-13 02:48:36.753596,
43522576,"FTBSC01/UCELL_NCELL:Label=3G_MALTASTREET-63, CellID=35332/RNC:1271/DEST Cell ID:37582",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-17 06:34:57.574948,2022-05-13 02:48:36.753596,
9599893,"FTBSC01/UCELL_GCELL:Label=3G_MALAMA_II-21, CellID=34772/MCC:619/MNC:05:602:14136",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-02-08 08:30:01.801512,2022-02-08 08:30:01.801512,
47144038,"FTBSC01/UCELL_NCELL:Label=3G_KROOTOWNROAD-11, CellID=34571/RNC:1271/DEST Cell ID:34556",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-18 04:30:46.691289,2022-05-13 02:48:36.753596,
12400505,"FTBSC02/GCELL_GCELL:LABEL=DAMAROAD_S-7, CellIndex=1985, CGI=619050227584F/CGI:6190502275687",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-08 18:30:02.797367,2022-02-08 18:30:02.797367,
60772443,"FTBSC01/UCELL_NCELL:Label=3G_MALTASTREET-41, CellID=34214/RNC:1271/DEST Cell ID:36385",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-20 08:30:55.583637,2022-05-13 02:48:36.753596,
75888558,"FTBSC01/UCELL_NCELL:Label=3G_SHELL-21, CellID=38662/RNC:1271/DEST Cell ID:37575",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-26 19:31:00.807261,2022-05-13 02:48:36.753596,
7650393,"FTBSC01/UCELL_NCELL:Label=3G_ROCKELBANK-11, CellID=34101/RNC:1271/DEST Cell ID:34092",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:17:15.976451,2022-05-13 02:48:36.753596,
20071758,"FTBSC02/GCELL_NCELL:LABEL=SILLAHSTREET-2, CellIndex=1570, CGI=61905028B503E/BCCH:768/BCC,NCC:4:2",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 13:30:04.714217,2022-05-13 02:19:20.048997,
586331,"FTBSC01/GCELL_NCELL:LABEL=SHENGE-1, CellIndex=626, CGI=61905024E523B/BCCH:59/BCC,NCC:1:1",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:24:38.964570,
23350142,"FTBSC01/GCELL_NCELL:LABEL=MELLONSTREET-3, CellIndex=193, CGI=6190502653217/BCCH:59/BCC,NCC:2:6",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-11 00:30:03.722680,2022-05-13 02:24:38.964570,
7482900,"FTBSC02/GCELL_GCELL:LABEL=SFD_RELIEF-7, CellIndex=1991, CGI=6190501FE5309/CGI:6190501FE4F2F",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
12701240,"FTBSC02/GCELL_NCELL:LABEL=BOEXTENSION2-6, CellIndex=1437, CGI=61905021D56A0/BCCH:52/BCC,NCC:3:4",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 19:30:04.093803,2022-05-13 02:19:20.048997,
7504031,"FTBSC02/GCELL_NCELL:LABEL=JUBA-2, CellIndex=426, CGI=61905025A3798/BCCH:53/BCC,NCC:2:3",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
7589873,"FTBSC01/UCELL_GCELL:Label=3G_HILLTOP-13, CellID=35820/MCC:619/MNC:05:602:14373",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
10447545,"FTBSC01/GCELL_NCELL:LABEL=FBC-1, CellIndex=225, CGI=6190501F72829/BCCH:54/BCC,NCC:3:0",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-08 11:30:00.744126,2022-05-13 02:24:38.964570,
515035,"FTBSC01/GCELL_NCELL:LABEL=YARMSFARM-3, CellIndex=83, CGI=6190502642F01/BCCH:51/BCC,NCC:2:1",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:24:38.964570,
324085,"FTBSC02/E1T1_ES:Port No.=90, Slot No.=16, Subrack No.=0",huawei_bsc6900gu_82835615,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:54:52.910966,
90679284,"FTBSC01/UCELL_GCELL:Label=3G_MALTASTREET-53, CellID=35337/MCC:619/MNC:05:503:10069",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-03-07 08:31:16.683097,2022-05-13 02:31:31.022365,
17498840,"FTBSC02/GCELL_NCELL:LABEL=BINKOLO-6, CellIndex=1645, CGI=61905028B5060/BCCH:52/BCC,NCC:3:2",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 04:30:02.414349,2022-02-10 04:30:02.414349,
23350479,"FTBSC01/GCELL_NCELL:LABEL=MOUNTAINCOURT-2, CellIndex=348, CGI=6190501F727B2/BCCH:763/BCC,NCC:4:5",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-11 00:30:03.722680,2022-05-13 02:24:38.964570,
10447794,"FTBSC01/GCELL_NCELL:LABEL=FBC-3, CellIndex=227, CGI=6190501F7282B/BCCH:772/BCC,NCC:5:6",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-08 11:30:00.744126,2022-05-13 02:24:38.964570,
117023548,"FTBSC01/GCELL_NCELL:LABEL=ECOWASST-1, CellIndex=217, CGI=6190501F727F7/BCCH:64/BCC,NCC:4:1",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-03-18 01:30:21.930909,2022-05-13 02:24:38.964570,
43779290,"FTBSC01/UCELL_NCELL:Label=3G_THUNDERHILL_II-33, CellID=35539/RNC:1273/DEST Cell ID:37134",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-17 07:34:59.525796,2022-05-13 02:48:36.753596,
8994285,"FTBSC02/GCELL_GCELL:LABEL=BOHILL-4, CellIndex=1156, CGI=61905021D5720/CGI:61905021D5534",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-08 06:30:05.022231,2022-02-08 06:30:05.022231,
7496143,"FTBSC02/GCELL_NCELL:LABEL=CKC_BO-6, CellIndex=1972, CGI=61905021D583A/BCCH:55/BCC,NCC:1:2",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
14221859,"FTBSC01/UCELL_NCELL:Label=3G_KISSYBARRACKS-12, CellID=34296/RNC:1271/DEST Cell ID:36385",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 00:30:01.423411,2022-05-13 02:48:36.753596,
63077601,"FTBSC01/UCELL_NCELL:Label=3G_MALAMA_II-11, CellID=34771/RNC:1271/DEST Cell ID:36317",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-20 16:30:57.986757,2022-05-13 02:48:36.753596,
9488972,"FTBSC02/GCELL_GCELL:LABEL=JUBA-4, CellIndex=428, CGI=61905025A379A/CGI:61905025A3807",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-08 08:30:01.801512,2022-02-08 08:30:01.801512,
552939,"FTBSC01/GCELL_NCELL:LABEL=LUNGILOL-1, CellIndex=1641, CGI=6190501F85213/BCCH:55/BCC,NCC:6:5",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:24:38.964570,
117038801,"FTBSC01/GCELL_NCELL:LABEL=SHELL-2, CellIndex=58, CGI=6190502002F46/BCCH:772/BCC,NCC:5:3",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-03-18 01:30:21.930909,2022-05-13 02:24:38.964570,
19447887,"FTBSC02/GCELL_GCELL:LABEL=SEFADUCENTRAL-6, CellIndex=964, CGI=6190501FE4E8A/CGI:6190501FE58E9",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-10 11:30:03.487626,2022-02-10 11:30:03.487626,
117044640,"FTBSC01/GCELL_NCELL:LABEL=SUMALIA-8, CellIndex=150, CGI=61905025028B2/BCCH:759/BCC,NCC:3:6",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-03-18 01:30:21.930909,2022-05-13 02:24:38.964570,
117044677,"FTBSC01/GCELL_NCELL:LABEL=KISSYROAD-3, CellIndex=267, CGI=6190501F72759/BCCH:781/BCC,NCC:6:6",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-03-18 01:30:21.930909,2022-05-13 02:24:38.964570,
359536,"FTBSC01/GCELL_NCELL:LABEL=KISSYDOCKYARD-8, CellIndex=254, CGI=6190501F72894/BCCH:764/BCC,NCC:0:4",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:24:38.964570,
32085262,"FTBSC01/UCELL_GCELL:Label=3G_SLCB_II-63, CellID=34998/MCC:619/MNC:05:503:10073",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:34:40.605361,2022-05-13 02:31:31.022365,
1298772,"FTBSC01/GCELL_NCELL:LABEL=YARMSFARM-7, CellIndex=85, CGI=6190502642F05/BCCH:778/BCC,NCC:5:4",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-05 03:17:10.536575,2022-05-13 02:24:38.964570,
7756958,"FTBSC02/GCELL_GCELL:LABEL=MAKENI_SABU-7, CellIndex=739, CGI=61905028B53BD/CGI:61905028B4F71",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:30:01.506752,2022-02-08 00:30:01.506752,
32085719,"FTBSC01/UCELL_GCELL:Label=3G_SWISSHOTEL-22, CellID=34917/MCC:619/MNC:05:602:14358",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:34:40.605361,2022-05-13 02:31:31.022365,
27335695,"FTBSC02/GCELL_NCELL:LABEL=AZZOLINIHIGHWAY_II-2, CellIndex=994, CGI=61905028B500C/BCCH:757/BCC,NCC:3:3",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-11 16:30:01.440116,2022-02-11 16:30:01.440116,
14222272,"FTBSC01/UCELL_NCELL:Label=3G_KISSYBARRACKS-32, CellID=34298/RNC:1271/DEST Cell ID:35689",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 00:30:01.423411,2022-05-13 02:48:36.753596,
29130441,"FTBSC02/GCELL_NCELL:LABEL=MARJAYTOWN_II-3, CellIndex=587, CGI=61905025A3717/BCCH:55/BCC,NCC:2:2",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-11 22:30:00.844470,2022-05-13 02:19:20.048997,
117048312,"FTBSC01/GCELL_NCELL:LABEL=WATERLOO-9, CellIndex=176, CGI=61905024E3209/BCCH:760/BCC,NCC:7:2",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-03-18 01:30:21.930909,2022-05-13 02:24:38.964570,
474909,"FTBSC01/GCELL_NCELL:LABEL=KISSYHOUSE-3, CellIndex=259, CGI=619050250273B/BCCH:57/BCC,NCC:1:5",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:24:38.964570,
18864067,"FTBSC02/GCELL_NCELL:LABEL=KHORTRIGHT_II-2, CellIndex=313, CGI=61905025A29CE/BCCH:58/BCC,NCC:1:5",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 09:30:02.541492,2022-05-13 02:19:20.048997,
26201801,"FTBSC02/GCELL_NCELL:LABEL=OAU_II-6, CellIndex=420, CGI=61905025A37CE/BCCH:768/BCC,NCC:7:4",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-11 12:30:04.465926,2022-05-13 02:19:20.048997,
32086186,"FTBSC01/UCELL_GCELL:Label=3G_TEXACO-34, CellID=38483/MCC:619/MNC:05:512:12082",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:34:40.605361,2022-05-13 02:31:31.022365,
28604701,"FTBSC01/UCELL_GCELL:Label=3G_NEWCASTLE-24, CellID=37732/MCC:619/MNC:05:512:12797",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-02-11 20:30:04.863891,2022-05-13 02:31:31.022365,
17482729,"FTBSC02/GCELL_GCELL:LABEL=BAMATOKE-3, CellIndex=1332, CGI=6190501ED5959/CGI:61905024E5A49",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-10 04:30:02.414349,2022-02-10 04:30:02.414349,
32086700,"FTBSC01/UCELL_GCELL:Label=3G_KISSYDOCKYARD-22, CellID=37657/MCC:619/MNC:05:503:10389",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:34:40.605361,2022-05-13 02:31:31.022365,
547796,"FTBSC01/GCELL_NCELL:LABEL=KISSYROAD-1, CellIndex=265, CGI=6190501F72757/BCCH:53/BCC,NCC:4:2",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:24:38.964570,
20048473,"FTBSC02/GCELL_NCELL:LABEL=COMPOUNDSTREET_II-1, CellIndex=1001, CGI=61905028B4F6B/BCCH:61/BCC,NCC:5:2",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 13:30:04.714217,2022-02-10 13:30:04.714217,
31279993,"FTBSC01/UCELL_NCELL:Label=3G_KINGHARMAN-43, CellID=35384/RNC:1271/DEST Cell ID:34021",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 07:44:59.073869,2022-05-13 02:48:36.753596,
91106940,"FTBSC01/UCELL_NCELL:Label=3G_WILKINSONROAD-33, CellID=34659/RNC:1271/DEST Cell ID:34709",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-07 09:32:28.719765,2022-05-13 02:48:36.753596,
131207350,"FTBSC01/UCELL_NCELL:Label=3G_LUNGITOWN-22, CellID=35507/RNC:1271/DEST Cell ID:36359",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-20 19:30:57.261640,2022-05-13 02:48:36.753596,
573995,"FTBSC01/GCELL_NCELL:LABEL=THUNDERHILL_II-8, CellIndex=155, CGI=6190502002F7E/BCCH:63/BCC,NCC:1:4",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-02-04 23:34:06.795618,
317672,"FTBSC02/TSALLOC:Subrack No.=0, Slot No.=14, Port No.=77,DPC Group index=0",huawei_bsc6900gu_1275069439,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:29:43.771746,
580829,"FTBSC01/GCELL_NCELL:LABEL=MOBAI-4, CellIndex=1700, CGI=61905022650D6/BCCH:51/BCC,NCC:6:4",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-02-04 23:34:06.795618,
29778919,"FTBSC01/UCELL_NCELL:Label=3G_AYV-12, CellID=35066/RNC:1271/DEST Cell ID:34950",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 00:30:01.755944,2022-05-13 02:48:36.753596,
48991063,"FTBSC01/UCELL_NCELL:Label=3G_LESTERPEAK_II-12, CellID=34006/RNC:1271/DEST Cell ID:38652",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-18 11:31:01.994820,2022-05-13 02:48:36.753596,
21200154,"FTBSC02/GCELL_NCELL:LABEL=COMPOUND_RELIEF-8, CellIndex=1878, CGI=61905028B5288/BCCH:761/BCC,NCC:3:6",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 17:30:01.487566,2022-02-10 17:30:01.487566,
27347860,"FTBSC02/GCELL_NCELL:LABEL=KAMAKWI-3, CellIndex=835, CGI=61905028B5003/BCCH:63/BCC,NCC:4:7",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-11 16:30:01.440116,2022-05-13 02:19:20.048997,
26762428,"FTBSC02/GCELL_NCELL:LABEL=CKC_BO-1, CellIndex=1969, CGI=61905021D5835/BCCH:56/BCC,NCC:2:6",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-11 14:30:00.482910,2022-05-13 02:19:20.048997,
117052425,"FTBSC01/GCELL_NCELL:LABEL=MOYAMBA-1, CellIndex=1249, CGI=61905025156EB/BCCH:755/BCC,NCC:5:3",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-03-18 01:30:21.930909,2022-05-13 02:24:38.964570,
7592579,"FTBSC01/UCELL_GCELL:Label=3G_BLACKHALLROAD_II-53, CellID=35257/MCC:619/MNC:05:503:12123",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
117052720,"FTBSC01/GCELL_NCELL:LABEL=SEGBWEMA-3, CellIndex=1315, CGI=6190502265607/BCCH:54/BCC,NCC:5:0",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-03-18 01:30:21.930909,2022-05-13 02:24:38.964570,
117058523,"FTBSC01/UCELL_GCELL:Label=3G_BARMHOTEL-21, CellID=35022/MCC:619/MNC:05:600:14036",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-03-18 01:30:37.531212,2022-05-13 02:31:31.022365,
117060558,"FTBSC01/UCELL_GCELL:Label=3G_MURRAYTOWNBARRACKS-41, CellID=34254/MCC:619/MNC:05:600:20642",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-03-18 01:30:37.531212,2022-05-13 02:31:31.022365,
31280463,"FTBSC01/UCELL_NCELL:Label=3G_KINGTOM_II-13, CellID=34760/RNC:1271/DEST Cell ID:35247",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 07:44:59.073869,2022-05-13 02:48:36.753596,
26296628,"FTBSC01/UCELL_NCELL:Label=3G_CLINETOWN-13, CellID=34010/RNC:1271/DEST Cell ID:37656",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-11 12:30:04.465926,2022-05-13 02:48:36.753596,
7592704,"FTBSC01/UCELL_GCELL:Label=3G_SLCB_II-52, CellID=34990/MCC:619/MNC:05:592:10058",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
32087340,"FTBSC01/UCELL_GCELL:Label=3G_BLACKHALLROAD-14, CellID=36631/MCC:619/MNC:05:503:12131",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:34:40.605361,2022-05-13 02:31:31.022365,
17997023,"FTBSC01/UCELL_NCELL:Label=3G_CLINETOWN-21, CellID=34012/RNC:1271/DEST Cell ID:35497",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-10 05:30:00.400182,2022-05-13 02:48:36.753596,
7508169,"FTBSC02/GCELL_NCELL:LABEL=KROOTOWNROAD-2, CellIndex=434, CGI=6190502583702/BCCH:56/BCC,NCC:7:2",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-05-13 02:19:20.048997,
13313645,"FTBSC02/GCELL_NCELL:LABEL=CONGOTOWN-7, CellIndex=1613, CGI=6190502582721/BCCH:56/BCC,NCC:7:5",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 21:30:02.932724,2022-05-13 02:19:20.048997,
7664945,"FTBSC01/UCELL_NCELL:Label=3G_WILBERFORCEMSC-43, CellID=35044/RNC:1271/DEST Cell ID:34938",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
26786072,"FTBSC02/GCELL_NCELL:LABEL=SEFADUCENTRAL-7, CellIndex=965, CGI=6190501FE4E8B/BCCH:64/BCC,NCC:2:7",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-11 14:30:00.482910,2022-02-11 14:30:00.482910,
17997026,"FTBSC01/UCELL_NCELL:Label=3G_CLINETOWN-21, CellID=34012/RNC:1271/DEST Cell ID:35863",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-10 05:30:00.400182,2022-05-13 02:48:36.753596,
32087373,"FTBSC01/UCELL_GCELL:Label=3G_THUNDERHILL_II-21, CellID=35532/MCC:619/MNC:05:512:20621",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:34:40.605361,2022-05-13 02:31:31.022365,
7479939,"FTBSC02/Cell:LABEL=MASUMBIRI-1, CellIndex=1939, CGI=61905028252BD/TRX:TRX Index=4941, TRX Name=MASUMBIRI-1-0",huawei_bsc6900gsm_1275069422,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
117070865,"FTBSC01/UCELL_NCELL:Label=3G_BARMHOTEL-13, CellID=35020/RNC:1271/DEST Cell ID:34655",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-18 01:30:37.774547,2022-05-13 02:48:36.753596,
9801987,"FTBSC02/GCELL_NCELL:LABEL=HILLTOP-6, CellIndex=1911, CGI=61905025A3828/BCCH:768/BCC,NCC:2:7",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 09:30:03.582641,2022-02-08 09:30:03.582641,
117070320,"FTBSC01/UCELL_NCELL:Label=3G_BARMHOTEL-13, CellID=35020/RNC:1271/DEST Cell ID:35030",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-18 01:30:37.774547,2022-05-13 02:48:36.753596,
7602455,"FTBSC01/UCELL_NCELL:Label=3G_COLEFARM_II-62, CellID=35471/RNC:1271/DEST Cell ID:34946",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
110375777,"FTBSC01/UCELL_NCELL:Label=3G_HAGANSTREET-92, CellID=37938/RNC:1271/DEST Cell ID:34017",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-14 04:31:41.997446,2022-05-13 02:48:36.753596,
9225619,"FTBSC02/GCELL_GCELL:LABEL=ROGBIN-8, CellIndex=950, CGI=61905028B4FFE/CGI:61905028B4FF7",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-08 07:30:02.664573,2022-02-08 07:30:02.664573,
15564444,"FTBSC02/GCELL_GCELL:LABEL=KENEMA_ENTRANCE-2, CellIndex=333, CGI=61905022751E2/CGI:6190502275648",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-09 07:30:00.325235,2022-02-09 07:30:00.325235,
15198358,"FTBSC01/UCELL_NCELL:Label=3G_DILLET-31, CellID=34533/RNC:1271/DEST Cell ID:36355",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 05:30:03.145990,2022-05-13 02:48:36.753596,
22694325,"FTBSC02/GCELL_NCELL:LABEL=COLEFARM_II-7, CellIndex=533, CGI=619050258372F/BCCH:756/BCC,NCC:0:2",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 22:30:02.677045,2022-02-10 22:30:02.677045,
77947956,"FTBSC01/UCELL_NCELL:Label=3G_MUCTARUDRIVE_II-13, CellID=34790/RNC:1271/DEST Cell ID:34909",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-27 03:30:52.366946,2022-05-13 02:48:36.753596,
7476417,"FTBSC02/LAPDLINK:Logic No.=12511, DestObjLabel=BUMPEH, DestObjType=BTS",huawei_bsc6900gsm_1275068423,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
