NE Name,fdn,DSPN,DSPTYPE,INHSTATUS,MOIndex,SN,SRN,TIMELEN,className,name,neID
FTBSC02,"NE=280,DSP=20_26_2",20,DPUF_TC,UNINHIBITED,26_2_26_20,26,2,0,BSC6900GSMDSP,"DSP No.=20, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=21_26_2",21,DPUF_TC,UNINHIBITED,26_2_26_21,26,2,0,BSC6900GSMDSP,"DSP No.=21, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=22_26_2",22,DPUF_TC,UNINHIBITED,26_2_26_22,26,2,0,BSC6900GSMDSP,"DSP No.=22, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=23_26_2",23,DPUF_TC,UNINHIBITED,26_2_26_23,26,2,0,BSC6900GSMDSP,"DSP No.=23, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=24_26_2",24,DPUF_TC,UNINHIBITED,26_2_26_24,26,2,0,BSC6900GSMDSP,"DSP No.=24, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=25_26_2",25,DPUF_TC,UNINHIBITED,26_2_26_25,26,2,0,BSC6900GSMDSP,"DSP No.=25, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=26_26_2",26,DPUF_TC,UNINHIBITED,26_2_26_26,26,2,0,BSC6900GSMDSP,"DSP No.=26, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=27_26_2",27,DPUF_TC,UNINHIBITED,26_2_26_27,26,2,0,BSC6900GSMDSP,"DSP No.=27, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=28_26_2",28,DPUF_TC,UNINHIBITED,26_2_26_28,26,2,0,BSC6900GSMDSP,"DSP No.=28, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=29_26_2",29,DPUF_TC,UNINHIBITED,26_2_26_29,26,2,0,BSC6900GSMDSP,"DSP No.=29, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=3_26_2",3,DPUF_TC,UNINHIBITED,26_2_26_3,26,2,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=30_26_2",30,DPUF_TC,UNINHIBITED,26_2_26_30,26,2,0,BSC6900GSMDSP,"DSP No.=30, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=31_26_2",31,DPUF_TC,UNINHIBITED,26_2_26_31,26,2,0,BSC6900GSMDSP,"DSP No.=31, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=32_26_2",32,DPUF_TC,UNINHIBITED,26_2_26_32,26,2,0,BSC6900GSMDSP,"DSP No.=32, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=33_26_2",33,DPUF_TC,UNINHIBITED,26_2_26_33,26,2,0,BSC6900GSMDSP,"DSP No.=33, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=34_26_2",34,DPUF_TC,UNINHIBITED,26_2_26_34,26,2,0,BSC6900GSMDSP,"DSP No.=34, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=35_26_2",35,DPUF_TC,UNINHIBITED,26_2_26_35,26,2,0,BSC6900GSMDSP,"DSP No.=35, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=36_26_2",36,DPUF_TC,UNINHIBITED,26_2_26_36,26,2,0,BSC6900GSMDSP,"DSP No.=36, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=37_26_2",37,DPUF_TC,UNINHIBITED,26_2_26_37,26,2,0,BSC6900GSMDSP,"DSP No.=37, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=38_26_2",38,DPUF_TC,UNINHIBITED,26_2_26_38,26,2,0,BSC6900GSMDSP,"DSP No.=38, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=39_26_2",39,DPUF_TC,UNINHIBITED,26_2_26_39,26,2,0,BSC6900GSMDSP,"DSP No.=39, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=4_26_2",4,DPUF_TC,UNINHIBITED,26_2_26_4,26,2,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=40_26_2",40,DPUF_TC,UNINHIBITED,26_2_26_40,26,2,0,BSC6900GSMDSP,"DSP No.=40, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=41_26_2",41,DPUF_TC,UNINHIBITED,26_2_26_41,26,2,0,BSC6900GSMDSP,"DSP No.=41, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=42_26_2",42,DPUF_TC,UNINHIBITED,26_2_26_42,26,2,0,BSC6900GSMDSP,"DSP No.=42, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=43_26_2",43,DPUF_TC,UNINHIBITED,26_2_26_43,26,2,0,BSC6900GSMDSP,"DSP No.=43, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=44_26_2",44,DPUF_TC,UNINHIBITED,26_2_26_44,26,2,0,BSC6900GSMDSP,"DSP No.=44, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=45_26_2",45,DPUF_TC,UNINHIBITED,26_2_26_45,26,2,0,BSC6900GSMDSP,"DSP No.=45, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=46_26_2",46,DPUF_TC,UNINHIBITED,26_2_26_46,26,2,0,BSC6900GSMDSP,"DSP No.=46, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=47_26_2",47,DPUF_TC,UNINHIBITED,26_2_26_47,26,2,0,BSC6900GSMDSP,"DSP No.=47, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=5_26_2",5,DPUF_TC,UNINHIBITED,26_2_26_5,26,2,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=6_26_2",6,DPUF_TC,UNINHIBITED,26_2_26_6,26,2,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=7_26_2",7,DPUF_TC,UNINHIBITED,26_2_26_7,26,2,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=8_26_2",8,DPUF_TC,UNINHIBITED,26_2_26_8,26,2,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=9_26_2",9,DPUF_TC,UNINHIBITED,26_2_26_9,26,2,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=8_10_2",8,DPUF_TC,UNINHIBITED,26_2_10_8,10,2,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=9_10_2",9,DPUF_TC,UNINHIBITED,26_2_10_9,10,2,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=10, Subrack No.=2",26
FTBSC02,"NE=280,DSP=0_11_2",0,DPUF_TC,UNINHIBITED,26_2_11_0,11,2,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=1_11_2",1,DPUF_TC,UNINHIBITED,26_2_11_1,11,2,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=10_11_2",10,DPUF_TC,UNINHIBITED,26_2_11_10,11,2,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=11_11_2",11,DPUF_TC,UNINHIBITED,26_2_11_11,11,2,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=12_11_2",12,DPUF_TC,UNINHIBITED,26_2_11_12,11,2,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=13_11_2",13,DPUF_TC,UNINHIBITED,26_2_11_13,11,2,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=14_11_2",14,DPUF_TC,UNINHIBITED,26_2_11_14,11,2,0,BSC6900GSMDSP,"DSP No.=14, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=15_11_2",15,DPUF_TC,UNINHIBITED,26_2_11_15,11,2,0,BSC6900GSMDSP,"DSP No.=15, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=16_11_2",16,DPUF_TC,UNINHIBITED,26_2_11_16,11,2,0,BSC6900GSMDSP,"DSP No.=16, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=17_11_2",17,DPUF_TC,UNINHIBITED,26_2_11_17,11,2,0,BSC6900GSMDSP,"DSP No.=17, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=18_11_2",18,DPUF_TC,UNINHIBITED,26_2_11_18,11,2,0,BSC6900GSMDSP,"DSP No.=18, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=19_11_2",19,DPUF_TC,UNINHIBITED,26_2_11_19,11,2,0,BSC6900GSMDSP,"DSP No.=19, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=2_11_2",2,DPUF_TC,UNINHIBITED,26_2_11_2,11,2,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=20_11_2",20,DPUF_TC,UNINHIBITED,26_2_11_20,11,2,0,BSC6900GSMDSP,"DSP No.=20, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=21_11_2",21,DPUF_TC,UNINHIBITED,26_2_11_21,11,2,0,BSC6900GSMDSP,"DSP No.=21, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=22_11_2",22,DPUF_TC,UNINHIBITED,26_2_11_22,11,2,0,BSC6900GSMDSP,"DSP No.=22, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=23_11_2",23,DPUF_TC,UNINHIBITED,26_2_11_23,11,2,0,BSC6900GSMDSP,"DSP No.=23, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=24_11_2",24,DPUF_TC,UNINHIBITED,26_2_11_24,11,2,0,BSC6900GSMDSP,"DSP No.=24, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=25_11_2",25,DPUF_TC,UNINHIBITED,26_2_11_25,11,2,0,BSC6900GSMDSP,"DSP No.=25, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=26_11_2",26,DPUF_TC,UNINHIBITED,26_2_11_26,11,2,0,BSC6900GSMDSP,"DSP No.=26, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=27_11_2",27,DPUF_TC,UNINHIBITED,26_2_11_27,11,2,0,BSC6900GSMDSP,"DSP No.=27, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=28_11_2",28,DPUF_TC,UNINHIBITED,26_2_11_28,11,2,0,BSC6900GSMDSP,"DSP No.=28, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=29_11_2",29,DPUF_TC,UNINHIBITED,26_2_11_29,11,2,0,BSC6900GSMDSP,"DSP No.=29, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=3_11_2",3,DPUF_TC,UNINHIBITED,26_2_11_3,11,2,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=30_11_2",30,DPUF_TC,UNINHIBITED,26_2_11_30,11,2,0,BSC6900GSMDSP,"DSP No.=30, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=31_11_2",31,DPUF_TC,UNINHIBITED,26_2_11_31,11,2,0,BSC6900GSMDSP,"DSP No.=31, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=32_11_2",32,DPUF_TC,UNINHIBITED,26_2_11_32,11,2,0,BSC6900GSMDSP,"DSP No.=32, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=33_11_2",33,DPUF_TC,UNINHIBITED,26_2_11_33,11,2,0,BSC6900GSMDSP,"DSP No.=33, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=34_11_2",34,DPUF_TC,UNINHIBITED,26_2_11_34,11,2,0,BSC6900GSMDSP,"DSP No.=34, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=35_11_2",35,DPUF_TC,UNINHIBITED,26_2_11_35,11,2,0,BSC6900GSMDSP,"DSP No.=35, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=36_11_2",36,DPUF_TC,UNINHIBITED,26_2_11_36,11,2,0,BSC6900GSMDSP,"DSP No.=36, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=37_11_2",37,DPUF_TC,UNINHIBITED,26_2_11_37,11,2,0,BSC6900GSMDSP,"DSP No.=37, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=38_11_2",38,DPUF_TC,UNINHIBITED,26_2_11_38,11,2,0,BSC6900GSMDSP,"DSP No.=38, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=39_11_2",39,DPUF_TC,UNINHIBITED,26_2_11_39,11,2,0,BSC6900GSMDSP,"DSP No.=39, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=4_11_2",4,DPUF_TC,UNINHIBITED,26_2_11_4,11,2,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=40_11_2",40,DPUF_TC,UNINHIBITED,26_2_11_40,11,2,0,BSC6900GSMDSP,"DSP No.=40, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=41_11_2",41,DPUF_TC,UNINHIBITED,26_2_11_41,11,2,0,BSC6900GSMDSP,"DSP No.=41, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=42_11_2",42,DPUF_TC,UNINHIBITED,26_2_11_42,11,2,0,BSC6900GSMDSP,"DSP No.=42, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=43_11_2",43,DPUF_TC,UNINHIBITED,26_2_11_43,11,2,0,BSC6900GSMDSP,"DSP No.=43, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=44_11_2",44,DPUF_TC,UNINHIBITED,26_2_11_44,11,2,0,BSC6900GSMDSP,"DSP No.=44, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=45_11_2",45,DPUF_TC,UNINHIBITED,26_2_11_45,11,2,0,BSC6900GSMDSP,"DSP No.=45, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=46_11_2",46,DPUF_TC,UNINHIBITED,26_2_11_46,11,2,0,BSC6900GSMDSP,"DSP No.=46, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=47_11_2",47,DPUF_TC,UNINHIBITED,26_2_11_47,11,2,0,BSC6900GSMDSP,"DSP No.=47, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=5_11_2",5,DPUF_TC,UNINHIBITED,26_2_11_5,11,2,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=6_11_2",6,DPUF_TC,UNINHIBITED,26_2_11_6,11,2,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=7_11_2",7,DPUF_TC,UNINHIBITED,26_2_11_7,11,2,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=8_11_2",8,DPUF_TC,UNINHIBITED,26_2_11_8,11,2,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=9_11_2",9,DPUF_TC,UNINHIBITED,26_2_11_9,11,2,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=11, Subrack No.=2",26
FTBSC02,"NE=280,DSP=0_12_2",0,DPUG_PCU,UNINHIBITED,26_2_12_0,12,2,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=12, Subrack No.=2",26
FTBSC02,"NE=280,DSP=1_12_2",1,DPUG_PCU,UNINHIBITED,26_2_12_1,12,2,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=12, Subrack No.=2",26
FTBSC02,"NE=280,DSP=10_12_2",10,DPUG_PCU,UNINHIBITED,26_2_12_10,12,2,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=12, Subrack No.=2",26
FTBSC02,"NE=280,DSP=11_12_2",11,DPUG_PCU,UNINHIBITED,26_2_12_11,12,2,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=12, Subrack No.=2",26
FTBSC02,"NE=280,DSP=12_12_2",12,DPUG_PCU,UNINHIBITED,26_2_12_12,12,2,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=12, Subrack No.=2",26
FTBSC02,"NE=280,DSP=13_12_2",13,DPUG_PCU,UNINHIBITED,26_2_12_13,12,2,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=12, Subrack No.=2",26
FTBSC02,"NE=280,DSP=2_12_2",2,DPUG_PCU,UNINHIBITED,26_2_12_2,12,2,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=12, Subrack No.=2",26
FTBSC02,"NE=280,DSP=3_12_2",3,DPUG_PCU,UNINHIBITED,26_2_12_3,12,2,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=12, Subrack No.=2",26
FTBSC02,"NE=280,DSP=4_12_2",4,DPUG_PCU,UNINHIBITED,26_2_12_4,12,2,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=12, Subrack No.=2",26
FTBSC02,"NE=280,DSP=5_12_2",5,DPUG_PCU,UNINHIBITED,26_2_12_5,12,2,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=12, Subrack No.=2",26
FTBSC02,"NE=280,DSP=6_12_2",6,DPUG_PCU,UNINHIBITED,26_2_12_6,12,2,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=12, Subrack No.=2",26
FTBSC02,"NE=280,DSP=7_12_2",7,DPUG_PCU,UNINHIBITED,26_2_12_7,12,2,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=12, Subrack No.=2",26
FTBSC02,"NE=280,DSP=8_12_2",8,DPUG_PCU,UNINHIBITED,26_2_12_8,12,2,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=12, Subrack No.=2",26
FTBSC02,"NE=280,DSP=9_12_2",9,DPUG_PCU,UNINHIBITED,26_2_12_9,12,2,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=12, Subrack No.=2",26
FTBSC02,"NE=280,DSP=0_13_2",0,DPUG_PCU,UNINHIBITED,26_2_13_0,13,2,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=13, Subrack No.=2",26
FTBSC02,"NE=280,DSP=1_13_2",1,DPUG_PCU,UNINHIBITED,26_2_13_1,13,2,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=13, Subrack No.=2",26
FTBSC02,"NE=280,DSP=10_13_2",10,DPUG_PCU,UNINHIBITED,26_2_13_10,13,2,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=13, Subrack No.=2",26
FTBSC02,"NE=280,DSP=11_13_2",11,DPUG_PCU,UNINHIBITED,26_2_13_11,13,2,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=13, Subrack No.=2",26
FTBSC02,"NE=280,DSP=12_13_2",12,DPUG_PCU,UNINHIBITED,26_2_13_12,13,2,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=13, Subrack No.=2",26
FTBSC02,"NE=280,DSP=13_13_2",13,DPUG_PCU,UNINHIBITED,26_2_13_13,13,2,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=13, Subrack No.=2",26
FTBSC02,"NE=280,DSP=2_13_2",2,DPUG_PCU,UNINHIBITED,26_2_13_2,13,2,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=13, Subrack No.=2",26
FTBSC02,"NE=280,DSP=3_13_2",3,DPUG_PCU,UNINHIBITED,26_2_13_3,13,2,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=13, Subrack No.=2",26
FTBSC02,"NE=280,DSP=4_13_2",4,DPUG_PCU,UNINHIBITED,26_2_13_4,13,2,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=13, Subrack No.=2",26
FTBSC02,"NE=280,DSP=5_13_2",5,DPUG_PCU,UNINHIBITED,26_2_13_5,13,2,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=13, Subrack No.=2",26
FTBSC02,"NE=280,DSP=6_13_2",6,DPUG_PCU,UNINHIBITED,26_2_13_6,13,2,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=13, Subrack No.=2",26
FTBSC02,"NE=280,DSP=7_13_2",7,DPUG_PCU,UNINHIBITED,26_2_13_7,13,2,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=13, Subrack No.=2",26
FTBSC02,"NE=280,DSP=8_13_2",8,DPUG_PCU,UNINHIBITED,26_2_13_8,13,2,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=13, Subrack No.=2",26
FTBSC02,"NE=280,DSP=9_13_2",9,DPUG_PCU,UNINHIBITED,26_2_13_9,13,2,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=13, Subrack No.=2",26
FTBSC02,"NE=280,DSP=0_18_2",0,DPUG_PCU,UNINHIBITED,26_2_18_0,18,2,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=18, Subrack No.=2",26
FTBSC02,"NE=280,DSP=1_18_2",1,DPUG_PCU,UNINHIBITED,26_2_18_1,18,2,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=18, Subrack No.=2",26
FTBSC02,"NE=280,DSP=10_18_2",10,DPUG_PCU,UNINHIBITED,26_2_18_10,18,2,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=18, Subrack No.=2",26
FTBSC02,"NE=280,DSP=11_18_2",11,DPUG_PCU,UNINHIBITED,26_2_18_11,18,2,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=18, Subrack No.=2",26
FTBSC02,"NE=280,DSP=12_18_2",12,DPUG_PCU,UNINHIBITED,26_2_18_12,18,2,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=18, Subrack No.=2",26
FTBSC02,"NE=280,DSP=13_18_2",13,DPUG_PCU,UNINHIBITED,26_2_18_13,18,2,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=18, Subrack No.=2",26
FTBSC02,"NE=280,DSP=2_18_2",2,DPUG_PCU,UNINHIBITED,26_2_18_2,18,2,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=18, Subrack No.=2",26
FTBSC02,"NE=280,DSP=3_18_2",3,DPUG_PCU,UNINHIBITED,26_2_18_3,18,2,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=18, Subrack No.=2",26
FTBSC02,"NE=280,DSP=4_18_2",4,DPUG_PCU,UNINHIBITED,26_2_18_4,18,2,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=18, Subrack No.=2",26
FTBSC02,"NE=280,DSP=5_18_2",5,DPUG_PCU,UNINHIBITED,26_2_18_5,18,2,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=18, Subrack No.=2",26
FTBSC02,"NE=280,DSP=6_18_2",6,DPUG_PCU,UNINHIBITED,26_2_18_6,18,2,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=18, Subrack No.=2",26
FTBSC02,"NE=280,DSP=7_18_2",7,DPUG_PCU,UNINHIBITED,26_2_18_7,18,2,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=18, Subrack No.=2",26
FTBSC02,"NE=280,DSP=8_18_2",8,DPUG_PCU,UNINHIBITED,26_2_18_8,18,2,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=18, Subrack No.=2",26
FTBSC02,"NE=280,DSP=9_18_2",9,DPUG_PCU,UNINHIBITED,26_2_18_9,18,2,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=18, Subrack No.=2",26
FTBSC02,"NE=280,DSP=0_19_2",0,DPUG_PCU,UNINHIBITED,26_2_19_0,19,2,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=19, Subrack No.=2",26
FTBSC02,"NE=280,DSP=1_19_2",1,DPUG_PCU,UNINHIBITED,26_2_19_1,19,2,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=19, Subrack No.=2",26
FTBSC02,"NE=280,DSP=10_19_2",10,DPUG_PCU,UNINHIBITED,26_2_19_10,19,2,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=19, Subrack No.=2",26
FTBSC02,"NE=280,DSP=11_19_2",11,DPUG_PCU,UNINHIBITED,26_2_19_11,19,2,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=19, Subrack No.=2",26
FTBSC02,"NE=280,DSP=12_19_2",12,DPUG_PCU,UNINHIBITED,26_2_19_12,19,2,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=19, Subrack No.=2",26
FTBSC02,"NE=280,DSP=13_19_2",13,DPUG_PCU,UNINHIBITED,26_2_19_13,19,2,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=19, Subrack No.=2",26
FTBSC02,"NE=280,DSP=2_19_2",2,DPUG_PCU,UNINHIBITED,26_2_19_2,19,2,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=19, Subrack No.=2",26
FTBSC02,"NE=280,DSP=3_19_2",3,DPUG_PCU,UNINHIBITED,26_2_19_3,19,2,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=19, Subrack No.=2",26
FTBSC02,"NE=280,DSP=4_19_2",4,DPUG_PCU,UNINHIBITED,26_2_19_4,19,2,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=19, Subrack No.=2",26
FTBSC02,"NE=280,DSP=5_19_2",5,DPUG_PCU,UNINHIBITED,26_2_19_5,19,2,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=19, Subrack No.=2",26
FTBSC02,"NE=280,DSP=6_19_2",6,DPUG_PCU,UNINHIBITED,26_2_19_6,19,2,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=19, Subrack No.=2",26
FTBSC02,"NE=280,DSP=7_19_2",7,DPUG_PCU,UNINHIBITED,26_2_19_7,19,2,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=19, Subrack No.=2",26
FTBSC02,"NE=280,DSP=8_19_2",8,DPUG_PCU,UNINHIBITED,26_2_19_8,19,2,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=19, Subrack No.=2",26
FTBSC02,"NE=280,DSP=9_19_2",9,DPUG_PCU,UNINHIBITED,26_2_19_9,19,2,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=19, Subrack No.=2",26
