unique_table_name,unique_counter_name,vendor,counter_name,table_name,table_id,counter_id,counter_name_alias,counter_description,counter_unit,aggregation,enabled,enable_for_parser_module,mapped_object_id,tables_in_database,mapped_object_name,is_archived,busy_hour_aggregation,busy_hour_formula,busy_hour_column,aggregation_in_upper,Tech,MO Class,Size,suffex
3G_Mtp3bSpItu,3G_Mtp3bSpItu_pmNoOfTRARec,ericsson,pmNoOfTRARec,Mtp3bSpItu,20000062,20001114,pmNoOfTRARec,,#,sum,1.0,1.0,1402.0,,RNCMtp3bSpItu,,,,,SUM,3G,,,
3G_Mtp3bSpItu,3G_Mtp3bSpItu_pmNoOfTRASent,ericsson,pmNoOfTRASent,Mtp3bSpItu,20000062,20001115,pmNoOfTRASent,,#,sum,1.0,1.0,1402.0,,RNCMtp3bSpItu,,,,,SUM,3G,,,
3G_Mtp3bSpItu,3G_Mtp3bSpItu_pmNoOfUnsuccessAssocEstablish,ericsson,pmNoOfUnsuccessAssocEstablish,Mtp3bSpItu,20000062,20001116,pmNoOfUnsuccessAssocEstablish,,#,sum,1.0,1.0,1402.0,,RNCMtp3bSpItu,,,,,SUM,3G,,,
3G_Mtp3bSrs,3G_Mtp3bSrs_pmNoOfTransferAllowedRec,ericsson,pmNoOfTransferAllowedRec,Mtp3bSrs,20000064,20001138,pmNoOfTransferAllowedRec,,#,sum,1.0,1.0,1402.0,,RNCMtp3bSrs,,,,,SUM,3G,,,
3G_Mtp3bSrs,3G_Mtp3bSrs_pmNoOfTransferControlledRec,ericsson,pmNoOfTransferControlledRec,Mtp3bSrs,20000064,20001139,pmNoOfTransferControlledRec,,#,sum,1.0,1.0,1402.0,,RNCMtp3bSrs,,,,,SUM,3G,,,
3G_Mtp3bSrs,3G_Mtp3bSrs_pmNoOfTransferProhibitedRec,ericsson,pmNoOfTransferProhibitedRec,Mtp3bSrs,20000064,20001140,pmNoOfTransferProhibitedRec,,#,sum,1.0,1.0,1402.0,,RNCMtp3bSrs,,,,,SUM,3G,,,
3G_NnisaalTP,3G_NnisaalTP_pmLinkInServiceTime,ericsson,pmLinkInServiceTime,NnisaalTP,20000065,20001141,pmLinkInServiceTime,,sec,sum,1.0,1.0,1402.0,,RNCNnisaalTP,,,,,SUM,3G,,,
3G_NnisaalTP,3G_NnisaalTP_pmNoOfAlignmentFailures,ericsson,pmNoOfAlignmentFailures,NnisaalTP,20000065,20001142,pmNoOfAlignmentFailures,,#,sum,1.0,1.0,1402.0,,RNCNnisaalTP,,,,,SUM,3G,,,
3G_NnisaalTP,3G_NnisaalTP_pmNoOfAllSLFailures,ericsson,pmNoOfAllSLFailures,NnisaalTP,20000065,20001143,pmNoOfAllSLFailures,,#,sum,1.0,1.0,1402.0,,RNCNnisaalTP,,,,,SUM,3G,,,
3G_NnisaalTP,3G_NnisaalTP_pmNoOfLocalCongestions,ericsson,pmNoOfLocalCongestions,NnisaalTP,20000065,20001144,pmNoOfLocalCongestions,,#,sum,1.0,1.0,1402.0,,RNCNnisaalTP,,,,,SUM,3G,,,
3G_NnisaalTP,3G_NnisaalTP_pmNoOfNoResponses,ericsson,pmNoOfNoResponses,NnisaalTP,20000065,20001145,pmNoOfNoResponses,,#,sum,1.0,1.0,1402.0,,RNCNnisaalTP,,,,,SUM,3G,,,
3G_NnisaalTP,3G_NnisaalTP_pmNoOfOtherErrors,ericsson,pmNoOfOtherErrors,NnisaalTP,20000065,20001146,pmNoOfOtherErrors,,#,sum,1.0,1.0,1402.0,,RNCNnisaalTP,,,,,SUM,3G,,,
3G_NnisaalTP,3G_NnisaalTP_pmNoOfProtocolErrors,ericsson,pmNoOfProtocolErrors,NnisaalTP,20000065,20001147,pmNoOfProtocolErrors,,#,sum,1.0,1.0,1402.0,,RNCNnisaalTP,,,,,SUM,3G,,,
3G_NnisaalTP,3G_NnisaalTP_pmNoOfReceivedSDUs,ericsson,pmNoOfReceivedSDUs,NnisaalTP,20000065,20001148,pmNoOfReceivedSDUs,,#,sum,1.0,1.0,1402.0,,RNCNnisaalTP,,,,,SUM,3G,,,
3G_NnisaalTP,3G_NnisaalTP_pmNoOfRemoteCongestions,ericsson,pmNoOfRemoteCongestions,NnisaalTP,20000065,20001149,pmNoOfRemoteCongestions,,#,sum,1.0,1.0,1402.0,,RNCNnisaalTP,,,,,SUM,3G,,,
2G_NECELLREL,2G_NECELLREL_HOVERSUC,ericsson,HOVERSUC,NECELLREL,20000487,20006528,HOVERSUC,,,,,,,,,,,,,,2G,,,
3G_NnisaalTP,3G_NnisaalTP_pmNoOfSentSDUs,ericsson,pmNoOfSentSDUs,NnisaalTP,20000065,20001150,pmNoOfSentSDUs,,#,sum,1.0,1.0,1402.0,,RNCNnisaalTP,,,,,SUM,3G,,,
3G_NnisaalTP,3G_NnisaalTP_pmNoOfSequenceDataLosses,ericsson,pmNoOfSequenceDataLosses,NnisaalTP,20000065,20001151,pmNoOfSequenceDataLosses,,#,sum,1.0,1.0,1402.0,,RNCNnisaalTP,,,,,SUM,3G,,,
3G_NnisaalTP,3G_NnisaalTP_pmNoOfUnsuccReTransmissions,ericsson,pmNoOfUnsuccReTransmissions,NnisaalTP,20000065,20001152,pmNoOfUnsuccReTransmissions,,#,sum,1.0,1.0,1402.0,,RNCNnisaalTP,,,,,SUM,3G,,,
3G_NodeSynch_V,3G_NodeSynch_V_pmIubLinkDynamicDelay,ericsson,pmIubLinkDynamicDelay,NodeSynch_V,20000189,20002334,pmIubLinkDynamicDelay,,#,sum,1.0,1.0,1402.0,,RNCNodeSynch_V,,,,,SUM,3G,,,
3G_NodeSynch,3G_NodeSynch_pmIubLinkDynamicDelayMax,ericsson,pmIubLinkDynamicDelayMax,NodeSynch,20000188,20002332,pmIubLinkDynamicDelayMax,,msec,avg,1.0,1.0,1402.0,,RNCNodeSynch,,,,,AVG,3G,,,
3G_NodeSynch,3G_NodeSynch_pmIubLinkStaticDelay,ericsson,pmIubLinkStaticDelay,NodeSynch,20000188,20002333,pmIubLinkStaticDelay,,msec,avg,1.0,1.0,1402.0,,RNCNodeSynch,,,,,AVG,3G,,,
3G_Os155SpiTtp,3G_Os155SpiTtp_pmMsBbe,ericsson,pmMsBbe,Os155SpiTtp,20000067,20001156,pmMsBbe,,#,sum,1.0,1.0,1402.0,,RNCOs155SpiTtp,,,,,SUM,3G,,,
3G_Os155SpiTtp,3G_Os155SpiTtp_pmMsEs,ericsson,pmMsEs,Os155SpiTtp,20000067,20001157,pmMsEs,,sec,sum,1.0,1.0,1402.0,,RNCOs155SpiTtp,,,,,SUM,3G,,,
3G_Os155SpiTtp,3G_Os155SpiTtp_pmMsSes,ericsson,pmMsSes,Os155SpiTtp,20000067,20001158,pmMsSes,,sec,sum,1.0,1.0,1402.0,,RNCOs155SpiTtp,,,,,SUM,3G,,,
3G_Os155SpiTtp,3G_Os155SpiTtp_pmMsUas,ericsson,pmMsUas,Os155SpiTtp,20000067,20001159,pmMsUas,,sec,sum,1.0,1.0,1402.0,,RNCOs155SpiTtp,,,,,SUM,3G,,,
3G_PacketDataRouter,3G_PacketDataRouter_pmNoFaultyIpPackets,ericsson,pmNoFaultyIpPackets,PacketDataRouter,20000191,20002339,pmNoFaultyIpPackets,,packet,sum,1.0,1.0,1402.0,,RNCPacketDataRouter,,,,,SUM,3G,,,
3G_PacketDataRouter,3G_PacketDataRouter_pmNoRoutedIpBytesDl,ericsson,pmNoRoutedIpBytesDl,PacketDataRouter,20000191,20002340,pmNoRoutedIpBytesDl,,byte,sum,1.0,1.0,1402.0,,RNCPacketDataRouter,,,,,SUM,3G,,,
3G_PacketDataRouter,3G_PacketDataRouter_pmNoRoutedIpBytesUl,ericsson,pmNoRoutedIpBytesUl,PacketDataRouter,20000191,20002341,pmNoRoutedIpBytesUl,,byte,sum,1.0,1.0,1402.0,,RNCPacketDataRouter,,,,,SUM,3G,,,
3G_PacketDataRouter,3G_PacketDataRouter_pmNoRoutedIpPacketsDl,ericsson,pmNoRoutedIpPacketsDl,PacketDataRouter,20000191,20002342,pmNoRoutedIpPacketsDl,,packet,sum,1.0,1.0,1402.0,,RNCPacketDataRouter,,,,,SUM,3G,,,
3G_PacketDataRouter,3G_PacketDataRouter_pmNoRoutedIpPacketsUl,ericsson,pmNoRoutedIpPacketsUl,PacketDataRouter,20000191,20002343,pmNoRoutedIpPacketsUl,,packet,sum,1.0,1.0,1402.0,,RNCPacketDataRouter,,,,,SUM,3G,,,
3G_PacketDataRouter,3G_PacketDataRouter_pmSamplesPacketDataRab,ericsson,pmSamplesPacketDataRab,PacketDataRouter,20000191,20002344,pmSamplesPacketDataRab,,#,sum,1.0,1.0,1402.0,,RNCPacketDataRouter,,,,,SUM,3G,,,
3G_PacketDataRouter,3G_PacketDataRouter_pmSumPacketDataRab,ericsson,pmSumPacketDataRab,PacketDataRouter,20000191,20002345,pmSumPacketDataRab,,packet,sum,1.0,1.0,1402.0,,RNCPacketDataRouter,,,,,SUM,3G,,,
3G_Paging,3G_Paging_pmNoPageDiscardCmpLoadC,ericsson,pmNoPageDiscardCmpLoadC,Paging,20000192,20002348,pmNoPageDiscardCmpLoadC,,#,sum,1.0,1.0,1402.0,,RNCPaging,,,,,SUM,3G,,,
3G_Paging,3G_Paging_pmNoPageDiscardCmpLoadCCs,ericsson,pmNoPageDiscardCmpLoadCCs,Paging,20000192,20002349,pmNoPageDiscardCmpLoadCCs,,#,sum,1.0,1.0,1402.0,,RNCPaging,,,,,SUM,3G,,,
3G_Paging,3G_Paging_pmNoPageDiscardCmpLoadCPs,ericsson,pmNoPageDiscardCmpLoadCPs,Paging,20000192,20002350,pmNoPageDiscardCmpLoadCPs,,#,sum,1.0,1.0,1402.0,,RNCPaging,,,,,SUM,3G,,,
3G_Pcap,3G_Pcap_pmNoPcapPosActReq,ericsson,pmNoPcapPosActReq,Pcap,20000193,20002351,pmNoPcapPosActReq,,#,sum,1.0,1.0,1402.0,,RNCPcap,,,,,SUM,3G,,,
3G_Pcap,3G_Pcap_pmNoPcapPosActResp,ericsson,pmNoPcapPosActResp,Pcap,20000193,20002352,pmNoPcapPosActResp,,#,sum,1.0,1.0,1402.0,,RNCPcap,,,,,SUM,3G,,,
3G_Pcap,3G_Pcap_pmNoPcapPosIniReq,ericsson,pmNoPcapPosIniReq,Pcap,20000193,20002353,pmNoPcapPosIniReq,,#,sum,1.0,1.0,1402.0,,RNCPcap,,,,,SUM,3G,,,
3G_Pcap,3G_Pcap_pmNoPcapPosIniResp,ericsson,pmNoPcapPosIniResp,Pcap,20000193,20002354,pmNoPcapPosIniResp,,#,sum,1.0,1.0,1402.0,,RNCPcap,,,,,SUM,3G,,,
3G_PdrDevice,3G_PdrDevice_pmPdrDeviceReceivedData,ericsson,pmPdrDeviceReceivedData,PdrDevice,20000194,20002355,pmPdrDeviceReceivedData,,byte,sum,1.0,1.0,1402.0,,RNCPdrDevice,,,,,SUM,3G,,,
3G_PdrDevice,3G_PdrDevice_pmPdrDeviceTransmittedData,ericsson,pmPdrDeviceTransmittedData,PdrDevice,20000194,20002356,pmPdrDeviceTransmittedData,,byte,sum,1.0,1.0,1402.0,,RNCPdrDevice,,,,,SUM,3G,,,
3G_PdrDevice_V,3G_PdrDevice_V_pmPdrSpAal5CepAllocUtil,ericsson,pmPdrSpAal5CepAllocUtil,PdrDevice_V,20000195,20002366,pmPdrSpAal5CepAllocUtil,,#,sum,1.0,1.0,1402.0,,RNCPdrDevice_V,,,,,SUM,3G,,,
3G_PdrDevice_V,3G_PdrDevice_V_pmPdrSpBwUtilRx,ericsson,pmPdrSpBwUtilRx,PdrDevice_V,20000195,20002367,pmPdrSpBwUtilRx,,#,sum,1.0,1.0,1402.0,,RNCPdrDevice_V,,,,,SUM,3G,,,
3G_PdrDevice_V,3G_PdrDevice_V_pmPdrSpBwUtilTx,ericsson,pmPdrSpBwUtilTx,PdrDevice_V,20000195,20002368,pmPdrSpBwUtilTx,,#,sum,1.0,1.0,1402.0,,RNCPdrDevice_V,,,,,SUM,3G,,,
3G_PdrDevice_V,3G_PdrDevice_V_pmPdrSpMeasLoad,ericsson,pmPdrSpMeasLoad,PdrDevice_V,20000195,20002369,pmPdrSpMeasLoad,,#,sum,1.0,1.0,1402.0,,RNCPdrDevice_V,,,,,SUM,3G,,,
3G_PdrDevice,3G_PdrDevice_pmSamplesPdrSpBwUtilRx,ericsson,pmSamplesPdrSpBwUtilRx,PdrDevice,20000194,20002357,pmSamplesPdrSpBwUtilRx,,#,sum,1.0,1.0,1402.0,,RNCPdrDevice,,,,,SUM,3G,,,
3G_PdrDevice,3G_PdrDevice_pmSamplesPdrSpBwUtilTx,ericsson,pmSamplesPdrSpBwUtilTx,PdrDevice,20000194,20002358,pmSamplesPdrSpBwUtilTx,,#,sum,1.0,1.0,1402.0,,RNCPdrDevice,,,,,SUM,3G,,,
3G_PdrDevice,3G_PdrDevice_pmSamplesPdrSpMeasLoad,ericsson,pmSamplesPdrSpMeasLoad,PdrDevice,20000194,20002359,pmSamplesPdrSpMeasLoad,,#,sum,1.0,1.0,1402.0,,RNCPdrDevice,,,,,SUM,3G,,,
3G_PdrDevice,3G_PdrDevice_pmSumPdrSpBwUtilRx,ericsson,pmSumPdrSpBwUtilRx,PdrDevice,20000194,20002360,pmSumPdrSpBwUtilRx,,#,sum,1.0,1.0,1402.0,,RNCPdrDevice,,,,,SUM,3G,,,
3G_PdrDevice,3G_PdrDevice_pmSumPdrSpBwUtilTx,ericsson,pmSumPdrSpBwUtilTx,PdrDevice,20000194,20002361,pmSumPdrSpBwUtilTx,,#,sum,1.0,1.0,1402.0,,RNCPdrDevice,,,,,SUM,3G,,,
3G_PdrDevice,3G_PdrDevice_pmSumPdrSpMeasLoad,ericsson,pmSumPdrSpMeasLoad,PdrDevice,20000194,20002362,pmSumPdrSpMeasLoad,,#,sum,1.0,1.0,1402.0,,RNCPdrDevice,,,,,SUM,3G,,,
2G_NECELLREL,2G_NECELLREL_HORTTOCH,ericsson,HORTTOCH,NECELLREL,20000487,20006525,HORTTOCH,,,,,,,,,,,,,,2G,,,
3G_PdrDevice,3G_PdrDevice_pmSumSqrPdrSpBwUtilRx,ericsson,pmSumSqrPdrSpBwUtilRx,PdrDevice,20000194,20002363,pmSumSqrPdrSpBwUtilRx,,#,sum,1.0,1.0,1402.0,,RNCPdrDevice,,,,,SUM,3G,,,
3G_PdrDevice,3G_PdrDevice_pmSumSqrPdrSpBwUtilTx,ericsson,pmSumSqrPdrSpBwUtilTx,PdrDevice,20000194,20002364,pmSumSqrPdrSpBwUtilTx,,#,sum,1.0,1.0,1402.0,,RNCPdrDevice,,,,,SUM,3G,,,
3G_PdrDevice,3G_PdrDevice_pmSumSqrPdrSpMeasLoad,ericsson,pmSumSqrPdrSpMeasLoad,PdrDevice,20000194,20002365,pmSumSqrPdrSpMeasLoad,,#,sum,1.0,1.0,1402.0,,RNCPdrDevice,,,,,SUM,3G,,,
3G_PlugInUnit_V,3G_PlugInUnit_V_pmProcessorCoreLoad,ericsson,pmProcessorCoreLoad,PlugInUnit_V,20000069,20001163,pmProcessorCoreLoad,,%,avg,1.0,1.0,1402.0,,RNCPlugInUnit_V,,,,,AVG,3G,,,
3G_PlugInUnit,3G_PlugInUnit_pmProcessorLoad,ericsson,pmProcessorLoad,PlugInUnit,20000068,20001160,pmProcessorLoad,,%,max,1.0,1.0,1402.0,,RNCPlugInUnit,,,,,MAX,3G,,,
3G_PlugInUnit,3G_PlugInUnit_pmSwitchIngressDiscards,ericsson,pmSwitchIngressDiscards,PlugInUnit,20000068,20001161,pmSwitchIngressDiscards,,#,sum,1.0,1.0,1402.0,,RNCPlugInUnit,,,,,SUM,3G,,,
3G_PlugInUnit,3G_PlugInUnit_pmSwitchIngressLoad,ericsson,pmSwitchIngressLoad,PlugInUnit,20000068,20001162,pmSwitchIngressLoad,,%,avg,1.0,1.0,1402.0,,RNCPlugInUnit,,,,,AVG,3G,,,
3G_PositioningServiceClass,3G_PositioningServiceClass_pmAgpsAttempt,ericsson,pmAgpsAttempt,PositioningServiceClass,20000198,20002374,pmAgpsAttempt,,#,sum,1.0,1.0,1402.0,,RNCPositioningServiceClass,,,,,SUM,3G,,,
3G_PositioningServiceClass,3G_PositioningServiceClass_pmAgpsSuccQosNotOk,ericsson,pmAgpsSuccQosNotOk,PositioningServiceClass,20000198,20002375,pmAgpsSuccQosNotOk,,#,sum,1.0,1.0,1402.0,,RNCPositioningServiceClass,,,,,SUM,3G,,,
3G_PositioningServiceClass,3G_PositioningServiceClass_pmAgpsSuccQosOk,ericsson,pmAgpsSuccQosOk,PositioningServiceClass,20000198,20002376,pmAgpsSuccQosOk,,#,sum,1.0,1.0,1402.0,,RNCPositioningServiceClass,,,,,SUM,3G,,,
3G_PositioningServiceClass,3G_PositioningServiceClass_pmCellIdAttempt,ericsson,pmCellIdAttempt,PositioningServiceClass,20000198,20002377,pmCellIdAttempt,,#,sum,1.0,1.0,1402.0,,RNCPositioningServiceClass,,,,,SUM,3G,,,
3G_PositioningServiceClass,3G_PositioningServiceClass_pmCellIdSuccQosNotOk,ericsson,pmCellIdSuccQosNotOk,PositioningServiceClass,20000198,20002378,pmCellIdSuccQosNotOk,,#,sum,1.0,1.0,1402.0,,RNCPositioningServiceClass,,,,,SUM,3G,,,
3G_PositioningServiceClass,3G_PositioningServiceClass_pmCellIdSuccQosOk,ericsson,pmCellIdSuccQosOk,PositioningServiceClass,20000198,20002379,pmCellIdSuccQosOk,,#,sum,1.0,1.0,1402.0,,RNCPositioningServiceClass,,,,,SUM,3G,,,
3G_PositioningServiceClass,3G_PositioningServiceClass_pmRttAttempt,ericsson,pmRttAttempt,PositioningServiceClass,20000198,20002380,pmRttAttempt,,#,sum,1.0,1.0,1402.0,,RNCPositioningServiceClass,,,,,SUM,3G,,,
3G_PositioningServiceClass,3G_PositioningServiceClass_pmRttSuccQosNotOk,ericsson,pmRttSuccQosNotOk,PositioningServiceClass,20000198,20002381,pmRttSuccQosNotOk,,#,sum,1.0,1.0,1402.0,,RNCPositioningServiceClass,,,,,SUM,3G,,,
3G_PositioningServiceClass,3G_PositioningServiceClass_pmRttSuccQosOk,ericsson,pmRttSuccQosOk,PositioningServiceClass,20000198,20002382,pmRttSuccQosOk,,#,sum,1.0,1.0,1402.0,,RNCPositioningServiceClass,,,,,SUM,3G,,,
3G_Rach,3G_Rach_pmFaultyTransportBlocks,ericsson,pmFaultyTransportBlocks,Rach,20000199,20002383,pmFaultyTransportBlocks,,#,sum,1.0,1.0,1402.0,,RNCRach,,,,,SUM,3G,,,
3G_Rach,3G_Rach_pmNoRecRandomAccSuccess,ericsson,pmNoRecRandomAccSuccess,Rach,20000199,20002384,pmNoRecRandomAccSuccess,,#,sum,1.0,1.0,1402.0,,RNCRach,,,,,SUM,3G,,,
3G_Rach,3G_Rach_pmTransportBlocks,ericsson,pmTransportBlocks,Rach,20000199,20002385,pmTransportBlocks,,#,sum,1.0,1.0,1402.0,,RNCRach,,,,,SUM,3G,,,
3G_Ranap,3G_Ranap_pmNnsfLoadDistributionRouted,ericsson,pmNnsfLoadDistributionRouted,Ranap,20000200,20002386,pmNnsfLoadDistributionRouted,,#,sum,1.0,1.0,1402.0,,RNCRanap,,,,,SUM,3G,,,
3G_Ranap,3G_Ranap_pmNnsfNriRouted,ericsson,pmNnsfNriRouted,Ranap,20000200,20002387,pmNnsfNriRouted,,#,sum,1.0,1.0,1402.0,,RNCRanap,,,,,SUM,3G,,,
3G_Rcs,3G_Rcs_pmNoReleaseCchWaitCuT,ericsson,pmNoReleaseCchWaitCuT,Rcs,20000201,20002388,pmNoReleaseCchWaitCuT,,#,sum,1.0,1.0,1402.0,,RNCRcs,,,,,SUM,3G,,,
3G_Rcs,3G_Rcs_pmNoReleaseDchRcLostT,ericsson,pmNoReleaseDchRcLostT,Rcs,20000201,20002389,pmNoReleaseDchRcLostT,,#,sum,1.0,1.0,1402.0,,RNCRcs,,,,,SUM,3G,,,
3G_Rcs,3G_Rcs_pmNORlcErrors,ericsson,pmNORlcErrors,Rcs,20000201,20002390,pmNORlcErrors,,#,sum,1.0,1.0,1402.0,,RNCRcs,,,,,SUM,3G,,,
3G_RncCapacity,3G_RncCapacity_pmcapacityallocatt,ericsson,pmcapacityallocatt,RncCapacity,20000202,20002391,pmcapacityallocatt,,#,sum,1.0,1.0,1402.0,,RNCRncCapacity,,,,,SUM,3G,,,
3G_RncCapacity,3G_RncCapacity_pmcapacityallocrej,ericsson,pmcapacityallocrej,RncCapacity,20000202,20002392,pmcapacityallocrej,,#,sum,1.0,1.0,1402.0,,RNCRncCapacity,,,,,SUM,3G,,,
3G_RncCapacity,3G_RncCapacity_pmcapacitylimit,ericsson,pmcapacitylimit,RncCapacity,20000202,20002393,pmcapacitylimit,,mbit/s,avg,1.0,1.0,1402.0,,RNCRncCapacity,,,,,AVG,3G,,,
3G_RncCapacity_V,3G_RncCapacity_V_pmcapacityutilization,ericsson,pmcapacityutilization,RncCapacity_V,20000203,20002400,pmcapacityutilization,,#,sum,1.0,1.0,1402.0,,RNCRncCapacity_V,,,,,SUM,3G,,,
3G_RncCapacity,3G_RncCapacity_pmSamplesCapacity,ericsson,pmSamplesCapacity,RncCapacity,20000202,20002394,pmSamplesCapacity,,#,sum,1.0,1.0,1402.0,,RNCRncCapacity,,,,,SUM,3G,,,
3G_RncCapacity,3G_RncCapacity_pmSamplesCapacityRegulation,ericsson,pmSamplesCapacityRegulation,RncCapacity,20000202,20002395,pmSamplesCapacityRegulation,,#,sum,1.0,1.0,1402.0,,RNCRncCapacity,,,,,SUM,3G,,,
3G_RncCapacity,3G_RncCapacity_pmSumCapacity,ericsson,pmSumCapacity,RncCapacity,20000202,20002396,pmSumCapacity,,mbit/s,sum,1.0,1.0,1402.0,,RNCRncCapacity,,,,,SUM,3G,,,
3G_RncCapacity,3G_RncCapacity_pmSumCapacityRegulation,ericsson,pmSumCapacityRegulation,RncCapacity,20000202,20002397,pmSumCapacityRegulation,,mbit/s,sum,1.0,1.0,1402.0,,RNCRncCapacity,,,,,SUM,3G,,,
3G_RncCapacity,3G_RncCapacity_pmsumsqrcapacity,ericsson,pmsumsqrcapacity,RncCapacity,20000202,20002398,pmsumsqrcapacity,,#,sum,1.0,1.0,1402.0,,RNCRncCapacity,,,,,SUM,3G,,,
3G_RncCapacity,3G_RncCapacity_pmTotalTimeCapacityRegulated,ericsson,pmTotalTimeCapacityRegulated,RncCapacity,20000202,20002399,pmTotalTimeCapacityRegulated,,sec,sum,1.0,1.0,1402.0,,RNCRncCapacity,,,,,SUM,3G,,,
3G_RncModule_V,3G_RncModule_V_pmMeasuredLoad,ericsson,pmMeasuredLoad,RncModule_V,20000207,20002478,pmMeasuredLoad,,#,sum,1.0,1.0,1402.0,,RNCRncModule_V,,,,,SUM,3G,,,
3G_RncModule,3G_RncModule_pmSamplesMeasuredLoad,ericsson,pmSamplesMeasuredLoad,RncModule,20000206,20002475,pmSamplesMeasuredLoad,,#,sum,1.0,1.0,1402.0,,RNCRncModule,,,,,SUM,3G,,,
3G_RncModule,3G_RncModule_pmSumMeasuredLoad,ericsson,pmSumMeasuredLoad,RncModule,20000206,20002476,pmSumMeasuredLoad,,#,sum,1.0,1.0,1402.0,,RNCRncModule,,,,,SUM,3G,,,
3G_RncModule,3G_RncModule_pmSumSqrMeasuredLoad,ericsson,pmSumSqrMeasuredLoad,RncModule,20000206,20002477,pmSumSqrMeasuredLoad,,#,sum,1.0,1.0,1402.0,,RNCRncModule,,,,,SUM,3G,,,
3G_RoutingArea,3G_RoutingArea_pmCnInitPagingToIdleUeRa,ericsson,pmCnInitPagingToIdleUeRa,RoutingArea,20000208,20002479,pmCnInitPagingToIdleUeRa,,#,sum,1.0,1.0,1402.0,,RNCRoutingArea,,,,,SUM,3G,,,
3G_SasPositioning,3G_SasPositioning_pmEsIupcCellIdFailQosNok,ericsson,pmEsIupcCellIdFailQosNok,SasPositioning,20000209,20002480,pmEsIupcCellIdFailQosNok,,#,sum,1.0,1.0,1402.0,,RNCSasPositioning,,,,,SUM,3G,,,
3G_SasPositioning,3G_SasPositioning_pmEsIupcCellIdFailQosOk,ericsson,pmEsIupcCellIdFailQosOk,SasPositioning,20000209,20002481,pmEsIupcCellIdFailQosOk,,#,sum,1.0,1.0,1402.0,,RNCSasPositioning,,,,,SUM,3G,,,
3G_SasPositioning,3G_SasPositioning_pmEsIupcCellIdSuccQosNok,ericsson,pmEsIupcCellIdSuccQosNok,SasPositioning,20000209,20002482,pmEsIupcCellIdSuccQosNok,,#,sum,1.0,1.0,1402.0,,RNCSasPositioning,,,,,SUM,3G,,,
3G_SasPositioning,3G_SasPositioning_pmEsIupcCellIdSuccQosOk,ericsson,pmEsIupcCellIdSuccQosOk,SasPositioning,20000209,20002483,pmEsIupcCellIdSuccQosOk,,#,sum,1.0,1.0,1402.0,,RNCSasPositioning,,,,,SUM,3G,,,
3G_SasPositioning,3G_SasPositioning_pmEsIupcRttFailQosNok,ericsson,pmEsIupcRttFailQosNok,SasPositioning,20000209,20002484,pmEsIupcRttFailQosNok,,#,sum,1.0,1.0,1402.0,,RNCSasPositioning,,,,,SUM,3G,,,
3G_SasPositioning,3G_SasPositioning_pmEsIupcRttFailQosOk,ericsson,pmEsIupcRttFailQosOk,SasPositioning,20000209,20002485,pmEsIupcRttFailQosOk,,#,sum,1.0,1.0,1402.0,,RNCSasPositioning,,,,,SUM,3G,,,
3G_SasPositioning,3G_SasPositioning_pmEsIupcRttSuccQosNok,ericsson,pmEsIupcRttSuccQosNok,SasPositioning,20000209,20002486,pmEsIupcRttSuccQosNok,,#,sum,1.0,1.0,1402.0,,RNCSasPositioning,,,,,SUM,3G,,,
3G_SasPositioning,3G_SasPositioning_pmEsIupcRttSuccQosOk,ericsson,pmEsIupcRttSuccQosOk,SasPositioning,20000209,20002487,pmEsIupcRttSuccQosOk,,#,sum,1.0,1.0,1402.0,,RNCSasPositioning,,,,,SUM,3G,,,
3G_SasPositioning,3G_SasPositioning_pmEsIupcUeaAgnssFailQosNok,ericsson,pmEsIupcUeaAgnssFailQosNok,SasPositioning,20000209,20002488,pmEsIupcUeaAgnssFailQosNok,,#,sum,1.0,1.0,1402.0,,RNCSasPositioning,,,,,SUM,3G,,,
3G_SasPositioning,3G_SasPositioning_pmEsIupcUeaAgnssFailQosOk,ericsson,pmEsIupcUeaAgnssFailQosOk,SasPositioning,20000209,20002489,pmEsIupcUeaAgnssFailQosOk,,#,sum,1.0,1.0,1402.0,,RNCSasPositioning,,,,,SUM,3G,,,
3G_SasPositioning,3G_SasPositioning_pmEsIupcUeaAgnssSuccQosNok,ericsson,pmEsIupcUeaAgnssSuccQosNok,SasPositioning,20000209,20002490,pmEsIupcUeaAgnssSuccQosNok,,#,sum,1.0,1.0,1402.0,,RNCSasPositioning,,,,,SUM,3G,,,
3G_SasPositioning,3G_SasPositioning_pmEsIupcUeaAgnssSuccQosOk,ericsson,pmEsIupcUeaAgnssSuccQosOk,SasPositioning,20000209,20002491,pmEsIupcUeaAgnssSuccQosOk,,#,sum,1.0,1.0,1402.0,,RNCSasPositioning,,,,,SUM,3G,,,
3G_SasPositioning,3G_SasPositioning_pmEsIupcUeaAgpsFailQosNok,ericsson,pmEsIupcUeaAgpsFailQosNok,SasPositioning,20000209,20002492,pmEsIupcUeaAgpsFailQosNok,,#,sum,1.0,1.0,1402.0,,RNCSasPositioning,,,,,SUM,3G,,,
3G_SasPositioning,3G_SasPositioning_pmEsIupcUeaAgpsFailQosOk,ericsson,pmEsIupcUeaAgpsFailQosOk,SasPositioning,20000209,20002493,pmEsIupcUeaAgpsFailQosOk,,#,sum,1.0,1.0,1402.0,,RNCSasPositioning,,,,,SUM,3G,,,
