NE Name,fdn,BTSID,BTSNAME,CELLID,CELLNAME,IDTYPE,MOIndex,className,name,neID
FTBSC02,"NE=280,CELLBIND2BTS=173_1389",173,NJALABOCAMPUS_II,1389,NJALABOCAMPUS_II-7,BYID,26_1389,BSC6900GSMCELLBIND2BTS,"BTS Index=173, Cell Index=1389",26
FTBSC02,"NE=280,CELLBIND2BTS=40_1525",40,KHORTRIGHT_II,1525,KHORTRIGHT_II-7,BYID,26_1525,BSC6900GSMCELLBIND2BTS,"BTS Index=40, Cell Index=1525",26
FTBSC02,"NE=280,CELLBIND2BTS=297_1869",297,MAKENI_ENTRANCE,1869,MAKENI_ENTRANCE-1,BYID,26_1869,BSC6900GSMCELLBIND2BTS,"BTS Index=297, Cell Index=1869",26
FTBSC02,"NE=280,CELLBIND2BTS=297_1870",297,MAKENI_ENTRANCE,1870,MAKENI_ENTRANCE-2,BYID,26_1870,BSC6900GSMCELLBIND2BTS,"BTS Index=297, Cell Index=1870",26
FTBSC02,"NE=280,CELLBIND2BTS=297_1871",297,MAKENI_ENTRANCE,1871,MAKENI_ENTRANCE-3,BYID,26_1871,BSC6900GSMCELLBIND2BTS,"BTS Index=297, Cell Index=1871",26
FTBSC02,"NE=280,CELLBIND2BTS=297_1872",297,MAKENI_ENTRANCE,1872,MAKENI_ENTRANCE-4,BYID,26_1872,BSC6900GSMCELLBIND2BTS,"BTS Index=297, Cell Index=1872",26
FTBSC02,"NE=280,CELLBIND2BTS=297_1873",297,MAKENI_ENTRANCE,1873,MAKENI_ENTRANCE-6,BYID,26_1873,BSC6900GSMCELLBIND2BTS,"BTS Index=297, Cell Index=1873",26
FTBSC02,"NE=280,CELLBIND2BTS=297_1874",297,MAKENI_ENTRANCE,1874,MAKENI_ENTRANCE-8,BYID,26_1874,BSC6900GSMCELLBIND2BTS,"BTS Index=297, Cell Index=1874",26
FTBSC02,"NE=280,CELLBIND2BTS=297_1875",297,MAKENI_ENTRANCE,1875,MAKENI_ENTRANCE-9,BYID,26_1875,BSC6900GSMCELLBIND2BTS,"BTS Index=297, Cell Index=1875",26
FTBSC02,"NE=280,CELLBIND2BTS=232_1753",232,FADUGU,1753,FADUGU-1,BYID,26_1753,BSC6900GSMCELLBIND2BTS,"BTS Index=232, Cell Index=1753",26
FTBSC02,"NE=280,CELLBIND2BTS=232_1754",232,FADUGU,1754,FADUGU-2,BYID,26_1754,BSC6900GSMCELLBIND2BTS,"BTS Index=232, Cell Index=1754",26
FTBSC02,"NE=280,CELLBIND2BTS=232_1755",232,FADUGU,1755,FADUGU-3,BYID,26_1755,BSC6900GSMCELLBIND2BTS,"BTS Index=232, Cell Index=1755",26
FTBSC02,"NE=280,CELLBIND2BTS=246_1828",246,FORESTRY,1828,FORESTRY-1,BYID,26_1828,BSC6900GSMCELLBIND2BTS,"BTS Index=246, Cell Index=1828",26
FTBSC02,"NE=280,CELLBIND2BTS=246_1829",246,FORESTRY,1829,FORESTRY-2,BYID,26_1829,BSC6900GSMCELLBIND2BTS,"BTS Index=246, Cell Index=1829",26
FTBSC02,"NE=280,CELLBIND2BTS=246_1830",246,FORESTRY,1830,FORESTRY-3,BYID,26_1830,BSC6900GSMCELLBIND2BTS,"BTS Index=246, Cell Index=1830",26
FTBSC02,"NE=280,CELLBIND2BTS=246_1831",246,FORESTRY,1831,FORESTRY-4,BYID,26_1831,BSC6900GSMCELLBIND2BTS,"BTS Index=246, Cell Index=1831",26
FTBSC02,"NE=280,CELLBIND2BTS=254_1861",254,GORAHUN,1861,GORAHUN-1,BYID,26_1861,BSC6900GSMCELLBIND2BTS,"BTS Index=254, Cell Index=1861",26
FTBSC02,"NE=280,CELLBIND2BTS=254_1862",254,GORAHUN,1862,GORAHUN-2,BYID,26_1862,BSC6900GSMCELLBIND2BTS,"BTS Index=254, Cell Index=1862",26
FTBSC02,"NE=280,CELLBIND2BTS=254_1863",254,GORAHUN,1863,GORAHUN-3,BYID,26_1863,BSC6900GSMCELLBIND2BTS,"BTS Index=254, Cell Index=1863",26
FTBSC02,"NE=280,CELLBIND2BTS=249_246",249,SERABU,246,SERABU-4,BYID,26_246,BSC6900GSMCELLBIND2BTS,"BTS Index=249, Cell Index=246",26
FTBSC02,"NE=280,CELLBIND2BTS=259_1876",259,COMPOUND_RELIEF,1876,COMPOUND_RELIEF-6,BYID,26_1876,BSC6900GSMCELLBIND2BTS,"BTS Index=259, Cell Index=1876",26
FTBSC02,"NE=280,CELLBIND2BTS=259_1877",259,COMPOUND_RELIEF,1877,COMPOUND_RELIEF-7,BYID,26_1877,BSC6900GSMCELLBIND2BTS,"BTS Index=259, Cell Index=1877",26
FTBSC02,"NE=280,CELLBIND2BTS=259_1878",259,COMPOUND_RELIEF,1878,COMPOUND_RELIEF-8,BYID,26_1878,BSC6900GSMCELLBIND2BTS,"BTS Index=259, Cell Index=1878",26
FTBSC02,"NE=280,CELLBIND2BTS=260_29",260,PANLAP,29,PANLAP-1,BYID,26_29,BSC6900GSMCELLBIND2BTS,"BTS Index=260, Cell Index=29",26
FTBSC02,"NE=280,CELLBIND2BTS=260_30",260,PANLAP,30,PANLAP-2,BYID,26_30,BSC6900GSMCELLBIND2BTS,"BTS Index=260, Cell Index=30",26
FTBSC02,"NE=280,CELLBIND2BTS=260_31",260,PANLAP,31,PANLAP-3,BYID,26_31,BSC6900GSMCELLBIND2BTS,"BTS Index=260, Cell Index=31",26
FTBSC02,"NE=280,CELLBIND2BTS=110_886",110,MAKENI,886,MAKENI-6,BYID,26_886,BSC6900GSMCELLBIND2BTS,"BTS Index=110, Cell Index=886",26
FTBSC02,"NE=280,CELLBIND2BTS=267_1895",267,JUBAHILL,1895,JUBAHILL-8,BYID,26_1895,BSC6900GSMCELLBIND2BTS,"BTS Index=267, Cell Index=1895",26
FTBSC02,"NE=280,CELLBIND2BTS=150_1206",150,KENEMATOWN,1206,KENEMATOWN-8,BYID,26_1206,BSC6900GSMCELLBIND2BTS,"BTS Index=150, Cell Index=1206",26
FTBSC02,"NE=280,CELLBIND2BTS=269_1901",269,PRESIDENTIAL_LODGE,1901,PRESIDENTIAL_LODGE-1,BYID,26_1901,BSC6900GSMCELLBIND2BTS,"BTS Index=269, Cell Index=1901",26
FTBSC02,"NE=280,CELLBIND2BTS=269_1902",269,PRESIDENTIAL_LODGE,1902,PRESIDENTIAL_LODGE-2,BYID,26_1902,BSC6900GSMCELLBIND2BTS,"BTS Index=269, Cell Index=1902",26
FTBSC02,"NE=280,CELLBIND2BTS=269_1903",269,PRESIDENTIAL_LODGE,1903,PRESIDENTIAL_LODGE-7,BYID,26_1903,BSC6900GSMCELLBIND2BTS,"BTS Index=269, Cell Index=1903",26
FTBSC02,"NE=280,CELLBIND2BTS=280_1963",280,FALABA,1963,FALABA-1,BYID,26_1963,BSC6900GSMCELLBIND2BTS,"BTS Index=280, Cell Index=1963",26
FTBSC02,"NE=280,CELLBIND2BTS=280_1964",280,FALABA,1964,FALABA-2,BYID,26_1964,BSC6900GSMCELLBIND2BTS,"BTS Index=280, Cell Index=1964",26
FTBSC02,"NE=280,CELLBIND2BTS=280_1965",280,FALABA,1965,FALABA-3,BYID,26_1965,BSC6900GSMCELLBIND2BTS,"BTS Index=280, Cell Index=1965",26
FTBSC02,"NE=280,CELLBIND2BTS=280_1966",280,FALABA,1966,FALABA-4,BYID,26_1966,BSC6900GSMCELLBIND2BTS,"BTS Index=280, Cell Index=1966",26
FTBSC02,"NE=280,CELLBIND2BTS=134_1077",134,TANKORO_II,1077,TANKORO_II-8,BYID,26_1077,BSC6900GSMCELLBIND2BTS,"BTS Index=134, Cell Index=1077",26
FTBSC02,"NE=280,CELLBIND2BTS=225_1720",225,PENDUMA,1720,PENDUMA-6,BYID,26_1720,BSC6900GSMCELLBIND2BTS,"BTS Index=225, Cell Index=1720",26
FTBSC02,"NE=280,CELLBIND2BTS=288_2011",288,ALKALIA,2011,ALKALIA-1,BYID,26_2011,BSC6900GSMCELLBIND2BTS,"BTS Index=288, Cell Index=2011",26
FTBSC02,"NE=280,CELLBIND2BTS=288_2012",288,ALKALIA,2012,ALKALIA-2,BYID,26_2012,BSC6900GSMCELLBIND2BTS,"BTS Index=288, Cell Index=2012",26
FTBSC02,"NE=280,CELLBIND2BTS=288_2013",288,ALKALIA,2013,ALKALIA-3,BYID,26_2013,BSC6900GSMCELLBIND2BTS,"BTS Index=288, Cell Index=2013",26
FTBSC02,"NE=280,CELLBIND2BTS=144_1157",144,BOHILL,1157,BOHILL-6,BYID,26_1157,BSC6900GSMCELLBIND2BTS,"BTS Index=144, Cell Index=1157",26
FTBSC02,"NE=280,CELLBIND2BTS=144_1158",144,BOHILL,1158,BOHILL-7,BYID,26_1158,BSC6900GSMCELLBIND2BTS,"BTS Index=144, Cell Index=1158",26
FTBSC02,"NE=280,CELLBIND2BTS=144_1159",144,BOHILL,1159,BOHILL-8,BYID,26_1159,BSC6900GSMCELLBIND2BTS,"BTS Index=144, Cell Index=1159",26
FTBSC02,"NE=280,CELLBIND2BTS=175_1404",175,RESERVATION_II,1404,RESERVATION_II-6,BYID,26_1404,BSC6900GSMCELLBIND2BTS,"BTS Index=175, Cell Index=1404",26
FTBSC02,"NE=280,CELLBIND2BTS=175_1405",175,RESERVATION_II,1405,RESERVATION_II-7,BYID,26_1405,BSC6900GSMCELLBIND2BTS,"BTS Index=175, Cell Index=1405",26
FTBSC02,"NE=280,CELLBIND2BTS=203_1676",203,MATTA,1676,MATTA-7,BYID,26_1676,BSC6900GSMCELLBIND2BTS,"BTS Index=203, Cell Index=1676",26
FTBSC02,"NE=280,CELLBIND2BTS=228_1738",228,KABALA_PL,1738,KABALA_PL-6,BYID,26_1738,BSC6900GSMCELLBIND2BTS,"BTS Index=228, Cell Index=1738",26
FTBSC02,"NE=280,CELLBIND2BTS=228_1739",228,KABALA_PL,1739,KABALA_PL-8,BYID,26_1739,BSC6900GSMCELLBIND2BTS,"BTS Index=228, Cell Index=1739",26
FTBSC02,"NE=280,CELLBIND2BTS=262_1887",262,MAKENISOS_RELIEF,1887,MAKENISOS_RELIEF-6,BYID,26_1887,BSC6900GSMCELLBIND2BTS,"BTS Index=262, Cell Index=1887",26
FTBSC02,"NE=280,CELLBIND2BTS=234_1770",234,KABALAHILL,1770,KABALAHILL-8,BYID,26_1770,BSC6900GSMCELLBIND2BTS,"BTS Index=234, Cell Index=1770",26
FTBSC02,"NE=280,CELLBIND2BTS=118_949",118,ROGBIN,949,ROGBIN-7,BYID,26_949,BSC6900GSMCELLBIND2BTS,"BTS Index=118, Cell Index=949",26
FTBSC02,"NE=280,CELLBIND2BTS=118_950",118,ROGBIN,950,ROGBIN-8,BYID,26_950,BSC6900GSMCELLBIND2BTS,"BTS Index=118, Cell Index=950",26
FTBSC02,"NE=280,CELLBIND2BTS=315_395",315,YAGOI,395,YAGOI-4,BYID,26_395,BSC6900GSMCELLBIND2BTS,"BTS Index=315, Cell Index=395",26
FTBSC02,"NE=280,CELLBIND2BTS=315_394",315,YAGOI,394,YAGOI-3,BYID,26_394,BSC6900GSMCELLBIND2BTS,"BTS Index=315, Cell Index=394",26
FTBSC02,"NE=280,CELLBIND2BTS=315_393",315,YAGOI,393,YAGOI-2,BYID,26_393,BSC6900GSMCELLBIND2BTS,"BTS Index=315, Cell Index=393",26
FTBSC02,"NE=280,CELLBIND2BTS=315_392",315,YAGOI,392,YAGOI-1,BYID,26_392,BSC6900GSMCELLBIND2BTS,"BTS Index=315, Cell Index=392",26
FTBSC02,"NE=280,CELLBIND2BTS=319_332",319,KENEMA_ENTRANCE,332,KENEMA_ENTRANCE-1,BYID,26_332,BSC6900GSMCELLBIND2BTS,"BTS Index=319, Cell Index=332",26
FTBSC02,"NE=280,CELLBIND2BTS=319_336",319,KENEMA_ENTRANCE,336,KENEMA_ENTRANCE-8,BYID,26_336,BSC6900GSMCELLBIND2BTS,"BTS Index=319, Cell Index=336",26
FTBSC02,"NE=280,CELLBIND2BTS=319_335",319,KENEMA_ENTRANCE,335,KENEMA_ENTRANCE-6,BYID,26_335,BSC6900GSMCELLBIND2BTS,"BTS Index=319, Cell Index=335",26
FTBSC02,"NE=280,CELLBIND2BTS=319_334",319,KENEMA_ENTRANCE,334,KENEMA_ENTRANCE-3,BYID,26_334,BSC6900GSMCELLBIND2BTS,"BTS Index=319, Cell Index=334",26
FTBSC02,"NE=280,CELLBIND2BTS=319_333",319,KENEMA_ENTRANCE,333,KENEMA_ENTRANCE-2,BYID,26_333,BSC6900GSMCELLBIND2BTS,"BTS Index=319, Cell Index=333",26
FTBSC02,"NE=280,CELLBIND2BTS=320_712",320,KENEMA_MFS,712,KENEMA_MFS-8,BYID,26_712,BSC6900GSMCELLBIND2BTS,"BTS Index=320, Cell Index=712",26
FTBSC02,"NE=280,CELLBIND2BTS=320_711",320,KENEMA_MFS,711,KENEMA_MFS-7,BYID,26_711,BSC6900GSMCELLBIND2BTS,"BTS Index=320, Cell Index=711",26
FTBSC02,"NE=280,CELLBIND2BTS=320_710",320,KENEMA_MFS,710,KENEMA_MFS-6,BYID,26_710,BSC6900GSMCELLBIND2BTS,"BTS Index=320, Cell Index=710",26
FTBSC02,"NE=280,CELLBIND2BTS=320_709",320,KENEMA_MFS,709,KENEMA_MFS-2,BYID,26_709,BSC6900GSMCELLBIND2BTS,"BTS Index=320, Cell Index=709",26
FTBSC02,"NE=280,CELLBIND2BTS=320_708",320,KENEMA_MFS,708,KENEMA_MFS-1,BYID,26_708,BSC6900GSMCELLBIND2BTS,"BTS Index=320, Cell Index=708",26
FTBSC02,"NE=280,CELLBIND2BTS=321_1243",321,MAKENI_TEKOHRD,1243,MAKENI_TEKOHRD-1,BYID,26_1243,BSC6900GSMCELLBIND2BTS,"BTS Index=321, Cell Index=1243",26
FTBSC02,"NE=280,CELLBIND2BTS=321_1248",321,MAKENI_TEKOHRD,1248,MAKENI_TEKOHRD-9,BYID,26_1248,BSC6900GSMCELLBIND2BTS,"BTS Index=321, Cell Index=1248",26
FTBSC02,"NE=280,CELLBIND2BTS=321_1247",321,MAKENI_TEKOHRD,1247,MAKENI_TEKOHRD-8,BYID,26_1247,BSC6900GSMCELLBIND2BTS,"BTS Index=321, Cell Index=1247",26
FTBSC02,"NE=280,CELLBIND2BTS=321_1246",321,MAKENI_TEKOHRD,1246,MAKENI_TEKOHRD-6,BYID,26_1246,BSC6900GSMCELLBIND2BTS,"BTS Index=321, Cell Index=1246",26
FTBSC02,"NE=280,CELLBIND2BTS=321_1245",321,MAKENI_TEKOHRD,1245,MAKENI_TEKOHRD-3,BYID,26_1245,BSC6900GSMCELLBIND2BTS,"BTS Index=321, Cell Index=1245",26
FTBSC02,"NE=280,CELLBIND2BTS=321_1244",321,MAKENI_TEKOHRD,1244,MAKENI_TEKOHRD-2,BYID,26_1244,BSC6900GSMCELLBIND2BTS,"BTS Index=321, Cell Index=1244",26
FTBSC02,"NE=280,CELLBIND2BTS=322_488",322,MAKENI_KABALAHIGHWAY,488,MAKENI_KABALAHIGHWAY-8,BYID,26_488,BSC6900GSMCELLBIND2BTS,"BTS Index=322, Cell Index=488",26
FTBSC02,"NE=280,CELLBIND2BTS=322_485",322,MAKENI_KABALAHIGHWAY,485,MAKENI_KABALAHIGHWAY-1,BYID,26_485,BSC6900GSMCELLBIND2BTS,"BTS Index=322, Cell Index=485",26
FTBSC02,"NE=280,CELLBIND2BTS=322_486",322,MAKENI_KABALAHIGHWAY,486,MAKENI_KABALAHIGHWAY-6,BYID,26_486,BSC6900GSMCELLBIND2BTS,"BTS Index=322, Cell Index=486",26
FTBSC02,"NE=280,CELLBIND2BTS=322_487",322,MAKENI_KABALAHIGHWAY,487,MAKENI_KABALAHIGHWAY-7,BYID,26_487,BSC6900GSMCELLBIND2BTS,"BTS Index=322, Cell Index=487",26
FTBSC02,"NE=280,CELLBIND2BTS=323_608",323,BO_SAMILAYOUT,608,BO_SAMILAYOUT-6,BYID,26_608,BSC6900GSMCELLBIND2BTS,"BTS Index=323, Cell Index=608",26
FTBSC02,"NE=280,CELLBIND2BTS=323_607",323,BO_SAMILAYOUT,607,BO_SAMILAYOUT-3,BYID,26_607,BSC6900GSMCELLBIND2BTS,"BTS Index=323, Cell Index=607",26
FTBSC02,"NE=280,CELLBIND2BTS=323_606",323,BO_SAMILAYOUT,606,BO_SAMILAYOUT-2,BYID,26_606,BSC6900GSMCELLBIND2BTS,"BTS Index=323, Cell Index=606",26
FTBSC02,"NE=280,CELLBIND2BTS=323_605",323,BO_SAMILAYOUT,605,BO_SAMILAYOUT-1,BYID,26_605,BSC6900GSMCELLBIND2BTS,"BTS Index=323, Cell Index=605",26
FTBSC02,"NE=280,CELLBIND2BTS=327_197",327,TOMBODU,197,TOMBODU-2,BYID,26_197,BSC6900GSMCELLBIND2BTS,"BTS Index=327, Cell Index=197",26
FTBSC02,"NE=280,CELLBIND2BTS=327_196",327,TOMBODU,196,TOMBODU-1,BYID,26_196,BSC6900GSMCELLBIND2BTS,"BTS Index=327, Cell Index=196",26
FTBSC02,"NE=280,CELLBIND2BTS=328_248",328,PEYIMA,248,PEYIMA-2,BYID,26_248,BSC6900GSMCELLBIND2BTS,"BTS Index=328, Cell Index=248",26
FTBSC02,"NE=280,CELLBIND2BTS=328_247",328,PEYIMA,247,PEYIMA-1,BYID,26_247,BSC6900GSMCELLBIND2BTS,"BTS Index=328, Cell Index=247",26
FTBSC02,"NE=280,CELLBIND2BTS=329_656",329,KENEMA_KORTUGBOGOMA,656,KENEMA_KORTUGBOGOMA-8,BYID,26_656,BSC6900GSMCELLBIND2BTS,"BTS Index=329, Cell Index=656",26
FTBSC02,"NE=280,CELLBIND2BTS=329_655",329,KENEMA_KORTUGBOGOMA,655,KENEMA_KORTUGBOGOMA-7,BYID,26_655,BSC6900GSMCELLBIND2BTS,"BTS Index=329, Cell Index=655",26
FTBSC02,"NE=280,CELLBIND2BTS=329_654",329,KENEMA_KORTUGBOGOMA,654,KENEMA_KORTUGBOGOMA-6,BYID,26_654,BSC6900GSMCELLBIND2BTS,"BTS Index=329, Cell Index=654",26
FTBSC02,"NE=280,CELLBIND2BTS=329_653",329,KENEMA_KORTUGBOGOMA,653,KENEMA_KORTUGBOGOMA-1,BYID,26_653,BSC6900GSMCELLBIND2BTS,"BTS Index=329, Cell Index=653",26
FTBSC02,"NE=280,CELLBIND2BTS=442_1240",442,METCHEM_GODERICH,1240,METCHEM_GODERICH-7,BYID,26_1240,BSC6900GSMCELLBIND2BTS,"BTS Index=442, Cell Index=1240",26
FTBSC02,"NE=280,CELLBIND2BTS=442_1239",442,METCHEM_GODERICH,1239,METCHEM_GODERICH-1,BYID,26_1239,BSC6900GSMCELLBIND2BTS,"BTS Index=442, Cell Index=1239",26
FTBSC02,"NE=280,CELLBIND2BTS=331_264",331,FIRAWA,264,FIRAWA-2,BYID,26_264,BSC6900GSMCELLBIND2BTS,"BTS Index=331, Cell Index=264",26
FTBSC02,"NE=280,CELLBIND2BTS=331_263",331,FIRAWA,263,FIRAWA-1,BYID,26_263,BSC6900GSMCELLBIND2BTS,"BTS Index=331, Cell Index=263",26
FTBSC02,"NE=280,CELLBIND2BTS=330_256",330,GBENDEMBU,256,GBENDEMBU-2,BYID,26_256,BSC6900GSMCELLBIND2BTS,"BTS Index=330, Cell Index=256",26
FTBSC02,"NE=280,CELLBIND2BTS=330_255",330,GBENDEMBU,255,GBENDEMBU-1,BYID,26_255,BSC6900GSMCELLBIND2BTS,"BTS Index=330, Cell Index=255",26
FTBSC02,"NE=280,CELLBIND2BTS=332_272",332,YIRAIA,272,YIRAIA-2,BYID,26_272,BSC6900GSMCELLBIND2BTS,"BTS Index=332, Cell Index=272",26
FTBSC02,"NE=280,CELLBIND2BTS=332_271",332,YIRAIA,271,YIRAIA-1,BYID,26_271,BSC6900GSMCELLBIND2BTS,"BTS Index=332, Cell Index=271",26
FTBSC02,"NE=280,CELLBIND2BTS=334_355",334,WORODU,355,WORODU-2,BYID,26_355,BSC6900GSMCELLBIND2BTS,"BTS Index=334, Cell Index=355",26
FTBSC02,"NE=280,CELLBIND2BTS=334_354",334,WORODU,354,WORODU-1,BYID,26_354,BSC6900GSMCELLBIND2BTS,"BTS Index=334, Cell Index=354",26
FTBSC02,"NE=280,CELLBIND2BTS=338_328",338,JUMU_KAFIEJUMU,328,JUMU_KAFIEJUMU-3,BYID,26_328,BSC6900GSMCELLBIND2BTS,"BTS Index=338, Cell Index=328",26
FTBSC02,"NE=280,CELLBIND2BTS=338_327",338,JUMU_KAFIEJUMU,327,JUMU_KAFIEJUMU-2,BYID,26_327,BSC6900GSMCELLBIND2BTS,"BTS Index=338, Cell Index=327",26
FTBSC02,"NE=280,CELLBIND2BTS=338_326",338,JUMU_KAFIEJUMU,326,JUMU_KAFIEJUMU-1,BYID,26_326,BSC6900GSMCELLBIND2BTS,"BTS Index=338, Cell Index=326",26
FTBSC02,"NE=280,CELLBIND2BTS=340_552",340,GONDAMA_MADINA,552,GONDAMA_MADINA-3,BYID,26_552,BSC6900GSMCELLBIND2BTS,"BTS Index=340, Cell Index=552",26
FTBSC02,"NE=280,CELLBIND2BTS=340_551",340,GONDAMA_MADINA,551,GONDAMA_MADINA-2,BYID,26_551,BSC6900GSMCELLBIND2BTS,"BTS Index=340, Cell Index=551",26
FTBSC02,"NE=280,CELLBIND2BTS=340_550",340,GONDAMA_MADINA,550,GONDAMA_MADINA-1,BYID,26_550,BSC6900GSMCELLBIND2BTS,"BTS Index=340, Cell Index=550",26
FTBSC02,"NE=280,CELLBIND2BTS=342_584",342,MAKARR_VILLAGE,584,MAKARR_VILLAGE-3,BYID,26_584,BSC6900GSMCELLBIND2BTS,"BTS Index=342, Cell Index=584",26
FTBSC02,"NE=280,CELLBIND2BTS=342_583",342,MAKARR_VILLAGE,583,MAKARR_VILLAGE-2,BYID,26_583,BSC6900GSMCELLBIND2BTS,"BTS Index=342, Cell Index=583",26
FTBSC02,"NE=280,CELLBIND2BTS=342_582",342,MAKARR_VILLAGE,582,MAKARR_VILLAGE-1,BYID,26_582,BSC6900GSMCELLBIND2BTS,"BTS Index=342, Cell Index=582",26
FTBSC02,"NE=280,CELLBIND2BTS=336_740",336,MAKENI_SABU,740,MAKENI_SABU-8,BYID,26_740,BSC6900GSMCELLBIND2BTS,"BTS Index=336, Cell Index=740",26
FTBSC02,"NE=280,CELLBIND2BTS=336_739",336,MAKENI_SABU,739,MAKENI_SABU-7,BYID,26_739,BSC6900GSMCELLBIND2BTS,"BTS Index=336, Cell Index=739",26
FTBSC02,"NE=280,CELLBIND2BTS=336_738",336,MAKENI_SABU,738,MAKENI_SABU-6,BYID,26_738,BSC6900GSMCELLBIND2BTS,"BTS Index=336, Cell Index=738",26
FTBSC02,"NE=280,CELLBIND2BTS=336_737",336,MAKENI_SABU,737,MAKENI_SABU-2,BYID,26_737,BSC6900GSMCELLBIND2BTS,"BTS Index=336, Cell Index=737",26
FTBSC02,"NE=280,CELLBIND2BTS=336_736",336,MAKENI_SABU,736,MAKENI_SABU-1,BYID,26_736,BSC6900GSMCELLBIND2BTS,"BTS Index=336, Cell Index=736",26
FTBSC02,"NE=280,CELLBIND2BTS=335_296",335,MILTONSTREET,296,MILTONSTREET-8,BYID,26_296,BSC6900GSMCELLBIND2BTS,"BTS Index=335, Cell Index=296",26
FTBSC02,"NE=280,CELLBIND2BTS=335_295",335,MILTONSTREET,295,MILTONSTREET-7,BYID,26_295,BSC6900GSMCELLBIND2BTS,"BTS Index=335, Cell Index=295",26
FTBSC02,"NE=280,CELLBIND2BTS=335_294",335,MILTONSTREET,294,MILTONSTREET-6,BYID,26_294,BSC6900GSMCELLBIND2BTS,"BTS Index=335, Cell Index=294",26
FTBSC02,"NE=280,CELLBIND2BTS=339_536",339,KUNYA,536,KUNYA-3,BYID,26_536,BSC6900GSMCELLBIND2BTS,"BTS Index=339, Cell Index=536",26
FTBSC02,"NE=280,CELLBIND2BTS=339_535",339,KUNYA,535,KUNYA-2,BYID,26_535,BSC6900GSMCELLBIND2BTS,"BTS Index=339, Cell Index=535",26
FTBSC02,"NE=280,CELLBIND2BTS=339_534",339,KUNYA,534,KUNYA-1,BYID,26_534,BSC6900GSMCELLBIND2BTS,"BTS Index=339, Cell Index=534",26
FTBSC02,"NE=280,CELLBIND2BTS=341_560",341,MOSENESIE_JUNCTION,560,MOSENESIE_JUNCTION-3,BYID,26_560,BSC6900GSMCELLBIND2BTS,"BTS Index=341, Cell Index=560",26
FTBSC02,"NE=280,CELLBIND2BTS=341_559",341,MOSENESIE_JUNCTION,559,MOSENESIE_JUNCTION-2,BYID,26_559,BSC6900GSMCELLBIND2BTS,"BTS Index=341, Cell Index=559",26
FTBSC02,"NE=280,CELLBIND2BTS=341_558",341,MOSENESIE_JUNCTION,558,MOSENESIE_JUNCTION-1,BYID,26_558,BSC6900GSMCELLBIND2BTS,"BTS Index=341, Cell Index=558",26
FTBSC02,"NE=280,CELLBIND2BTS=349_758",349,TORMABUM,758,TORMABUM-3,BYID,26_758,BSC6900GSMCELLBIND2BTS,"BTS Index=349, Cell Index=758",26
FTBSC02,"NE=280,CELLBIND2BTS=349_757",349,TORMABUM,757,TORMABUM-2,BYID,26_757,BSC6900GSMCELLBIND2BTS,"BTS Index=349, Cell Index=757",26
FTBSC02,"NE=280,CELLBIND2BTS=349_756",349,TORMABUM,756,TORMABUM-1,BYID,26_756,BSC6900GSMCELLBIND2BTS,"BTS Index=349, Cell Index=756",26
FTBSC02,"NE=280,CELLBIND2BTS=343_808",343,BO_GIEWA,808,BO_GIEWA-7,BYID,26_808,BSC6900GSMCELLBIND2BTS,"BTS Index=343, Cell Index=808",26
FTBSC02,"NE=280,CELLBIND2BTS=343_807",343,BO_GIEWA,807,BO_GIEWA-6,BYID,26_807,BSC6900GSMCELLBIND2BTS,"BTS Index=343, Cell Index=807",26
FTBSC02,"NE=280,CELLBIND2BTS=343_806",343,BO_GIEWA,806,BO_GIEWA-3,BYID,26_806,BSC6900GSMCELLBIND2BTS,"BTS Index=343, Cell Index=806",26
FTBSC02,"NE=280,CELLBIND2BTS=343_805",343,BO_GIEWA,805,BO_GIEWA-2,BYID,26_805,BSC6900GSMCELLBIND2BTS,"BTS Index=343, Cell Index=805",26
FTBSC02,"NE=280,CELLBIND2BTS=343_804",343,BO_GIEWA,804,BO_GIEWA-1,BYID,26_804,BSC6900GSMCELLBIND2BTS,"BTS Index=343, Cell Index=804",26
FTBSC02,"NE=280,CELLBIND2BTS=346_632",346,KANDEHTOWN_BO,632,KANDEHTOWN_BO-8,BYID,26_632,BSC6900GSMCELLBIND2BTS,"BTS Index=346, Cell Index=632",26
FTBSC02,"NE=280,CELLBIND2BTS=346_631",346,KANDEHTOWN_BO,631,KANDEHTOWN_BO-7,BYID,26_631,BSC6900GSMCELLBIND2BTS,"BTS Index=346, Cell Index=631",26
FTBSC02,"NE=280,CELLBIND2BTS=346_630",346,KANDEHTOWN_BO,630,KANDEHTOWN_BO-6,BYID,26_630,BSC6900GSMCELLBIND2BTS,"BTS Index=346, Cell Index=630",26
FTBSC02,"NE=280,CELLBIND2BTS=344_648",344,MATTRUEROAD_BO,648,MATTRUEROAD_BO-8,BYID,26_648,BSC6900GSMCELLBIND2BTS,"BTS Index=344, Cell Index=648",26
FTBSC02,"NE=280,CELLBIND2BTS=344_647",344,MATTRUEROAD_BO,647,MATTRUEROAD_BO-7,BYID,26_647,BSC6900GSMCELLBIND2BTS,"BTS Index=344, Cell Index=647",26
FTBSC02,"NE=280,CELLBIND2BTS=344_646",344,MATTRUEROAD_BO,646,MATTRUEROAD_BO-6,BYID,26_646,BSC6900GSMCELLBIND2BTS,"BTS Index=344, Cell Index=646",26
