NE Name,fdn,BT,BTSID,CN,IDTYPE,ISCONFIGTHD,MOIndex,NEWRXUNAME,RXUCHAINNO,RXUIDTYPE,RXUNAME,RXUPOS,SN,SRN,className,name,neID,BRDRXBW,BRDTXBW,PWRMODE,TRXNUM
FTBSC02,"NE=280,BTSRXUBRD=289_0_4_4",MRFU,289,0,BYID,NO,26_289_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=289, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=289_0_5_4",MRFU,289,0,BYID,NO,26_289_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=289, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=134_0_0_77",MRRU,134,0,BYID,NO,26_134_0_77_0,0-77-0,2,SRNSN,0-77-0,1,0,77,BSC6900GSMBTSRXUBRD,"BTS Index=134, Cabinet No.=0, Slot No.=0, Subrack No.=77",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=134_0_0_79",MRRU,134,0,BYID,NO,26_134_0_79_0,0-79-0,5,SRNSN,0-79-0,1,0,79,BSC6900GSMBTSRXUBRD,"BTS Index=134, Cabinet No.=0, Slot No.=0, Subrack No.=79",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=262_0_0_76",MRRU,262,0,BYID,NO,26_262_0_76_0,0-76-0,1,SRNSN,0-76-0,1,0,76,BSC6900GSMBTSRXUBRD,"BTS Index=262, Cabinet No.=0, Slot No.=0, Subrack No.=76",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=600_0_0_4",MRFU,600,0,BYID,NO,26_600_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=600, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=600_0_2_4",GRFU,600,0,BYID,NO,26_600_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=600, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=600_0_5_4",MRFU,600,0,BYID,NO,26_600_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=600, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=220_0_0_74",MRRU,220,0,BYID,NO,26_220_0_74_0,0-74-0,5,SRNSN,0-74-0,1,0,74,BSC6900GSMBTSRXUBRD,"BTS Index=220, Cabinet No.=0, Slot No.=0, Subrack No.=74",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=89_0_4_4",MRFU,89,0,BYID,NO,26_89_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=89, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=49_1_0_4",GRFU,49,1,BYID,NO,26_49_1_4_0,6,5,SRNSN,6,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=49, Cabinet No.=1, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=283_0_0_4",MRFU,283,0,BYID,NO,26_283_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=283, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=283_0_1_4",MRFU,283,0,BYID,NO,26_283_0_4_1,1,1,SRNSN,1,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=283, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=283_0_2_4",MRFU,283,0,BYID,NO,26_283_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=283, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=283_0_3_4",MRFU,283,0,BYID,NO,26_283_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=283, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=283_0_4_4",MRFU,283,0,BYID,NO,26_283_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=283, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=283_0_5_4",MRFU,283,0,BYID,NO,26_283_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=283, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=194_0_0_73",MRRU,194,0,BYID,NO,26_194_0_73_0,0-73-0,1,SRNSN,0-73-0,1,0,73,BSC6900GSMBTSRXUBRD,"BTS Index=194, Cabinet No.=0, Slot No.=0, Subrack No.=73",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=129_0_0_78",MRRU,129,0,BYID,NO,26_129_0_78_0,0-78-0,2,SRNSN,0-78-0,1,0,78,BSC6900GSMBTSRXUBRD,"BTS Index=129, Cabinet No.=0, Slot No.=0, Subrack No.=78",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=129_0_0_79",MRRU,129,0,BYID,NO,26_129_0_79_0,0-79-0,5,SRNSN,0-79-0,1,0,79,BSC6900GSMBTSRXUBRD,"BTS Index=129, Cabinet No.=0, Slot No.=0, Subrack No.=79",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=193_0_0_78",MRRU,193,0,BYID,NO,26_193_0_78_0,0-78-0,3,SRNSN,0-78-0,1,0,78,BSC6900GSMBTSRXUBRD,"BTS Index=193, Cabinet No.=0, Slot No.=0, Subrack No.=78",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=228_0_0_76",MRRU,228,0,BYID,NO,26_228_0_76_0,0-76-0,1,SRNSN,0-76-0,1,0,76,BSC6900GSMBTSRXUBRD,"BTS Index=228, Cabinet No.=0, Slot No.=0, Subrack No.=76",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=228_0_0_78",MRRU,228,0,BYID,NO,26_228_0_78_0,0-78-0,3,SRNSN,0-78-0,1,0,78,BSC6900GSMBTSRXUBRD,"BTS Index=228, Cabinet No.=0, Slot No.=0, Subrack No.=78",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=292_0_0_4",MRFU,292,0,BYID,NO,26_292_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=292, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=292_0_2_4",MRFU,292,0,BYID,NO,26_292_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=292, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=292_0_4_4",MRFU,292,0,BYID,NO,26_292_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=292, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=292_0_5_4",MRFU,292,0,BYID,NO,26_292_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=292, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=246_0_5_4",MRFU,246,0,BYID,NO,26_246_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=246, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=181_0_1_4",MRFU,181,0,BYID,NO,26_181_0_4_1,6,9,SRNSN,6,2,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=181, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=181_0_0_63",GRRU,181,0,BYID,NO,26_181_0_63_0,0-63-0,7,SRNSN,0-63-0,1,0,63,BSC6900GSMBTSRXUBRD,"BTS Index=181, Cabinet No.=0, Slot No.=0, Subrack No.=63",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=257_0_0_4",MRFU,257,0,BYID,NO,26_257_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=257, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=257_0_2_4",MRFU,257,0,BYID,NO,26_257_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=257, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=257_0_4_4",MRFU,257,0,BYID,NO,26_257_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=257, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=145_0_1_4",MRFU,145,0,BYID,NO,26_145_0_4_1,0-4-1,1,SRNSN,0-4-1,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=145, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=169_0_5_4",GRFU,169,0,BYID,YES,26_169_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=169, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,250,250,CLASS2,6
FTBSC02,"NE=280,BTSRXUBRD=271_0_5_4",MRFU,271,0,BYID,NO,26_271_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=271, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=275_0_0_4",MRFU,275,0,BYID,NO,26_275_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=275, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=275_0_2_4",MRFU,275,0,BYID,NO,26_275_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=275, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=275_0_4_4",MRFU,275,0,BYID,NO,26_275_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=275, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=275_0_5_4",MRFU,275,0,BYID,NO,26_275_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=275, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=277_0_0_4",MRFU,277,0,BYID,NO,26_277_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=277, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=277_0_2_4",GRFU,277,0,BYID,NO,26_277_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=277, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=277_0_5_4",MRFU,277,0,BYID,NO,26_277_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=277, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=169_0_1_4",MRFU,169,0,BYID,NO,26_169_0_4_1,1,1,SRNSN,1,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=169, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=60_0_3_4",MRFU,60,0,BYID,NO,26_60_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=60, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=260_0_5_4",MRFU,260,0,BYID,NO,26_260_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=260, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=288_0_0_4",MRFU,288,0,BYID,NO,26_288_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=288, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=288_0_2_4",MRFU,288,0,BYID,NO,26_288_0_4_2,2,1,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=288, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=288_0_4_4",MRFU,288,0,BYID,NO,26_288_0_4_4,4,2,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=288, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=120_0_0_78",MRRU,120,0,BYID,NO,26_120_0_78_0,0-78-0,4,SRNSN,0-78-0,1,0,78,BSC6900GSMBTSRXUBRD,"BTS Index=120, Cabinet No.=0, Slot No.=0, Subrack No.=78",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=144_0_0_76",MRRU,144,0,BYID,NO,26_144_0_76_0,0-76-0,1,SRNSN,0-76-0,1,0,76,BSC6900GSMBTSRXUBRD,"BTS Index=144, Cabinet No.=0, Slot No.=0, Subrack No.=76",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=144_0_0_77",MRRU,144,0,BYID,NO,26_144_0_77_0,0-77-0,3,SRNSN,0-77-0,1,0,77,BSC6900GSMBTSRXUBRD,"BTS Index=144, Cabinet No.=0, Slot No.=0, Subrack No.=77",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=144_0_0_78",MRRU,144,0,BYID,NO,26_144_0_78_0,0-78-0,5,SRNSN,0-78-0,1,0,78,BSC6900GSMBTSRXUBRD,"BTS Index=144, Cabinet No.=0, Slot No.=0, Subrack No.=78",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=177_0_0_76",MRRU,177,0,BYID,NO,26_177_0_76_0,0-76-0,1,SRNSN,0-76-0,1,0,76,BSC6900GSMBTSRXUBRD,"BTS Index=177, Cabinet No.=0, Slot No.=0, Subrack No.=76",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=149_0_0_76",MRRU,149,0,BYID,NO,26_149_0_76_0,0-76-0,1,SRNSN,0-76-0,1,0,76,BSC6900GSMBTSRXUBRD,"BTS Index=149, Cabinet No.=0, Slot No.=0, Subrack No.=76",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=149_0_0_78",MRRU,149,0,BYID,NO,26_149_0_78_0,0-78-0,3,SRNSN,0-78-0,1,0,78,BSC6900GSMBTSRXUBRD,"BTS Index=149, Cabinet No.=0, Slot No.=0, Subrack No.=78",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=293_0_0_4",MRFU,293,0,BYID,NO,26_293_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=293, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=293_0_2_4",MRFU,293,0,BYID,NO,26_293_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=293, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=293_0_4_4",MRFU,293,0,BYID,NO,26_293_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=293, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=216_0_5_4",MRFU,216,0,BYID,NO,26_216_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=216, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=294_0_0_4",MRFU,294,0,BYID,NO,26_294_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=294, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=294_0_2_4",MRFU,294,0,BYID,NO,26_294_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=294, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=294_0_4_4",MRFU,294,0,BYID,NO,26_294_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=294, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=281_0_0_76",MRRU,281,0,BYID,NO,26_281_0_76_0,0-76-0,0,SRNSN,0-76-0,1,0,76,BSC6900GSMBTSRXUBRD,"BTS Index=281, Cabinet No.=0, Slot No.=0, Subrack No.=76",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=281_0_0_77",MRRU,281,0,BYID,NO,26_281_0_77_0,0-77-0,2,SRNSN,0-77-0,1,0,77,BSC6900GSMBTSRXUBRD,"BTS Index=281, Cabinet No.=0, Slot No.=0, Subrack No.=77",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=281_0_0_78",MRRU,281,0,BYID,NO,26_281_0_78_0,0-78-0,4,SRNSN,0-78-0,1,0,78,BSC6900GSMBTSRXUBRD,"BTS Index=281, Cabinet No.=0, Slot No.=0, Subrack No.=78",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=63_0_0_71",MRRU,63,0,BYID,NO,26_63_0_71_0,0-71-0,6,SRNSN,0-71-0,1,0,71,BSC6900GSMBTSRXUBRD,"BTS Index=63, Cabinet No.=0, Slot No.=0, Subrack No.=71",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=267_0_0_66",MRRU,267,0,BYID,NO,26_267_0_66_0,0-66-0,1,SRNSN,0-66-0,1,0,66,BSC6900GSMBTSRXUBRD,"BTS Index=267, Cabinet No.=0, Slot No.=0, Subrack No.=66",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=267_0_0_67",MRRU,267,0,BYID,NO,26_267_0_67_0,0-67-0,2,SRNSN,0-67-0,1,0,67,BSC6900GSMBTSRXUBRD,"BTS Index=267, Cabinet No.=0, Slot No.=0, Subrack No.=67",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=252_0_0_4",MRFU,252,0,BYID,NO,26_252_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=252, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=252_0_2_4",MRFU,252,0,BYID,NO,26_252_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=252, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=252_0_4_4",MRFU,252,0,BYID,NO,26_252_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=252, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=262_0_0_4",GRFU,262,0,BYID,NO,26_262_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=262, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=262_0_2_4",MRFU,262,0,BYID,NO,26_262_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=262, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=262_0_4_4",MRFU,262,0,BYID,NO,26_262_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=262, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=262_0_5_4",MRFU,262,0,BYID,NO,26_262_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=262, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=269_0_0_4",MRFU,269,0,BYID,NO,26_269_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=269, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=269_0_2_4",MRFU,269,0,BYID,NO,26_269_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=269, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=269_0_3_4",MRFU,269,0,BYID,NO,26_269_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=269, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=268_0_0_4",GRFU,268,0,BYID,NO,26_268_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=268, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=268_0_2_4",GRFU,268,0,BYID,NO,26_268_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=268, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=268_0_4_4",GRFU,268,0,BYID,NO,26_268_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=268, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=268_0_5_4",GRFU,268,0,BYID,NO,26_268_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=268, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=145_0_5_4",MRFU,145,0,BYID,NO,26_145_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=145, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=108_0_0_78",MRRU,108,0,BYID,NO,26_108_0_78_0,0-78-0,2,SRNSN,0-78-0,1,0,78,BSC6900GSMBTSRXUBRD,"BTS Index=108, Cabinet No.=0, Slot No.=0, Subrack No.=78",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=108_0_0_79",MRRU,108,0,BYID,NO,26_108_0_79_0,0-79-0,5,SRNSN,0-79-0,1,0,79,BSC6900GSMBTSRXUBRD,"BTS Index=108, Cabinet No.=0, Slot No.=0, Subrack No.=79",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=175_0_0_76",MRRU,175,0,BYID,NO,26_175_0_76_0,0-76-0,1,SRNSN,0-76-0,1,0,76,BSC6900GSMBTSRXUBRD,"BTS Index=175, Cabinet No.=0, Slot No.=0, Subrack No.=76",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=175_0_0_77",MRRU,175,0,BYID,NO,26_175_0_77_0,0-77-0,3,SRNSN,0-77-0,1,0,77,BSC6900GSMBTSRXUBRD,"BTS Index=175, Cabinet No.=0, Slot No.=0, Subrack No.=77",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=173_0_0_76",MRRU,173,0,BYID,NO,26_173_0_76_0,0-76-0,1,SRNSN,0-76-0,1,0,76,BSC6900GSMBTSRXUBRD,"BTS Index=173, Cabinet No.=0, Slot No.=0, Subrack No.=76",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=173_0_0_77",MRRU,173,0,BYID,NO,26_173_0_77_0,0-77-0,3,SRNSN,0-77-0,1,0,77,BSC6900GSMBTSRXUBRD,"BTS Index=173, Cabinet No.=0, Slot No.=0, Subrack No.=77",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=169_0_0_79",MRRU,169,0,BYID,NO,26_169_0_79_0,0-79-0,0,SRNSN,0-79-0,1,0,79,BSC6900GSMBTSRXUBRD,"BTS Index=169, Cabinet No.=0, Slot No.=0, Subrack No.=79",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=234_0_0_78",MRRU,234,0,BYID,NO,26_234_0_78_0,0-78-0,5,SRNSN,0-78-0,1,0,78,BSC6900GSMBTSRXUBRD,"BTS Index=234, Cabinet No.=0, Slot No.=0, Subrack No.=78",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=68_0_0_67",MRRU,68,0,BYID,NO,26_68_0_67_0,0-67-0,3,SRNSN,0-67-0,1,0,67,BSC6900GSMBTSRXUBRD,"BTS Index=68, Cabinet No.=0, Slot No.=0, Subrack No.=67",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=249_0_5_4",MRFU,249,0,BYID,NO,26_249_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=249, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=233_0_4_4",MRFU,233,0,BYID,NO,26_233_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=233, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=267_0_0_64",MRRU,267,0,BYID,NO,26_267_0_64_0,0-64-0,5,SRNSN,0-64-0,1,0,64,BSC6900GSMBTSRXUBRD,"BTS Index=267, Cabinet No.=0, Slot No.=0, Subrack No.=64",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=271_0_0_4",MRFU,271,0,BYID,NO,26_271_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=271, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=271_0_1_4",MRFU,271,0,BYID,NO,26_271_0_4_1,1,1,SRNSN,1,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=271, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=271_0_2_4",MRFU,271,0,BYID,NO,26_271_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=271, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=271_0_3_4",MRFU,271,0,BYID,NO,26_271_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=271, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
