begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,UL_IOT_PUSCH_DIST_BIN_3,RSSI_PUCCH_MAX,RSSI_PUCCH_MIN,RSSI_PUCCH_LEVEL_02,RSSI_PUCCH_LEVEL_03,RSSI_PUCCH_AVG,RSSI_PUSCH_MIN,RSSI_PUCCH_LEVEL_04,RSSI_PUSCH_MAX,RSSI_PUSCH_AVG,RSSI_PUCCH_LEVEL_01,RSSI_PUCCH_LEVEL_05,RSSI_PUCCH_LEVEL_14,RSSI_PUCCH_LEVEL_15,RSSI_PUCCH_LEVEL_06,RSSI_PUCCH_LEVEL_07,RSSI_PUCCH_LEVEL_16,RSSI_PUCCH_LEVEL_08,RSSI_PUCCH_LEVEL_09,RSSI_PUCCH_LEVEL_17,RSSI_PUCCH_LEVEL_10,RSSI_PUCCH_LEVEL_11,RSSI_PUCCH_LEVEL_12,RSSI_PUCCH_LEVEL_18,RSSI_PUCCH_LEVEL_13,RSSI_PUCCH_LEVEL_19,UE_PWR_HEADROOM_PUSCH_LEVEL10,RSSI_PUCCH_LEVEL_20,RSSI_PUCCH_LEVEL_21,RSSI_PUSCH_LEVEL_04,RSSI_PUSCH_LEVEL_05,RSSI_PUCCH_LEVEL_22,RSSI_PUSCH_LEVEL_06,RSSI_PUSCH_LEVEL_01,RSSI_PUSCH_LEVEL_07,RSSI_PUSCH_LEVEL_02,RSSI_PUSCH_LEVEL_03,RSSI_PUSCH_LEVEL_08,UE_PWR_HEADROOM_PUSCH_LEVEL11,RSSI_PUSCH_LEVEL_09,RSSI_PUSCH_LEVEL_16,RSSI_PUSCH_LEVEL_10,RSSI_PUSCH_LEVEL_17,RSSI_PUSCH_LEVEL_11,RSSI_PUSCH_LEVEL_12,RSSI_PUSCH_LEVEL_13,RSSI_PUSCH_LEVEL_18,RSSI_PUSCH_LEVEL_14,RSSI_PUSCH_LEVEL_15,RSSI_PUSCH_LEVEL_19,RSSI_PUSCH_LEVEL_20,RSSI_PUSCH_LEVEL_21,RSSI_PUSCH_LEVEL_22,UE_PWR_HEADROOM_PUSCH_LEVEL12,UE_PWR_HEADROOM_PUSCH_LEVEL13,UE_PWR_HEADROOM_PUSCH_LEVEL1,UE_PWR_HEADROOM_PUSCH_LEVEL2,UE_PWR_HEADROOM_PUSCH_LEVEL14,UE_PWR_HEADROOM_PUSCH_LEVEL3,UE_PWR_HEADROOM_PUSCH_LEVEL4,UE_PWR_HEADROOM_PUSCH_LEVEL5,UE_PWR_HEADROOM_PUSCH_LEVEL15,UE_PWR_HEADROOM_PUSCH_LEVEL6,UE_PWR_HEADROOM_PUSCH_LEVEL16,UE_PWR_HEADROOM_PUSCH_LEVEL7,UE_PWR_HEADROOM_PUSCH_LEVEL17,UE_PWR_HEADROOM_PUSCH_LEVEL18,UE_PWR_HEADROOM_PUSCH_LEVEL8,UE_PWR_HEADROOM_PUSCH_LEVEL9,UE_PWR_HEADROOM_PUSCH_MIN,UE_PWR_HEADROOM_PUSCH_LEVEL19,UE_PWR_HEADROOM_PUSCH_MAX,UE_PWR_HEADROOM_PUSCH_AVG,SINR_PUCCH_MIN,UE_PWR_HEADROOM_PUSCH_LEVEL20,UE_PWR_HEADROOM_PUSCH_LEVEL21,SINR_PUCCH_MAX,UE_PWR_HEADROOM_PUSCH_LEVEL22,SINR_PUCCH_AVG,UE_PWR_HEADROOM_PUSCH_LEVEL23,SINR_PUSCH_MIN,UE_PWR_HEADROOM_PUSCH_LEVEL24,UE_PWR_HEADROOM_PUSCH_LEVEL25,SINR_PUSCH_MAX,UE_PWR_HEADROOM_PUSCH_LEVEL26,SINR_PUSCH_AVG,SINR_PUCCH_LEVEL_1,UE_PWR_HEADROOM_PUSCH_LEVEL27,UE_PWR_HEADROOM_PUSCH_LEVEL28,SINR_PUCCH_LEVEL_2,UE_PWR_HEADROOM_PUSCH_LEVEL29,UE_PWR_HEADROOM_PUSCH_LEVEL30,SINR_PUCCH_LEVEL_3,SINR_PUCCH_LEVEL_4,UE_PWR_HEADROOM_PUSCH_LEVEL31,UE_PWR_HEADROOM_PUSCH_LEVEL32,SINR_PUCCH_LEVEL_5,SINR_PUCCH_LEVEL_6,SINR_PUCCH_LEVEL_8,SINR_PUCCH_LEVEL_7,SINR_PUCCH_LEVEL_9,SINR_PUCCH_LEVEL_22,SINR_PUSCH_LEVEL_1,SINR_PUSCH_LEVEL_2,SINR_PUCCH_LEVEL_10,SINR_PUCCH_LEVEL_11,SINR_PUSCH_LEVEL_3,SINR_PUSCH_LEVEL_4,SINR_PUSCH_LEVEL_5,SINR_PUSCH_LEVEL_6,SINR_PUCCH_LEVEL_12,SINR_PUCCH_LEVEL_13,SINR_PUCCH_LEVEL_14,SINR_PUSCH_LEVEL_7,SINR_PUSCH_LEVEL_8,SINR_PUSCH_LEVEL_9,SINR_PUSCH_LEVEL_10,SINR_PUCCH_LEVEL_15,SINR_PUSCH_LEVEL_11,SINR_PUCCH_LEVEL_16,SINR_PUCCH_LEVEL_17,SINR_PUSCH_LEVEL_12,SINR_PUSCH_LEVEL_13,SINR_PUSCH_LEVEL_14,SINR_PUCCH_LEVEL_18,SINR_PUSCH_LEVEL_15,SINR_PUCCH_LEVEL_19,SINR_PUSCH_LEVEL_16,SINR_PUSCH_LEVEL_17,SINR_PUCCH_LEVEL_20,SINR_PUCCH_LEVEL_21,SINR_PUSCH_LEVEL_18,SINR_PUSCH_LEVEL_19,RSSI_CELL_PUCCH_MEAN,SINR_PUSCH_LEVEL_20,RSSI_CELL_PUCCH_LEVEL_1,SINR_PUSCH_LEVEL_21,RSSI_CELL_PUCCH_LEVEL_2,SINR_PUSCH_LEVEL_22,RSSI_CELL_PUCCH_LEVEL_3,UL_AMC_UPGRADE,RSSI_CELL_PUCCH_LEVEL_4,UL_AMC_DOWNGRADE,RSSI_CELL_PUCCH_MIN,RSSI_CELL_PUCCH_MAX,RSSI_CELL_PUCCH_LEVEL_5,RSSI_CELL_PUCCH_LEVEL_6,RSSI_CELL_PUCCH_LEVEL_7,AVG_RTWP_RX_ANT_1,RSSI_CELL_PUCCH_LEVEL_9,RSSI_CELL_PUCCH_LEVEL_8,RSSI_CELL_PUCCH_LEVEL_10,AVG_RTWP_RX_ANT_2,RSSI_CELL_PUCCH_LEVEL_11,RSSI_CELL_PUCCH_LEVEL_18,RSSI_CELL_PUCCH_LEVEL_19,RSSI_CELL_PUCCH_LEVEL_20,RSSI_CELL_PUCCH_LEVEL_21,RSSI_CELL_PUCCH_LEVEL_22,RSSI_CELL_PUCCH_LEVEL_12,RSSI_CELL_PUSCH_MIN,RSSI_CELL_PUSCH_MAX,RSSI_CELL_PUCCH_LEVEL_13,RSSI_CELL_PUSCH_MEAN,AVG_RTWP_RX_ANT_3,RSSI_CELL_PUCCH_LEVEL_14,RSSI_CELL_PUCCH_LEVEL_15,RSSI_CELL_PUCCH_LEVEL_16,RSSI_CELL_PUSCH_LEVEL_1,RSSI_CELL_PUCCH_LEVEL_17,RSSI_CELL_PUSCH_LEVEL_2,RSSI_CELL_PUSCH_LEVEL_3,RSSI_CELL_PUSCH_LEVEL_8,RSSI_CELL_PUSCH_LEVEL_4,RSSI_CELL_PUSCH_LEVEL_9,RSSI_CELL_PUSCH_LEVEL_10,RSSI_CELL_PUSCH_LEVEL_5,RSSI_CELL_PUSCH_LEVEL_6,RSSI_CELL_PUSCH_LEVEL_7,AVG_RTWP_RX_ANT_4
2022-03-12,"MRBTS-5084,LNBTS-5084,LNCEL-2,MCC-619,MNC-05",558.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.3472222222222222,,-89.0,-139.0,4275.0,9694.0,-108.0,-139.0,17292.0,-76.0,-107.0,37477.0,32417.0,964.0,360.0,74444.0,72237.0,36.0,79707.0,107025.0,3.0,65543.0,32235.0,12013.0,0.0,2454.0,0.0,4410.0,0.0,0.0,7295.0,7439.0,0.0,7977.0,49049.0,12015.0,6958.0,7876.0,10292.0,5442.0,13795.0,8754.0,14420.0,2842.0,18442.0,22886.0,21747.0,1692.0,22697.0,18328.0,884.0,139.0,32.0,13.0,4681.0,4180.0,10.0,30.0,5913.0,35.0,346.0,395.0,4282.0,916.0,2668.0,1895.0,1361.0,679.0,2941.0,3158.0,2.0,200.0,50.0,23.0,-36.0,308.0,119.0,27.0,111.0,8.0,253.0,-36.0,15.0,0.0,36.0,2.0,11.0,16667.0,0.0,0.0,17441.0,0.0,0.0,9497.0,4642.0,0.0,0.0,10245.0,14176.0,33424.0,22317.0,42412.0,0.0,36383.0,3812.0,67682.0,77360.0,2683.0,3860.0,5990.0,6462.0,69403.0,78300.0,54640.0,7054.0,8144.0,7404.0,7753.0,20659.0,11568.0,7529.0,1514.0,10416.0,12643.0,15986.0,243.0,16142.0,24.0,21186.0,23478.0,1.0,0.0,20970.0,17638.0,-115.0,11502.0,472404.0,2947.0,40815.0,1551.0,53052.0,17684.0,55523.0,2106.0,-130.0,-93.0,79772.0,72897.0,35191.0,,3962.0,17907.0,982.0,,445.0,0.0,0.0,0.0,0.0,0.0,81.0,-130.0,-86.0,23.0,-112.0,,5.0,1.0,0.0,675836.0,0.0,5931.0,8577.0,20644.0,10531.0,19528.0,13319.0,13681.0,19766.0,20873.0,
2022-03-17,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05",565.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,,-100.0,-138.0,153.0,191.0,-110.0,-139.0,195.0,-86.0,-105.0,132.0,410.0,0.0,0.0,1480.0,1223.0,0.0,403.0,238.0,0.0,100.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,29.0,0.0,37.0,755.0,34.0,132.0,96.0,92.0,0.0,242.0,5.0,203.0,3.0,376.0,591.0,706.0,8.0,682.0,159.0,0.0,0.0,0.0,0.0,4.0,2.0,18.0,8.0,1.0,3.0,0.0,12.0,8.0,4.0,3.0,9.0,179.0,45.0,0.0,0.0,1.0,5.0,39.0,28.0,-18.0,1.0,0.0,18.0,0.0,7.0,0.0,-19.0,0.0,0.0,32.0,0.0,15.0,56.0,0.0,0.0,39.0,0.0,0.0,41.0,28.0,0.0,0.0,156.0,87.0,1040.0,345.0,224.0,0.0,256.0,68.0,784.0,728.0,82.0,132.0,116.0,151.0,434.0,369.0,216.0,109.0,77.0,40.0,33.0,21.0,65.0,0.0,0.0,59.0,91.0,264.0,0.0,234.0,0.0,456.0,642.0,0.0,0.0,726.0,542.0,-130.0,43.0,296636.0,4.0,1384.0,7.0,1130.0,455.0,393.0,23.0,-130.0,-108.0,254.0,146.0,47.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,-95.0,0.0,-127.0,,0.0,0.0,0.0,296901.0,0.0,33.0,112.0,585.0,284.0,130.0,74.0,386.0,595.0,808.0,
2022-03-17,"MRBTS-5083,LNBTS-5083,LNCEL-3,MCC-619,MNC-05",566.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,,-101.0,-139.0,152.0,3261.0,-115.0,-139.0,12731.0,-89.0,-122.0,668.0,88.0,0.0,0.0,124.0,308.0,0.0,337.0,468.0,0.0,223.0,77.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47.0,53.0,0.0,42.0,22472.0,97.0,3542.0,536.0,110.0,0.0,202.0,1.0,88.0,3.0,28.0,84.0,90.0,0.0,140.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,19.0,914.0,815.0,0.0,118.0,0.0,12.0,0.0,0.0,0.0,70.0,2.0,0.0,19.0,8.0,-18.0,0.0,0.0,19.0,0.0,6.0,0.0,-20.0,0.0,0.0,31.0,0.0,-1.0,230.0,0.0,0.0,207.0,0.0,0.0,102.0,9.0,0.0,0.0,30.0,144.0,1351.0,215.0,13765.0,0.0,2479.0,826.0,817.0,307.0,592.0,882.0,5193.0,9378.0,367.0,171.0,513.0,5870.0,1269.0,100.0,46.0,189.0,43.0,20.0,0.0,70.0,108.0,173.0,0.0,139.0,0.0,43.0,65.0,0.0,0.0,103.0,160.0,-130.0,40.0,298443.0,2.0,107.0,1.0,354.0,325.0,316.0,230.0,-130.0,-109.0,467.0,176.0,135.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,-100.0,0.0,-130.0,,0.0,0.0,0.0,299076.0,0.0,55.0,231.0,95.0,241.0,40.0,23.0,62.0,65.0,104.0,
2022-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05",562.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,,-78.0,-139.0,336.0,548.0,-107.0,-139.0,800.0,-80.0,-109.0,1766.0,1331.0,13.0,0.0,1893.0,2167.0,0.0,5072.0,7719.0,2.0,6483.0,2460.0,1585.0,0.0,81.0,4.0,26.0,14.0,0.0,125.0,114.0,1.0,217.0,4753.0,173.0,421.0,287.0,187.0,114.0,124.0,1275.0,193.0,101.0,348.0,561.0,1008.0,25.0,1942.0,1927.0,31.0,5.0,2.0,0.0,104.0,55.0,15.0,15.0,140.0,9.0,17.0,46.0,1022.0,64.0,752.0,20.0,279.0,160.0,28.0,32.0,1.0,39.0,39.0,28.0,-19.0,18.0,0.0,24.0,0.0,11.0,0.0,-33.0,0.0,0.0,34.0,0.0,11.0,697.0,0.0,0.0,649.0,0.0,0.0,347.0,46.0,0.0,0.0,182.0,330.0,937.0,753.0,1141.0,0.0,2935.0,383.0,1933.0,2819.0,124.0,302.0,532.0,489.0,3109.0,6109.0,8489.0,428.0,274.0,123.0,117.0,3217.0,231.0,1434.0,75.0,178.0,190.0,112.0,8.0,230.0,0.0,398.0,864.0,0.0,0.0,1387.0,2047.0,-122.0,2025.0,274204.0,400.0,1466.0,50.0,1984.0,749.0,4058.0,107.0,-130.0,-86.0,6488.0,7371.0,2329.0,,268.0,1793.0,14.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-130.0,-93.0,0.0,-119.0,,0.0,2.0,16.0,291859.0,0.0,385.0,267.0,905.0,143.0,1668.0,1564.0,257.0,398.0,531.0,
2022-03-19,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",563.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,1.1111111111111112,,-82.0,-139.0,3187.0,12211.0,-105.0,-139.0,17374.0,-74.0,-113.5,14666.0,23684.0,10787.0,9245.0,25280.0,26872.0,4183.0,38048.0,43049.0,2398.0,42131.0,39206.0,31087.0,1010.0,20125.0,417.0,1955.0,335.0,0.0,30864.0,18453.0,0.0,9661.0,120333.0,6022.0,65659.0,48684.0,5485.0,2229.0,5140.0,7664.0,4465.0,9042.0,5025.0,6582.0,7391.0,2796.0,8512.0,7689.0,1341.0,419.0,70.0,28.0,3371.0,2432.0,4483.0,6068.0,3309.0,5282.0,2970.0,2114.0,2605.0,2217.0,803.0,1869.0,452.0,360.0,1936.0,1568.0,1.0,428.0,50.0,15.0,-27.0,247.0,277.0,31.0,232.0,11.5,69.0,-34.0,37.0,8.0,38.0,3.0,4.5,5630.0,0.0,0.0,5918.0,0.0,0.0,2896.0,1518.0,0.0,0.0,3858.0,7498.0,26068.0,16770.0,22500.0,39.0,20225.0,5729.0,26436.0,31368.0,9574.0,22723.0,53187.0,61842.0,34408.0,41762.0,46141.0,50937.0,38066.0,18688.0,11064.0,34204.0,7094.0,26505.0,15326.0,5006.0,5243.0,4982.0,9452.0,4576.0,3837.0,6225.0,8365.0,2051.0,1110.0,8144.0,8473.0,-111.0,10861.0,691561.0,7249.0,11966.0,3072.0,15086.0,10057.0,18293.0,3352.0,-130.0,-90.0,24428.0,32307.0,27342.0,,21694.0,27964.0,11806.0,,10150.0,0.0,0.0,0.0,0.0,0.0,4868.0,-130.0,-83.0,2820.0,-111.5,,830.0,545.0,296.0,800694.0,0.0,9113.0,15575.0,7063.0,12581.0,7416.0,6419.0,8595.0,6476.0,6310.0,
2022-03-15,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",563.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.1388888888888889,,-86.0,-139.0,127.0,83.0,-113.0,-139.0,32.0,-81.0,-121.0,1163.0,108.0,28.0,15.0,368.0,347.0,9.0,486.0,534.0,21.0,104.0,77.0,60.0,9.0,20.0,0.0,6.0,0.0,0.0,103.0,129.0,0.0,162.0,9660.0,136.0,142.0,95.0,222.0,9.0,349.0,113.0,386.0,25.0,283.0,353.0,325.0,0.0,97.0,146.0,0.0,0.0,1.0,0.0,8.0,5.0,222.0,109.0,5.0,6.0,6.0,0.0,5.0,8.0,0.0,3.0,2.0,0.0,4.0,5.0,1.0,0.0,32.0,4.0,-20.0,0.0,0.0,23.0,0.0,4.0,0.0,-21.0,0.0,0.0,35.0,0.0,-2.0,255.0,0.0,0.0,478.0,0.0,0.0,245.0,40.0,0.0,0.0,112.0,140.0,51.0,85.0,109.0,0.0,3660.0,1244.0,343.0,494.0,1560.0,2008.0,1099.0,181.0,415.0,540.0,194.0,115.0,101.0,101.0,157.0,56.0,156.0,31.0,2.0,163.0,295.0,444.0,1.0,315.0,0.0,292.0,400.0,0.0,0.0,194.0,161.0,-127.0,54.0,100892.0,26.0,327.0,1.0,415.0,347.0,392.0,42.0,-130.0,-94.0,480.0,169.0,48.0,,16.0,52.0,31.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-130.0,-94.0,9.0,-125.0,,21.0,0.0,0.0,100294.0,0.0,253.0,241.0,73.0,362.0,281.0,71.0,489.0,553.0,210.0,
2022-03-11,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",563.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.9027777777777778,,-80.0,-139.0,4736.0,13761.0,-103.0,-139.0,17571.0,-75.0,-107.0,29354.0,25956.0,39883.0,60226.0,44577.0,58498.0,31180.0,81092.0,85358.0,11871.0,72206.0,71577.0,60673.0,3519.0,39047.0,940.0,5085.0,469.0,5.0,10888.0,8379.0,0.0,9794.0,54089.0,10189.0,23164.0,18664.0,10298.0,7206.0,11723.0,11956.0,19604.0,8315.0,29983.0,23125.0,13898.0,3373.0,16589.0,15346.0,1085.0,1052.0,211.0,32.0,6962.0,14077.0,1839.0,1375.0,25877.0,1844.0,4504.0,3705.0,6019.0,2906.0,5303.0,2456.0,2389.0,1245.0,2694.0,5361.0,1.0,899.0,63.0,21.0,-32.0,500.0,66.0,32.0,26.0,13.0,7.0,-38.0,19.0,9.0,37.0,6.0,11.0,12029.0,0.0,0.0,13150.0,0.0,0.0,6988.0,3297.0,0.0,2.0,5516.0,10066.0,30686.0,21486.0,34287.0,256.0,23664.0,4664.0,53099.0,72289.0,4251.0,6893.0,14782.0,20169.0,74341.0,81839.0,78846.0,19120.0,13021.0,8136.0,8840.0,63847.0,11838.0,68630.0,70726.0,9572.0,11541.0,20777.0,27968.0,26992.0,14722.0,24786.0,16562.0,6496.0,1935.0,15510.0,16559.0,-106.0,14103.0,356897.0,6607.0,23918.0,3370.0,35850.0,10761.0,42930.0,2374.0,-130.0,-88.0,50729.0,56539.0,50405.0,,35219.0,50414.0,25349.0,,40228.0,0.0,0.0,0.0,0.0,0.0,43204.0,-130.0,-84.0,12135.0,-111.0,,5290.0,1312.0,526.0,663242.0,17.0,4251.0,5644.0,16565.0,7404.0,14945.0,12467.0,17760.0,32953.0,27072.0,
2022-03-12,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",563.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.6944444444444444,,-86.0,-139.0,643.0,259.0,-106.0,-139.0,259.0,-80.0,-114.0,5016.0,4391.0,1244.0,774.0,8695.0,9565.0,212.0,11657.0,13761.0,59.0,13482.0,4891.0,5801.0,10.0,2242.0,0.0,1008.0,0.0,0.0,3367.0,3155.0,0.0,1897.0,12359.0,1611.0,5011.0,4419.0,1809.0,1085.0,1849.0,356.0,1545.0,124.0,1415.0,1117.0,930.0,32.0,900.0,829.0,8.0,6.0,15.0,0.0,609.0,260.0,363.0,624.0,148.0,409.0,565.0,546.0,215.0,699.0,72.0,274.0,16.0,5.0,656.0,867.0,1.0,1.0,63.0,14.0,-21.0,1.0,0.0,29.0,0.0,11.0,0.0,-22.0,0.0,0.0,35.0,0.0,4.0,1593.0,0.0,0.0,2190.0,0.0,0.0,965.0,53.0,0.0,4.0,605.0,471.0,686.0,362.0,3626.0,0.0,4447.0,950.0,8397.0,10449.0,845.0,1993.0,3284.0,4383.0,11767.0,13566.0,14882.0,4701.0,3773.0,3075.0,2263.0,4507.0,1784.0,5408.0,2168.0,1680.0,1763.0,1777.0,950.0,1415.0,281.0,1098.0,1149.0,34.0,1.0,897.0,952.0,-120.0,400.0,569638.0,95.0,7431.0,30.0,14138.0,1502.0,9979.0,370.0,-130.0,-94.0,12154.0,7963.0,3587.0,,2264.0,3605.0,1138.0,,835.0,0.0,0.0,0.0,0.0,0.0,275.0,-130.0,-90.0,63.0,-125.0,,14.0,0.0,0.0,618188.0,0.0,2710.0,2281.0,884.0,1847.0,1059.0,575.0,2279.0,1751.0,1064.0,
2022-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05",544.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,,-90.0,-137.0,0.0,5.0,-110.0,-139.0,150.0,-79.0,-110.0,234.0,866.0,24.0,15.0,993.0,629.0,1.0,386.0,254.0,0.0,281.0,13.0,11.0,0.0,18.0,0.0,1.0,0.0,0.0,5.0,13.0,0.0,1.0,764.0,0.0,152.0,33.0,1.0,2.0,17.0,39.0,38.0,45.0,86.0,231.0,294.0,3.0,174.0,50.0,11.0,20.0,1.0,1.0,29.0,23.0,0.0,0.0,74.0,0.0,0.0,0.0,66.0,0.0,4.0,0.0,6.0,8.0,0.0,1.0,17.0,13.0,41.0,28.0,-18.0,5.0,2.0,28.0,0.0,8.0,0.0,-20.0,0.0,0.0,37.0,0.0,9.0,87.0,0.0,0.0,106.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,2.0,58.0,80.0,404.0,0.0,417.0,19.0,1032.0,970.0,0.0,12.0,123.0,235.0,392.0,444.0,169.0,119.0,25.0,8.0,9.0,30.0,1.0,37.0,24.0,1.0,1.0,24.0,1.0,43.0,1.0,112.0,294.0,2.0,0.0,273.0,109.0,-130.0,74.0,297291.0,33.0,958.0,47.0,726.0,207.0,314.0,29.0,-130.0,-98.0,319.0,306.0,12.0,,15.0,11.0,27.0,,15.0,0.0,0.0,0.0,0.0,0.0,2.0,-130.0,-90.0,0.0,-127.0,,0.0,0.0,0.0,299003.0,0.0,1.0,5.0,258.0,23.0,148.0,100.0,60.0,80.0,210.0,
2022-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05",531.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,,-88.0,-139.0,59.0,221.0,-105.0,-139.0,389.0,-79.0,-105.0,378.0,462.0,321.0,257.0,557.0,328.0,71.0,1397.0,1449.0,17.0,924.0,900.0,595.0,0.0,547.0,0.0,58.0,0.0,0.0,312.0,849.0,0.0,410.0,1332.0,395.0,89.0,57.0,535.0,19.0,602.0,335.0,484.0,494.0,604.0,563.0,539.0,122.0,719.0,611.0,6.0,1.0,6.0,2.0,20.0,11.0,0.0,0.0,244.0,0.0,2.0,5.0,193.0,6.0,43.0,3.0,23.0,0.0,40.0,78.0,6.0,1.0,36.0,25.0,-20.0,0.0,0.0,28.0,0.0,10.0,0.0,-21.0,0.0,0.0,34.0,0.0,12.0,191.0,0.0,0.0,206.0,0.0,0.0,160.0,270.0,0.0,0.0,434.0,167.0,319.0,235.0,264.0,0.0,731.0,92.0,409.0,618.0,125.0,336.0,181.0,81.0,1291.0,1604.0,1143.0,94.0,220.0,791.0,547.0,707.0,441.0,441.0,287.0,448.0,521.0,495.0,74.0,570.0,44.0,503.0,602.0,8.0,0.0,669.0,671.0,-124.0,463.0,292993.0,369.0,411.0,117.0,416.0,694.0,1072.0,50.0,-130.0,-95.0,1475.0,1013.0,727.0,,588.0,612.0,285.0,,293.0,0.0,0.0,0.0,0.0,0.0,93.0,-130.0,-92.0,18.0,-122.0,,1.0,0.0,0.0,293705.0,0.0,850.0,576.0,693.0,381.0,743.0,596.0,700.0,521.0,437.0,
2022-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05",543.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.3472222222222222,,-93.0,-139.0,2930.0,2292.0,-109.0,-139.0,5524.0,-82.0,-111.0,8089.0,18958.0,508.0,19.0,32335.0,25039.0,0.0,27893.0,26892.0,0.0,10742.0,5467.0,1907.0,0.0,922.0,0.0,1117.0,0.0,0.0,3941.0,3724.0,0.0,4258.0,33247.0,4343.0,3944.0,3926.0,6211.0,1632.0,5853.0,956.0,6457.0,515.0,9766.0,10166.0,7575.0,266.0,5820.0,2613.0,20.0,4.0,0.0,0.0,845.0,1616.0,22.0,420.0,1416.0,131.0,148.0,427.0,1737.0,266.0,1720.0,536.0,765.0,742.0,732.0,603.0,1.0,399.0,44.0,23.0,-28.0,112.0,9.0,26.0,4.0,6.0,1.0,-33.0,0.0,0.0,34.0,0.0,7.0,4610.0,0.0,0.0,3627.0,0.0,0.0,3895.0,5257.0,0.0,0.0,7624.0,8758.0,14190.0,10928.0,14808.0,0.0,18732.0,5679.0,22559.0,24237.0,4121.0,3794.0,2770.0,2478.0,16842.0,17164.0,9593.0,4007.0,4169.0,4086.0,4279.0,2991.0,4696.0,1608.0,631.0,4432.0,5857.0,5979.0,180.0,6378.0,15.0,8925.0,9197.0,0.0,0.0,6492.0,4592.0,-116.0,1937.0,140619.0,710.0,16689.0,295.0,18954.0,5500.0,19071.0,779.0,-130.0,-99.0,20914.0,14154.0,5538.0,,1066.0,2410.0,534.0,,43.0,0.0,0.0,0.0,0.0,0.0,1.0,-130.0,-92.0,0.0,-113.0,,0.0,0.0,0.0,182529.0,0.0,3555.0,3738.0,8790.0,4389.0,5602.0,3581.0,6524.0,9046.0,8210.0,
