begintime,sk_object,duration,integrity,1593835641,1593835642,1593835643,1593835644,1593835645,1593835646,1593835849,1593835850,1593835851,1593835852
2022-02-06 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.510834,,,,
2022-02-13 11:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.035,,,,
2022-02-06 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.265,,,,
2022-02-18 13:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.5725,,,,
2022-02-20 08:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.161532,,,,
2022-02-08 11:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.485833,,,,
2022-02-10 11:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.245833,,,,
2022-02-18 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.8999996,,,,
2022-02-04 03:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.7225,,,,
2022-03-14 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.7174997,,,,
2022-02-04 07:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.3775,,,,
2022-02-06 23:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.459167,,,,
2022-02-18 20:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.925834,,,,
2022-02-17 20:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.935,,,,
2022-03-15 11:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.17,,,,
2022-03-03 01:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.5825,,,,
2022-02-11 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.055,,,,
2022-02-19 03:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.718333,,,,
2022-03-06 03:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9941664,,,,
2022-02-11 00:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.8116665,,,,
2022-02-03 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.570833,,,,
2022-02-03 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.48,,,,
2022-03-11 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.6975,,,,
2022-02-08 19:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.855833,,,,
2022-03-15 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.834167,,,,
2022-02-08 05:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.105,,,,
2022-02-17 07:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.011666,,,,
2022-02-18 07:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.9666662,,,,
2022-03-10 19:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.986667,,,,
2022-02-03 01:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.8916664,,,,
2022-03-14 03:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.1025,,,,
2022-03-01 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.651667,,,,
2022-03-15 09:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.189167,,,,
2022-02-11 05:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.164166,,,,
2022-02-04 00:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.8675003,,,,
2022-03-12 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.741667,,,,
2022-03-07 05:00:00,878515.0,3600.0,100.0,,,,,1199.0,9.7931614,,,,
2022-03-02 04:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.284166,,,,
2022-03-07 21:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.32,,,,
2022-02-10 17:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.105833,,,,
2022-03-10 00:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.158334,,,,
2022-03-03 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.885834,,,,
2022-02-17 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.7125,,,,
2022-02-05 16:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.3625,,,,
2022-02-08 18:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.255,,,,
2022-02-11 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.174167,,,,
2022-03-01 01:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.6825,,,,
2022-02-18 08:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.1125,,,,
2022-02-19 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.625834,,,,
2022-02-04 00:00:00,878516.0,3600.0,100.0,,,,,1199.0,9.8073397,,,,
2022-02-18 00:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.7741671,,,,
2022-02-03 23:00:00,878516.0,3600.0,100.0,,,,,1201.0,10.47627,,,,
2022-02-19 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.4575,,,,
2022-03-06 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.9408331,,,,
2022-03-02 08:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.903334,,,,
2022-02-19 05:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.265,,,,
2022-03-03 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.638333,,,,
2022-02-20 20:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.026667,,,,
2022-02-03 20:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.669442,,,,
2022-02-20 00:00:00,878515.0,3600.0,100.0,,,,,1201.0,9.8459616,,,,
2022-03-01 21:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.072439,,,,
2022-02-18 02:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.705,,,,
2022-02-11 08:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.8166666,,,,
2022-03-15 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.643333,,,,
2022-03-13 11:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.26,,,,
2022-03-02 01:00:00,878515.0,3600.0,100.0,,,,,1199.0,10.791492,,,,
2022-03-03 21:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.615,,,,
2022-03-03 20:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.821667,,,,
2022-02-04 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.4475,,,,
2022-02-20 11:00:00,878515.0,3600.0,100.0,,,,,1199.0,10.081735,,,,
2022-02-05 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.5425,,,,
2022-02-12 04:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.236667,,,,
2022-02-06 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.8125,,,,
2022-02-13 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.445833,,,,
2022-03-07 05:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.2275,,,,
2022-03-14 14:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.8375,,,,
2022-03-01 20:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.903334,,,,
