begintime,ne_name,ne_type,vendor,integrity,NOKIA LTE_DL Traffic(GB),HU LTE_DL Traffic(GB),NOKIA/HU DL Traffic_LTE,HU LTE_RRC SR%,HU LTE_ERAB Setup SR%,NOKIA LTE_ERAB Setup SR%,NOKIA/HU ERAB Setup SR%_LTE,NOKIA/HU RRC SR%_LTE,HU LTE_ERAB Drop%,NOKIA LTE_ERAB Drop%,id
2024-03-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=7,Cell Name=4G_COLLEGIATESCHOOL_II-7,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,183.7631,183.7631,99.9918,99.9724,,99.9724,,0.0042,,78
2024-03-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=8,Cell Name=4G_COLLEGIATESCHOOL_II-8,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,84.4892,84.4892,99.9952,99.8086,,99.8086,,0.0328,,79
2024-03-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=1,Cell Name=4G_CONGOTOWN-1,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,46.761,46.761,99.9578,99.8189,,99.8189,,0.0415,,80
2024-03-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=2,Cell Name=4G_CONGOTOWN-2,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,61.7199,61.7199,99.9314,99.7001,,99.7001,,0.0437,,81
2024-03-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=3,Cell Name=4G_CONGOTOWN-3,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,67.494,67.494,99.9022,99.6714,,99.6714,,0.0355,,82
2024-03-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=6,Cell Name=4G_CONGOTOWN-6,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,66.3533,66.3533,99.9893,99.952,,99.952,,0.0213,,83
2024-03-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=7,Cell Name=4G_CONGOTOWN-7,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,131.8535,131.8535,99.9762,99.9075,,99.9075,,0.0222,,84
2024-03-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=8,Cell Name=4G_CONGOTOWN-8,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,68.1404,68.1404,99.974,99.8123,,99.8123,,0.0176,,85
2024-03-02,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=1,Cell Name=4G_DAMAROAD-1,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,131.1402,131.1402,99.9386,99.7512,,99.7512,,0.2434,,86
2024-03-02,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=2,Cell Name=4G_DAMAROAD-2,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,26.4941,26.4941,99.9495,99.7054,,99.7054,,0.2258,,87
2024-03-02,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=3,Cell Name=4G_DAMAROAD-3,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,55.9148,55.9148,99.8885,99.8222,,99.8222,,0.2138,,88
2024-03-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=1,Cell Name=4G_DILLET-1,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,64.6227,64.6227,99.9695,99.7932,,99.7932,,0.0979,,89
2024-03-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=2,Cell Name=4G_DILLET-2,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,25.5776,25.5776,99.9408,99.8143,,99.8143,,0.1465,,90
2024-03-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=3,Cell Name=4G_DILLET-3,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,44.8853,44.8853,99.911,99.6341,,99.6341,,0.0376,,91
2024-03-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=6,Cell Name=4G_DILLET-6,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,16.8829,16.8829,99.9793,99.892,,99.892,,0.0167,,92
2024-03-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=7,Cell Name=4G_DILLET-7,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,62.0647,62.0647,99.9711,99.8454,,99.8454,,0.02,,93
2024-03-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=8,Cell Name=4G_DILLET-8,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,36.5363,36.5363,99.9637,99.8732,,99.8732,,0.0183,,94
2024-03-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=1,Cell Name=4G_DUKESTREET_II-1,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,99.8827,99.8827,99.9352,99.6202,,99.6202,,0.0395,,95
2024-03-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=2,Cell Name=4G_DUKESTREET_II-2,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,54.7356,54.7356,99.9255,99.2858,,99.2858,,0.0212,,96
2024-03-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,48.8962,48.8962,99.8753,99.4088,,99.4088,,0.0687,,97
2024-03-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=6,Cell Name=4G_DUKESTREET_II-6,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,81.621,81.621,99.9789,99.8805,,99.8805,,0.0064,,98
2024-03-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=7,Cell Name=4G_DUKESTREET_II-7,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,51.8427,51.8427,99.9685,99.7673,,99.7673,,0.0132,,99
2024-03-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=8,Cell Name=4G_DUKESTREET_II-8,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,107.3915,107.3915,99.9792,99.8637,,99.8637,,0.0102,,100
2024-03-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=1,Cell Name=4G_DUNDASTREET-1,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,80.0313,80.0313,99.9112,99.1084,,99.1084,,0.0303,,101
2024-03-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=2,Cell Name=4G_DUNDASTREET-2,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,34.307,34.307,99.9019,99.287,,99.287,,0.0539,,102
2024-03-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=3,Cell Name=4G_DUNDASTREET-3,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,67.7915,67.7915,99.851,99.4308,,99.4308,,0.0629,,103
2024-03-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=6,Cell Name=4G_DUNDASTREET-6,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,34.6201,34.6201,99.9659,99.7803,,99.7803,,0.0075,,104
2024-03-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=7,Cell Name=4G_DUNDASTREET-7,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,51.7408,51.7408,99.9564,99.7137,,99.7137,,0.0144,,105
2024-03-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=8,Cell Name=4G_DUNDASTREET-8,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,63.4165,63.4165,99.9711,99.8448,,99.8448,,0.0183,,106
2024-03-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=1,Cell Name=4G_DWARZK-1,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,48.4254,48.4254,99.9007,99.3256,,99.3256,,0.0286,,107
2024-03-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=2,Cell Name=4G_DWARZK-2,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,67.8518,67.8518,99.9416,99.5101,,99.5101,,0.0243,,108
2024-03-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=3,Cell Name=4G_DWARZK-3,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,53.7434,53.7434,99.9483,99.9037,,99.9037,,0.0182,,109
2024-03-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=7,Cell Name=4G_DWARZK-7,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,56.5577,56.5577,99.9883,99.915,,99.915,,0.0056,,110
2024-03-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=1,Cell Name=4G_ECOWASST-1,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,45.8647,45.8647,99.9276,99.7316,,99.7316,,0.0559,,111
2024-03-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=2,Cell Name=4G_ECOWASST-2,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,39.9815,39.9815,99.8716,99.7854,,99.7854,,0.0361,,112
2024-03-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=6,Cell Name=4G_ECOWASST-6,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,21.5987,21.5987,99.9703,99.9379,,99.9379,,0.0054,,113
2024-03-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=7,Cell Name=4G_ECOWASST-7,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,28.5022,28.5022,99.9768,99.916,,99.916,,0.0153,,114
2024-03-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=1,Cell Name=4G_FBC-1,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,146.3407,146.3407,99.9205,96.3689,,96.3689,,0.0288,,115
2024-03-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,10.3639,10.3639,99.9322,95.0966,,95.0966,,0.0076,,116
2024-03-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=3,Cell Name=4G_FBC-3,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,22.4622,22.4622,99.9005,96.0219,,96.0219,,0.0198,,117
2024-03-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=6,Cell Name=4G_FBC-6,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,135.5304,135.5304,99.9465,96.2201,,96.2201,,0.0206,,118
2024-03-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=1,Cell Name=4G_GODERICH-1,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,73.8737,73.8737,99.919,99.7057,,99.7057,,0.0547,,119
2024-03-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=2,Cell Name=4G_GODERICH-2,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,15.727,15.727,99.9645,99.8591,,99.8591,,0.0163,,120
2024-03-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=3,Cell Name=4G_GODERICH-3,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,90.4077,90.4077,99.9818,99.9119,,99.9119,,0.0068,,121
2024-03-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=6,Cell Name=4G_GODERICH-6,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,86.7491,86.7491,99.9789,99.9195,,99.9195,,0.0092,,122
2024-03-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=7,Cell Name=4G_GODERICH-7,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,154.29,154.29,99.9955,99.9607,,99.9607,,0.0063,,123
2024-03-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=8,Cell Name=4G_GODERICH-8,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,77.7992,77.7992,99.9584,99.6871,,99.6871,,0.086,,124
2024-03-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=1,Cell Name=4G_GODRECHSTREET-1,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,50.3893,50.3893,99.9005,99.4812,,99.4812,,0.0573,,125
2024-03-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=2,Cell Name=4G_GODRECHSTREET-2,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,89.0732,89.0732,99.9029,99.5043,,99.5043,,0.0388,,126
2024-03-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=3,Cell Name=4G_GODRECHSTREET-3,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,70.3014,70.3014,99.9418,99.5963,,99.5963,,0.0141,,127
2024-03-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=6,Cell Name=4G_GODRECHSTREET-6,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,65.0534,65.0534,99.9709,99.7028,,99.7028,,0.0076,,128
2024-03-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET,Local Cell ID=7,Cell Name=4G_GODRECHSTREET-7,eNodeB ID=5019,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,89.9967,89.9967,99.966,99.8431,,99.8431,,0.0183,,129
2024-03-02,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II,Local Cell ID=1,Cell Name=4G_HILLCUTROAD_II-1,eNodeB ID=5113,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,80.8903,80.8903,99.9738,99.7297,,99.7297,,0.01,,130
2024-03-02,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II,Local Cell ID=2,Cell Name=4G_HILLCUTROAD_II-2,eNodeB ID=5113,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,86.1768,86.1768,99.9565,99.5832,,99.5832,,0.0123,,131
2024-03-02,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II,Local Cell ID=3,Cell Name=4G_HILLCUTROAD_II-3,eNodeB ID=5113,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,69.1035,69.1035,99.9611,99.5694,,99.5694,,0.0078,,132
2024-03-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=1,Cell Name=4G_HILLSTATION-1,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,56.0494,56.0494,99.9413,99.6608,,99.6608,,0.0325,,133
2024-03-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=2,Cell Name=4G_HILLSTATION-2,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,80.4603,80.4603,99.9802,99.878,,99.878,,0.0126,,134
2024-03-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=3,Cell Name=4G_HILLSTATION-3,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,65.3159,65.3159,99.9525,99.7702,,99.7702,,0.0328,,135
2024-03-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=6,Cell Name=4G_HILLSTATION-6,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,14.2994,14.2994,99.9783,99.9488,,99.9488,,0.0347,,136
2024-03-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=7,Cell Name=4G_HILLSTATION-7,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,54.2887,54.2887,99.9817,99.8603,,99.8603,,0.007,,137
2024-03-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=8,Cell Name=4G_HILLSTATION-8,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,38.235,38.235,99.9641,99.836,,99.836,,0.0156,,138
2024-03-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=1,Cell Name=4G_IMATT_II-1,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,47.3611,47.3611,99.948,99.856,,99.856,,0.0102,,139
2024-03-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=2,Cell Name=4G_IMATT_II-2,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,18.8284,18.8284,99.9588,99.8485,,99.8485,,0.0139,,140
2024-03-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=3,Cell Name=4G_IMATT_II-3,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,58.9445,58.9445,99.8165,99.6262,,99.6262,,0.0236,,141
2024-03-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=6,Cell Name=4G_IMATT_II-6,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,35.2059,35.2059,99.9886,99.9171,,99.9171,,0.0036,,142
2024-03-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=7,Cell Name=4G_IMATT_II-7,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,54.4408,54.4408,99.9711,99.863,,99.863,,0.0057,,143
2024-03-02,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL,Local Cell ID=0,Cell Name=4G_JUBAHILL-1,eNodeB ID=5004,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,81.8068,81.8068,99.9463,99.4969,,99.4969,,0.0495,,144
2024-03-02,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL,Local Cell ID=1,Cell Name=4G_JUBAHILL-2,eNodeB ID=5004,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,35.5953,35.5953,99.9204,99.5304,,99.5304,,0.0874,,145
2024-03-02,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL,Local Cell ID=2,Cell Name=4G_JUBAHILL-3,eNodeB ID=5004,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,140.2051,140.2051,99.9412,99.6771,,99.6771,,0.0505,,146
2024-03-02,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL,Local Cell ID=6,Cell Name=4G_JUBAHILL-6,eNodeB ID=5004,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,120.6438,120.6438,99.9763,99.8803,,99.8803,,0.0095,,147
2024-03-02,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL,Local Cell ID=7,Cell Name=4G_JUBAHILL-7,eNodeB ID=5004,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,159.4981,159.4981,99.9655,99.8067,,99.8067,,0.0271,,148
2024-03-02,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL,Local Cell ID=8,Cell Name=4G_JUBAHILL-8,eNodeB ID=5004,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,73.973,73.973,99.9877,99.9075,,99.9075,,0.0039,,149
2024-03-02,"4G_JUITOWN_II/Cell:eNodeB Function Name=4G_JUITOWN_II,Local Cell ID=1,Cell Name=4G_JUITOWN_II-1,eNodeB ID=5032,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,79.6522,79.6522,99.9172,99.2903,,99.2903,,0.029,,150
2024-03-02,"4G_JUITOWN_II/Cell:eNodeB Function Name=4G_JUITOWN_II,Local Cell ID=2,Cell Name=4G_JUITOWN_II-2,eNodeB ID=5032,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,28.4705,28.4705,99.885,99.7059,,99.7059,,0.0492,,151
2024-03-02,"4G_JUITOWN_II/Cell:eNodeB Function Name=4G_JUITOWN_II,Local Cell ID=3,Cell Name=4G_JUITOWN_II-3,eNodeB ID=5032,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,117.7737,117.7737,99.9644,99.7623,,99.7623,,0.0148,,152
2024-03-02,"4G_JUITOWN_II/Cell:eNodeB Function Name=4G_JUITOWN_II,Local Cell ID=7,Cell Name=4G_JUITOWN_II-7,eNodeB ID=5032,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,27.1423,27.1423,99.9538,99.7693,,99.7693,,0.0583,,153
2024-03-02,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=1,Cell Name=4G_KALABATOWN-1,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,79.7558,79.7558,99.9386,99.7402,,99.7402,,0.0134,,154
2024-03-02,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=2,Cell Name=4G_KALABATOWN-2,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,103.3086,103.3086,99.9406,99.7843,,99.7843,,0.033,,155
2024-03-02,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=3,Cell Name=4G_KALABATOWN-3,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,77.4053,77.4053,99.9039,99.5413,,99.5413,,0.059,,156
