begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,VS.HSDPA.MeanChThroughput.TotalBytes,L.Thrp.bits.DL,L.Thrp.bits.UL,L.Thrp.Time.Cell.DL.HighPrecision,L.Thrp.Time.Cell.UL.HighPrecision
2022-02-08,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,181962531128.0,31107472288.0,8760917.0,10246364.0
2022-02-11,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,183382700360.0,22501427384.0,6783072.0,6199640.0
2022-02-10,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,166883973744.0,33936752248.0,6981531.0,7362427.0
2022-02-12,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,206726066256.0,24893857416.0,9058845.0,8920593.0
2022-02-13,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,187222301768.0,34272204832.0,9883165.0,9825558.0
2022-02-17,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,189796809624.0,25933760040.0,7405699.0,7742428.0
2022-02-18,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,138989721136.0,22853237272.0,7296883.0,8447565.0
2022-02-19,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,163256544328.0,21523061120.0,7890302.0,7948906.0
2022-02-20,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,136617400328.0,29920245968.0,7377077.0,7764934.0
2022-03-01,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,197628882144.0,26727115512.0,8142571.0,8778892.0
2022-03-02,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,201319650440.0,23021680760.0,7993396.0,8011285.0
2022-03-03,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,217699577664.0,19150690424.0,9143747.0,8305966.0
2022-03-06,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,0,227578018776.0,22980079224.0,9473739.0,8108193.0
2022-03-07,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,185210404392.0,18424295120.0,7234262.0,7400089.0
2022-03-09,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,0,22154811120.0,1371601816.0,748070.0,556979.0
2022-03-10,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,181719436456.0,21781235760.0,7975474.0,7539109.0
2022-03-11,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,213251947896.0,32736938184.0,9318335.0,8383102.0
2022-03-12,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,0,202373504992.0,23156514680.0,8350865.0,7315640.0
2022-03-13,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,204029303648.0,22934576128.0,8961330.0,7241556.0
2022-03-14,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,140158168760.0,16632597872.0,5915290.0,5651469.0
2022-03-15,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,217072144232.0,25051101112.0,8065201.0,8171342.0
2022-02-02,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,903349963256.0,156521328456.0,34358906.0,31563488.0
2022-02-03,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1169612967704.0,114320785112.0,41491480.0,36676617.0
2022-02-04,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1015630382184.0,103984433816.0,37787732.0,32301627.0
2022-02-05,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,951714300080.0,111506831944.0,36497291.0,32426095.0
2022-02-06,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,798971051896.0,115430736096.0,32523917.0,29492372.0
2022-02-08,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,901644041408.0,137472361968.0,36713351.0,33499629.0
2022-02-11,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,984153888792.0,118051574616.0,42838483.0,38617455.0
2022-02-10,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,838061946384.0,100720494288.0,36797429.0,33617202.0
2022-02-12,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1085412486120.0,112397391728.0,38854256.0,33751678.0
2022-02-13,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1027400259600.0,101518348416.0,37716201.0,33189453.0
2022-02-17,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,955490519264.0,132418469760.0,39270268.0,36211903.0
2022-02-18,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1120814947160.0,167681775984.0,49866209.0,46863576.0
2022-02-19,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1107509346816.0,148034325216.0,46026004.0,40892495.0
2022-02-20,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1034699595784.0,144742026432.0,45391657.0,41126338.0
2022-03-01,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,823244405496.0,99707080512.0,41427894.0,34797403.0
2022-03-02,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1018537989416.0,133467027072.0,46572969.0,37004810.0
2022-03-03,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1182565345168.0,149023991472.0,49986262.0,37983522.0
2022-03-06,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,0,821736014728.0,98310471456.0,37180446.0,28897169.0
2022-03-09,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,0,77188899648.0,4296743856.0,2914994.0,1862648.0
2022-03-07,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1085848933696.0,165718999128.0,47015149.0,36000527.0
2022-03-10,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,1098586474536.0,161886220480.0,47284608.0,34529684.0
2022-03-11,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1284548315728.0,167932002040.0,53917434.0,41389136.0
2022-03-12,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,0,814827347592.0,84845066656.0,36390584.0,27087778.0
2022-03-13,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,805313100840.0,94936360496.0,37377992.0,30755809.0
2022-03-14,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1118900991824.0,179129615184.0,49147781.0,37956640.0
2022-03-15,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1108807831936.0,147303630040.0,48616802.0,38330859.0
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,543356685768.0,70615304496.0,45894771.0,22381448.0
2022-02-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,482791871464.0,101982777792.0,40565069.0,24047846.0
2022-02-04,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,627477571328.0,99209089464.0,49398285.0,26846850.0
2022-02-05,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,646134306888.0,97055530088.0,49681181.0,24325038.0
2022-02-06,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,517951552280.0,65034277312.0,39238993.0,19611508.0
2022-02-08,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,500870364952.0,88018521528.0,36993982.0,22157865.0
2022-02-11,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,689887242152.0,85176852736.0,55330811.0,43425437.0
2022-02-10,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,492809845648.0,73861664944.0,41781682.0,22378990.0
2022-02-12,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,557254621480.0,78159932648.0,40624210.0,22861153.0
2022-02-13,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,460442526488.0,65407260032.0,37228659.0,20690567.0
2022-02-17,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,552684789696.0,94803273152.0,45125346.0,31789337.0
2022-02-18,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,535696003728.0,86217879080.0,43708496.0,25194383.0
2022-02-19,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,605631795432.0,94543347192.0,47607144.0,24294447.0
2022-02-20,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,549506079232.0,97268907424.0,45944317.0,24966932.0
2022-03-01,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,468303943056.0,115807248520.0,41256864.0,23103986.0
2022-03-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,420014987648.0,123028210792.0,40542501.0,25754883.0
2022-03-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,522946800080.0,107795400808.0,49155603.0,41788688.0
2022-03-06,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,0,445914352528.0,63795693848.0,40562704.0,21586454.0
2022-03-07,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,469252981320.0,82620371096.0,39930052.0,23867680.0
2022-03-09,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,0,39074683608.0,5681725096.0,2726409.0,1952907.0
2022-03-10,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,605320645880.0,75419863488.0,49127816.0,32359963.0
2022-03-11,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,580529857416.0,79714673872.0,49098887.0,23046392.0
2022-03-12,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,0,430644315480.0,48625377584.0,35226189.0,15966705.0
2022-03-13,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,413344641920.0,46023603552.0,36628182.0,16033194.0
2022-03-14,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,419355509312.0,53910439280.0,33393920.0,16457204.0
2022-03-15,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,486614827848.0,67420935584.0,38041258.0,19243477.0
2022-02-02,"4G_KISSYROAD/Cell:eNodeB Function Name=4G_KISSYROAD, Local Cell ID=1, Cell Name=4G_KISSYROAD-1, eNodeB ID=5011, Cell FDD TDD indication=CELL_FDD",808678.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,1354473112032.0,222349132432.0,71337378.0,49729648.0
